Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.495652,[77 22] ; [21 48],[57.75 41.25] ; [40.25 28.75],1
p3,1,0.000458,12.280645,[44 55] ; [13 57],[33.39053254 65.60946746] ; [23.60946746 46.39053254],1
v1,1,0.001216,10.465561,[46 50] ; [16 53],[36.07272727 59.92727273] ; [25.92727273 43.07272727],0
p6,1,0.004781,7.960492,[33 63] ; [10 58],[25.17073171 70.82926829] ; [17.82926829 50.17073171],0
n6,1,0.004933,7.903784,[79 20] ; [42 28],[70.8816568 28.1183432] ; [50.1183432 19.8816568],0
v2,1,0.004964,7.892618,[47 44] ; [20 48],[38.34591195 52.65408805] ; [28.65408805 39.34591195],0
a8,1,0.005438,7.727659,[15 74] ; [ 2 66],[ 9.63694268 79.36305732] ; [ 7.36305732 60.63694268],0
n1,1,0.018042,5.592034,[13 13] ; [ 6 24],[ 8.82142857 17.17857143] ; [10.17857143 19.82142857],0
p4,1,0.03728,4.337591,[44 54] ; [20 49],[37.55688623 60.44311377] ; [26.44311377 42.55688623],0
p5,1,0.037565,4.324594,[ 9 90] ; [ 1 69],[ 5.85798817 93.14201183] ; [ 4.14201183 65.85798817],0
b3,1,0.05003,3.84045,[23 38] ; [ 5 24],[18.97777778 42.02222222] ; [ 9.02222222 19.97777778],0
b2,1,0.05003,3.84045,[23 38] ; [ 5 24],[18.97777778 42.02222222] ; [ 9.02222222 19.97777778],0
p7,1,0.05099,3.808587,[54 44] ; [27 41],[47.81927711 50.18072289] ; [33.18072289 34.81927711],0
s6,1,0.067703,3.337844,[42 56] ; [20 49],[36.38323353 61.61676647] ; [25.61676647 43.38323353],0
u3,1,0.104204,2.64,[21 34] ; [24 20],[25. 30.] ; [20. 24.],0
s3,1,0.104856,2.630086,[30 66] ; [14 56],[25.44578313 70.55421687] ; [18.55421687 51.44578313],0
p11,1,0.110927,2.540967,[71 28] ; [42 28],[66.19526627 32.80473373] ; [46.80473373 23.19526627],0
a4,1,0.11409,2.496633,[22 76] ; [ 9 61],[18.08333333 79.91666667] ; [12.91666667 57.08333333],0
s7,1,0.140923,2.167849,[21 73] ; [ 9 59],[17.40740741 76.59259259] ; [12.59259259 55.40740741],0
a6,1,0.148858,2.08391,[55 44] ; [31 39],[50.37869822 48.62130178] ; [35.62130178 34.37869822],0
v3,1,0.158805,1.985567,[33 65] ; [16 52],[28.92771084 69.07228916] ; [20.07228916 47.92771084],0
n2,1,0.185793,1.750663,[18  8] ; [15 14],[15.6 10.4] ; [17.4 11.6],0
p9,1,0.198563,1.652912,[69 29] ; [42 27],[65.13772455 32.86227545] ; [45.86227545 23.13772455],0
r4,1,0.202359,1.625267,[74 25] ; [46 24],[70.29585799 28.70414201] ; [49.70414201 20.29585799],0
u2,1,0.223017,1.484848,[24 30] ; [25 19],[27. 27.] ; [22. 22.],0
s8,1,0.275242,1.190434,[19 80] ; [ 9 61],[16.40236686 82.59763314] ; [11.59763314 58.40236686],0
p10,1,0.288835,1.125044,[60 37] ; [37 32],[56.68072289 40.31927711] ; [40.31927711 28.68072289],0
p8,1,0.293461,1.103673,[40 58] ; [23 47],[36.75 61.25] ; [26.25 43.75],0
d3,1,0.297386,1.085878,[45 54] ; [37 32],[48.32142857 50.67857143] ; [33.67857143 35.32142857],0
a3,1,0.323414,0.975089,[44 53] ; [26 43],[40.90361446 56.09638554] ; [29.09638554 39.90361446],0
a1,1,0.323608,0.974309,[ 4 95] ; [ 1 69],[ 2.92899408 96.07100592] ; [ 2.07100592 67.92899408],0
p1,1,0.324545,0.970544,[ 8 91] ; [ 3 67],[ 6.44378698 92.55621302] ; [ 4.55621302 65.44378698],0
b1,1,0.351981,0.866303,[38 61] ; [22 48],[35.14792899 63.85207101] ; [24.85207101 45.14792899],0
s1,1,0.388386,0.743989,[ 3 96] ; [ 4 66],[ 4.10059172 94.89940828] ; [ 2.89940828 67.10059172],0
n3,1,0.396818,0.717949,[20  6] ; [20 10],[18.57142857  7.42857143] ; [21.42857143  8.57142857],0
b5,1,0.412405,0.671858,[56 43] ; [44 26],[58.57988166 40.42011834] ; [41.42011834 28.57988166],0
r3,1,0.427385,0.629918,[83 15] ; [56 14],[81.08333333 16.91666667] ; [57.91666667 12.08333333],0
s5,1,0.43378,0.612681,[11 83] ; [11 58],[12.68711656 81.31288344] ; [ 9.31288344 59.68711656],0
s4,1,0.434335,0.611202,[ 9 90] ; [ 9 61],[10.5443787 88.4556213] ; [ 7.4556213 62.5443787],0
a7,1,0.456927,0.553412,[56 42] ; [44 26],[58.33333333 39.66666667] ; [41.66666667 28.33333333],0
d4,1,0.465694,0.532175,[57 41] ; [44 25],[59.26946108 38.73053892] ; [41.73053892 27.26946108],0
d5,1,0.491668,0.472873,[59 40] ; [38 32],[56.82248521 42.17751479] ; [40.17751479 29.82248521],0
v4,1,0.576388,0.31211,[83 16] ; [60  9],[84.26785714 14.73214286] ; [58.73214286 10.26785714],0
b4,1,0.6157,0.251957,[57 42] ; [43 27],[58.57988166 40.42011834] ; [41.42011834 28.57988166],0
p2,1,0.658966,0.194782,[71 28] ; [48 22],[69.71005917 29.28994083] ; [49.28994083 20.71005917],0
r1,1,0.713049,0.13525,[56 42] ; [38 32],[54.83333333 43.16666667] ; [39.16666667 30.83333333],0
r2,1,0.72668,0.122182,[81 16] ; [57 13],[80.15568862 16.84431138] ; [57.84431138 12.15568862],0
u1,1,0.774181,0.082317,[ 2 97] ; [ 1 69],[ 1.75739645 97.24260355] ; [ 1.24260355 68.75739645],0
d2,1,0.95029,0.003887,[22 76] ; [16 54],[22.16666667 75.83333333] ; [15.83333333 54.16666667],0
d1,1,0.985093,0.000349,[27 72] ; [19 51],[26.94674556 72.05325444] ; [19.05325444 50.94674556],0
