Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001745,9.8,[13 27] ; [27 13],[20. 20.] ; [20. 20.],0
p11,1,0.108178,2.580645,[21 19] ; [28 12],[24.5 15.5] ; [24.5 15.5],0
b1,1,0.368688,0.808081,[24 16] ; [20 20],[22. 18.] ; [22. 18.],0
p8,1,1.0,0.0,[14 26] ; [14 26],[14. 26.] ; [14. 26.],0
p12,1,1.0,0.0,[ 1 39] ; [ 1 39],[ 1. 39.] ; [ 1. 39.],0
