Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,96.507625,[365   9] ; [6 8],[357.61340206  16.38659794] ; [13.38659794  0.61340206],1
r4,1,0.0,57.069648,[364  14] ; [7 7],[357.75  20.25] ; [13.25  0.75],1
r1,1,0.003189,8.696019,[323  53] ; [8 6],[319.11794872  56.88205128] ; [11.88205128  2.11794872],0
d3,1,0.00537,7.750327,[267 111] ; [5 9],[262.28571429 115.71428571] ; [9.71428571 4.28571429],0
s2,1,0.006921,7.293408,[273 102] ; [5 8],[268.68556701 106.31443299] ; [9.31443299 3.68556701],0
d1,1,0.010945,6.474214,[258 120] ; [5 9],[253.60714286 124.39285714] ; [9.39285714 4.60714286],0
s7,1,0.028517,4.796537,[279  82] ; [6 6],[275.8310992  85.1689008] ; [9.1689008 2.8310992],0
a8,1,0.045652,3.994396,[ 58 285] ; [5 8],[ 60.6994382 282.3005618] ; [ 2.3005618 10.6994382],0
s5,1,0.114006,2.497789,[162 196] ; [ 3 10],[159.21832884 198.78167116] ; [5.78167116 7.21832884],0
v1,1,0.123241,2.375645,[230 134] ; [6 8],[227.25925926 136.74074074] ; [8.74074074 5.25925926],0
d4,1,0.130782,2.283198,[324  53] ; [10  4],[322.04092072  54.95907928] ; [11.95907928  2.04092072],0
u1,1,0.156956,2.003315,[ 88 290] ; [ 1 13],[ 85.82142857 292.17857143] ; [ 3.17857143 10.82142857],0
a5,1,0.16571,1.921333,[301  77] ; [9 5],[298.92857143  79.07142857] ; [11.07142857  2.92857143],0
p4,1,0.168097,1.899834,[255 122] ; [7 7],[252.61892583 124.38107417] ; [9.38107417 4.61892583],0
p2,1,0.173185,1.855155,[320  57] ; [10  4],[318.18414322  58.81585678] ; [11.81585678  2.18414322],0
a3,1,0.186725,1.74327,[298  79] ; [9 5],[296.00767263  80.99232737] ; [10.99232737  3.00767263],0
p3,1,0.228962,1.447301,[223 155] ; [6 8],[220.82142857 157.17857143] ; [8.17857143 5.82142857],0
s4,1,0.234999,1.410345,[ 75 301] ; [ 1 13],[ 73.27179487 302.72820513] ; [ 2.72820513 11.27179487],0
a7,1,0.303603,1.058301,[264 113] ; [8 6],[262.26086957 114.73913043] ; [9.73913043 4.26086957],0
s3,1,0.313586,1.015513,[277  97] ; [8 5],[275.42635659  98.57364341] ; [9.57364341 3.42635659],0
s6,1,0.323561,0.974497,[320  55] ; [9 3],[318.79844961  56.20155039] ; [10.20155039  1.79844961],0
d5,1,0.439515,0.597549,[324  53] ; [11  3],[323.00511509  53.99488491] ; [11.99488491  2.00511509],0
p9,1,0.465212,0.533325,[340  35] ; [11  2],[339.23969072  35.76030928] ; [11.76030928  1.23969072],0
v3,1,0.472507,0.516108,[171 190] ; [8 6],[172.31733333 188.68266667] ; [6.68266667 7.31733333],0
a6,1,0.476989,0.505739,[250 127] ; [8 6],[248.76214834 128.23785166] ; [9.23785166 4.76214834],0
b1,1,0.489233,0.478212,[154 224] ; [7 7],[155.25 222.75] ; [5.75 8.25],0
s1,1,0.520678,0.41255,[ 14 358] ; [ 1 13],[ 14.45595855 357.54404145] ; [ 0.54404145 13.45595855],0
n6,1,0.549115,0.358905,[329  47] ; [13  1],[329.72307692  46.27692308] ; [12.27692308  1.72307692],0
n5,1,0.556759,0.345346,[298  78] ; [12  2],[298.87179487  77.12820513] ; [11.12820513  2.87179487],0
p7,1,0.576218,0.312389,[262 106] ; [9 5],[261.06806283 106.93193717] ; [9.93193717 4.06806283],0
u3,1,0.59223,0.286875,[57 23] ; [3 2],[56.47058824 23.52941176] ; [3.52941176 1.47058824],0
b4,1,0.595604,0.281677,[216 162] ; [9 5],[216.96428571 161.03571429] ; [8.03571429 5.96428571],0
p12,1,0.615228,0.252632,[ 41 334] ; [ 2 11],[ 41.55927835 333.44072165] ; [ 1.44072165 11.55927835],0
