Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,135.405971,[458  16] ; [48 37],[429.05903399  44.94096601] ; [76.94096601  8.05903399],1
r3,1,0.0,36.256911,[456  16] ; [67 17],[443.98561151  28.01438849] ; [79.01438849  4.98561151],1
v4,1,0.0,33.450404,[456  15] ; [69 16],[444.73920863  26.26079137] ; [80.26079137  4.73920863],1
r2,1,0.0,25.582466,[460  10] ; [68 11],[452.02185792  17.97814208] ; [75.97814208  3.02185792],1
d3,1,0.000755,11.349904,[351 121] ; [48 37],[338.11131059 133.88868941] ; [60.88868941 24.11131059],1
s6,1,0.000884,11.056908,[328 134] ; [43 39],[315.07720588 146.92279412] ; [55.92279412 26.07720588],1
u1,1,0.001511,10.065283,[126 348] ; [ 9 76],[114.47227191 359.52772809] ; [20.52772809 64.47227191],0
v2,1,0.001656,9.896835,[285 176] ; [36 47],[272.02389706 188.97610294] ; [48.97610294 34.02389706],0
v1,1,0.004183,8.202769,[274 190] ; [33 46],[262.33517495 201.66482505] ; [44.66482505 34.33517495],0
p8,1,0.00773,7.09498,[260 203] ; [33 49],[248.91559633 214.08440367] ; [44.08440367 37.91559633],0
p7,1,0.008101,7.011103,[304 158] ; [42 41],[293.30642202 168.69357798] ; [52.69357798 30.30642202],0
p2,1,0.009153,6.792701,[405  66] ; [62 21],[397.03429603  73.96570397] ; [69.96570397 13.03429603],0
a2,1,0.011216,6.43079,[167 307] ; [18 67],[156.86940966 317.13059034] ; [28.13059034 56.86940966],0
s8,1,0.011371,6.406357,[240 227] ; [31 54],[229.26992754 237.73007246] ; [41.73007246 43.26992754],0
a7,1,0.01455,5.97019,[356 118] ; [53 32],[346.80858676 127.19141324] ; [62.19141324 22.80858676],0
v3,1,0.023628,5.121747,[209 246] ; [27 56],[199.59107807 255.40892193] ; [36.40892193 46.59107807],0
s7,1,0.027271,4.87357,[259 190] ; [36 45],[249.91509434 199.08490566] ; [45.08490566 35.91509434],0
