Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000553,11.927145,[72 56] ; [39  7],[81.65517241 46.34482759] ; [29.34482759 16.65517241],1
s2,1,0.003961,8.301767,[53 75] ; [31 16],[61.44 66.56] ; [22.56 24.44],0
p2,1,0.006,7.550422,[92 37] ; [42  4],[98.77714286 30.22285714] ; [35.22285714 10.77714286],0
s7,1,0.006995,7.274242,[41 81] ; [25 19],[48.5060241 73.4939759] ; [17.4939759 26.5060241],0
p8,1,0.012044,6.304427,[50 77] ; [28 18],[57.26011561 69.73988439] ; [20.73988439 25.26011561],0
p3,1,0.035553,4.418401,[42 87] ; [23 23],[47.91428571 81.08571429] ; [17.08571429 28.91428571],0
n1,1,0.042692,4.10754,[10 24] ; [8 5],[13.0212766 20.9787234] ; [4.9787234 8.0212766],0
p6,1,0.045835,3.987646,[34 92] ; [19 25],[39.28235294 86.71764706] ; [13.71764706 30.28235294],0
s4,1,0.049073,3.872868,[ 15 112] ; [11 35],[ 19.0867052 107.9132948] ; [ 6.9132948 39.0867052],0
p1,1,0.060738,3.517117,[  8 121] ; [ 7 39],[ 11.05714286 117.94285714] ; [ 3.94285714 42.05714286],0
p5,1,0.063087,3.454307,[  8 120] ; [ 7 39],[ 11.03448276 116.96551724] ; [ 3.96551724 42.03448276],0
p12,1,0.084201,2.981882,[  2 126] ; [ 3 43],[  3.67816092 124.32183908] ; [ 1.32183908 44.67816092],0
p10,1,0.097188,2.751097,[85 41] ; [37  9],[89.37209302 36.62790698] ; [32.62790698 13.37209302],0
p4,1,0.134435,2.240533,[55 71] ; [26 20],[59.3372093 66.6627907] ; [21.6627907 24.3372093],0
p9,1,0.13468,2.237719,[86 40] ; [36  9],[89.89473684 36.10526316] ; [32.10526316 12.89473684],0
a7,1,0.136284,2.219418,[93 35] ; [28 18],[89.01149425 38.98850575] ; [31.98850575 14.01149425],0
n4,1,0.138005,2.200064,[77 51] ; [34 13],[81.18857143 46.81142857] ; [29.81142857 17.18857143],0
a8,1,0.140051,2.177398,[ 12 108] ; [ 8 35],[ 14.72392638 105.27607362] ; [ 5.27607362 37.72392638],0
r3,1,0.147892,2.093865,[117  11] ; [44  1],[119.12138728   8.87861272] ; [41.87861272  3.12138728],0
b3,1,0.156086,2.011747,[16 48] ; [ 3 23],[13.51111111 50.48888889] ; [ 5.48888889 20.51111111],0
b2,1,0.156086,2.011747,[16 48] ; [ 3 23],[13.51111111 50.48888889] ; [ 5.48888889 20.51111111],0
v1,1,0.15643,2.008399,[51 73] ; [25 22],[55.11111111 68.88888889] ; [20.88888889 26.11111111],0
v4,1,0.169652,1.886018,[118  10] ; [46  1],[119.95428571   8.04571429] ; [44.04571429  2.95428571],0
r2,1,0.169652,1.886018,[118  10] ; [46  1],[119.95428571   8.04571429] ; [44.04571429  2.95428571],0
u1,1,0.189404,1.722246,[  3 126] ; [ 3 44],[  4.39772727 124.60227273] ; [ 1.60227273 45.39772727],0
n5,1,0.212312,1.555593,[84 43] ; [35 11],[87.3583815 39.6416185] ; [31.6416185 14.3583815],0
n2,1,0.223474,1.48192,[22 11] ; [11  2],[23.67391304  9.32608696] ; [9.32608696 3.67391304],0
s8,1,0.241628,1.371069,[40 89] ; [19 28],[43.24431818 85.75568182] ; [15.75568182 31.24431818],0
a4,1,0.267599,1.229014,[ 23 105] ; [12 35],[ 25.6 102.4] ; [ 9.4 37.6],0
a3,1,0.270034,1.216576,[61 66] ; [27 20],[64.22988506 62.77011494] ; [23.77011494 23.22988506],0
b5,1,0.291103,1.114513,[80 49] ; [25 22],[76.96022727 52.03977273] ; [28.03977273 18.96022727],0
n6,1,0.292832,1.106554,[96 32] ; [38  8],[98.57471264 29.42528736] ; [35.42528736 10.57471264],0
s3,1,0.293382,1.104037,[72 54] ; [31 16],[75.01734104 50.98265896] ; [27.98265896 19.01734104],0
v3,1,0.311333,1.025012,[38 85] ; [18 28],[40.75739645 82.24260355] ; [15.24260355 30.75739645],0
p11,1,0.325251,0.967713,[89 40] ; [36 11],[91.61931818 37.38068182] ; [33.38068182 13.61931818],0
d5,1,0.325251,0.967713,[89 40] ; [36 11],[91.61931818 37.38068182] ; [33.38068182 13.61931818],0
p7,1,0.341754,0.90384,[71 52] ; [29 15],[73.65269461 49.34730539] ; [26.34730539 17.65269461],0
r4,1,0.37449,0.788711,[115  14] ; [44  3],[116.53977273  12.46022727] ; [42.46022727  4.53977273],0
u2,1,0.399634,0.709428,[40 26] ; [10 10],[38.37209302 27.62790698] ; [11.62790698  8.37209302],0
a1,1,0.453904,0.560885,[  1 128] ; [ 1 46],[  1.46590909 127.53409091] ; [ 0.53409091 46.46590909],0
d1,1,0.506751,0.44077,[51 78] ; [16 31],[49.10795455 79.89204545] ; [17.89204545 29.10795455],0
u3,1,0.54896,0.359184,[42 25] ; [14  6],[43.12643678 23.87356322] ; [12.87356322  7.12643678],0
a6,1,0.575535,0.313508,[72 57] ; [24 23],[70.36363636 58.63636364] ; [25.63636364 21.36363636],0
s1,1,0.646407,0.21046,[  6 120] ; [ 3 43],[  6.59302326 119.40697674] ; [ 2.40697674 43.59302326],0
b1,1,0.747465,0.103673,[46 83] ; [18 29],[46.90909091 82.09090909] ; [17.09090909 29.90909091],0
d2,1,0.760201,0.093157,[ 28 101] ; [ 9 37],[ 27.27428571 101.72571429] ; [ 9.72571429 36.27428571],0
n3,1,0.769646,0.085754,[22 12] ; [9 4],[22.42553191 11.57446809] ; [8.57446809 4.42553191],0
v2,1,0.862111,0.030167,[57 61] ; [22 25],[56.4969697 61.5030303] ; [22.5030303 24.4969697],0
d4,1,0.883457,0.021488,[96 32] ; [35 11],[96.36781609 31.63218391] ; [34.63218391 11.36781609],0
b4,1,0.937226,0.006203,[76 53] ; [28 19],[76.22727273 52.77272727] ; [27.77272727 19.22727273],0
d3,1,0.988979,0.000191,[77 52] ; [28 19],[76.96022727 52.03977273] ; [28.03977273 18.96022727],0
