Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,41.238382,[46 19] ; [ 64 170],[23.91304348 41.08695652] ; [ 86.08695652 147.91304348],1
p12,1,0.00017,14.134493,[ 7 60] ; [  3 238],[ 2.17532468 64.82467532] ; [  7.82467532 233.17532468],1
a3,1,0.00303,8.789613,[51 17] ; [132 108],[40.4025974 27.5974026] ; [142.5974026  97.4025974],0
r2,1,0.004812,7.948801,[66  2] ; [199  38],[59.08196721  8.91803279] ; [205.91803279  31.08196721],0
r1,1,0.00767,7.108872,[55 14] ; [150  90],[45.77669903 23.22330097] ; [159.22330097  80.77669903],0
v4,1,0.008908,6.841103,[66  3] ; [199  40],[59.36688312  9.63311688] ; [205.63311688  33.36688312],0
b1,1,0.039501,4.239173,[20 49] ; [103 138],[27.37741935 41.62258065] ; [ 95.62258065 145.37741935],0
r4,1,0.052401,3.762933,[58 11] ; [175  66],[51.86129032 17.13870968] ; [181.13870968  59.86129032],0
a5,1,0.054396,3.700517,[48 20] ; [139 102],[41.15210356 26.84789644] ; [145.84789644  95.15210356],0
p8,1,0.064897,3.407597,[32 34] ; [ 86 153],[25.53442623 40.46557377] ; [ 92.46557377 146.53442623],0
a2,1,0.067438,3.34431,[15 54] ; [ 31 210],[10.23870968 58.76129032] ; [ 35.76129032 205.23870968],0
p3,1,0.068341,3.322412,[29 39] ; [ 74 166],[22.74025974 45.25974026] ; [ 80.25974026 159.74025974],0
a6,1,0.075061,3.168721,[50 18] ; [149  92],[43.79288026 24.20711974] ; [155.20711974  85.79288026],0
r3,1,0.085258,2.961707,[63  5] ; [202  37],[58.6970684  9.3029316] ; [206.3029316  32.6970684],0
a7,1,0.097492,2.746095,[51 16] ; [157  83],[45.39413681 21.60586319] ; [162.60586319  77.39413681],0
p5,1,0.109204,2.565704,[ 7 61] ; [ 12 228],[ 4.19480519 63.80519481] ; [ 14.80519481 225.19480519],0
n4,1,0.109403,2.562825,[50 18] ; [152  89],[44.45307443 23.54692557] ; [157.54692557  83.45307443],0
p10,1,0.157588,1.997221,[47 19] ; [147  91],[42.11842105 23.88157895] ; [151.88157895  86.11842105],0
n1,1,0.168479,1.896427,[ 2 11] ; [29 55],[4.15463918 8.84536082] ; [26.84536082 57.15463918],0
u1,1,0.187386,1.738053,[ 9 60] ; [ 19 222],[ 6.23225806 62.76774194] ; [ 21.76774194 219.23225806],0
b4,1,0.191736,1.704228,[45 24] ; [136 105],[40.28709677 28.71290323] ; [140.71290323 100.28709677],0
s6,1,0.20345,1.617431,[34 33] ; [100 138],[29.43606557 37.56393443] ; [104.56393443 133.43606557],0
n2,1,0.223369,1.482592,[12  3] ; [53 30],[9.94897959 5.05102041] ; [55.05102041 27.94897959],0
s1,1,0.241614,1.37115,[ 1 67] ; [ 11 229],[ 2.64935065 65.35064935] ; [  9.35064935 230.64935065],0
p4,1,0.274118,1.196025,[31 33] ; [ 98 142],[27.15789474 36.84210526] ; [101.84210526 138.15789474],0
p7,1,0.294067,1.100908,[37 28] ; [117 119],[33.25581395 31.74418605] ; [120.74418605 115.25581395],0
n5,1,0.312763,1.018972,[46 22] ; [145  93],[42.44444444 25.55555556] ; [148.55555556  89.44444444],0
p9,1,0.34442,0.893908,[47 18] ; [156  80],[43.8372093 21.1627907] ; [159.1627907  76.8372093],0
d5,1,0.345672,0.889282,[46 23] ; [174  66],[49.12621359 19.87378641] ; [170.87378641  69.12621359],0
s3,1,0.441466,0.592468,[29 36] ; [ 94 145],[26.29934211 38.70065789] ; [ 96.70065789 142.29934211],0
b2,1,0.458117,0.550492,[13 28] ; [33 95],[11.15976331 29.84023669] ; [34.84023669 93.15976331],0
b3,1,0.458117,0.550492,[13 28] ; [33 95],[11.15976331 29.84023669] ; [34.84023669 93.15976331],0
n6,1,0.549141,0.358858,[53 16] ; [175  64],[51.07792208 17.92207792] ; [176.92207792  62.07792208],0
d3,1,0.605744,0.266419,[45 23] ; [150  89],[43.19218241 24.80781759] ; [151.80781759  87.19218241],0
s5,1,0.631055,0.230633,[17 51] ; [ 52 182],[15.53642384 52.46357616] ; [ 53.46357616 180.53642384],0
s7,1,0.650028,0.205865,[17 47] ; [ 55 176],[15.62033898 48.37966102] ; [ 56.37966102 174.62033898],0
p6,1,0.687264,0.162063,[17 50] ; [ 55 184],[15.76470588 51.23529412] ; [ 56.23529412 182.76470588],0
s2,1,0.693313,0.155522,[23 46] ; [ 74 166],[21.66019417 47.33980583] ; [ 75.33980583 164.66019417],0
d4,1,0.694869,0.153865,[51 16] ; [177  63],[49.75895765 17.24104235] ; [178.24104235  61.75895765],0
u3,1,0.753328,0.098755,[8 9] ; [46 61],[7.40322581 9.59677419] ; [46.59677419 60.40322581],0
p11,1,0.755513,0.096956,[45 24] ; [162  79],[46.07419355 22.92580645] ; [160.92580645  80.07419355],0
b5,1,0.76834,0.086758,[39 30] ; [141 100],[40.06451613 28.93548387] ; [139.93548387 101.06451613],0
a8,1,0.768654,0.086516,[ 7 54] ; [ 23 203],[ 6.37630662 54.62369338] ; [ 23.62369338 202.37630662],0
s4,1,0.777471,0.079872,[11 57] ; [ 42 196],[11.77777778 56.22222222] ; [ 41.22222222 196.77777778],0
u2,1,0.830345,0.045907,[ 8 10] ; [50 56],[8.41935484 9.58064516] ; [49.58064516 56.41935484],0
d2,1,0.832143,0.044925,[28 40] ; [ 95 144],[27.24429967 40.75570033] ; [ 95.75570033 143.24429967],0
n3,1,0.87943,0.023011,[10  5] ; [53 29],[9.74226804 5.25773196] ; [53.25773196 28.74226804],0
a4,1,0.912042,0.012202,[26 42] ; [ 90 150],[25.61038961 42.38961039] ; [ 90.38961039 149.61038961],0
p2,1,0.925463,0.008752,[48 20] ; [168  72],[47.68831169 20.31168831] ; [168.31168831  71.68831169],0
d1,1,0.937838,0.006082,[31 38] ; [107 134],[30.71612903 38.28387097] ; [107.28387097 133.71612903],0
p1,1,0.94603,0.004582,[ 5 63] ; [ 17 222],[ 4.87296417 63.12703583] ; [ 17.12703583 221.87296417],0
a1,1,0.996995,1.4e-05,[ 4 65] ; [ 14 227],[ 4.00645161 64.99354839] ; [ 13.99354839 227.00645161],0
