Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,36.318489,[14 34] ; [43  5],[28.5 19.5] ; [28.5 19.5],1
p11,1,0.000181,14.013551,[18 32] ; [36 13],[27.27272727 22.72727273] ; [26.72727273 22.27272727],1
p2,1,0.003721,8.415406,[22 28] ; [35 13],[29.08163265 20.91836735] ; [27.91836735 20.08163265],0
r3,1,0.003721,8.415406,[22 28] ; [35 13],[29.08163265 20.91836735] ; [27.91836735 20.08163265],0
s8,1,0.018977,5.503618,[ 5 45] ; [14 35],[ 9.5959596 40.4040404] ; [ 9.4040404 39.5959596],0
u2,1,0.024551,5.055304,[ 6 17] ; [12  8],[ 9.62790698 13.37209302] ; [ 8.37209302 11.62790698],0
p8,1,0.039162,4.253835,[10 39] ; [19 29],[14.64948454 34.35051546] ; [14.35051546 33.64948454],0
u3,1,0.042123,4.130268,[ 5 19] ; [10 10],[ 8.18181818 15.81818182] ; [ 6.81818182 13.18181818],0
p7,1,0.043172,4.088657,[15 35] ; [24 24],[19.89795918 30.10204082] ; [19.10204082 28.89795918],0
s2,1,0.046594,3.96,[12 38] ; [21 28],[16.66666667 33.33333333] ; [16.33333333 32.66666667],0
a1,1,0.049122,3.871193,[ 8 42] ; [ 2 47],[ 5.05050505 44.94949495] ; [ 4.94949495 44.05050505],0
n2,1,0.051043,3.80686,[11 14] ; [12  4],[14.02439024 10.97560976] ; [8.97560976 7.02439024],0
s7,1,0.071188,3.255411,[10 37] ; [18 29],[14. 33.] ; [14. 33.],0
p4,1,0.083147,3.002285,[15 35] ; [23 26],[19.19191919 30.80808081] ; [18.80808081 30.19191919],0
r2,1,0.09514,2.785185,[23 24] ; [31 16],[27. 20.] ; [27. 20.],0
d2,1,0.100131,2.703448,[24 25] ; [16 33],[20. 29.] ; [20. 29.],0
p3,1,0.121351,2.3998,[11 38] ; [18 31],[14.5 34.5] ; [14.5 34.5],0
a7,1,0.132458,2.263452,[20 30] ; [27 22],[23.73737374 26.26262626] ; [23.26262626 25.73737374],0
p5,1,0.16844,1.896774,[ 1 48] ; [ 4 45],[ 2.5 46.5] ; [ 2.5 46.5],0
v4,1,0.193068,1.69405,[28 22] ; [33 15],[31.12244898 18.87755102] ; [29.87755102 18.12244898],0
s3,1,0.257016,1.284758,[15 34] ; [20 28],[17.68041237 31.31958763] ; [17.31958763 30.68041237],0
a4,1,0.268501,1.224388,[17 32] ; [12 37],[14.5 34.5] ; [14.5 34.5],0
b1,1,0.270487,1.214275,[31 19] ; [25 24],[28.28282828 21.71717172] ; [27.71717172 21.28282828],0
p6,1,0.314777,1.010526,[ 8 40] ; [12 36],[10. 38.] ; [10. 38.],0
n5,1,0.328632,0.954282,[30 20] ; [34 15],[32.32323232 17.67676768] ; [31.67676768 17.32323232],0
u1,1,0.413964,0.667386,[ 4 46] ; [ 2 47],[ 3.03030303 46.96969697] ; [ 2.96969697 46.03030303],0
n6,1,0.414216,0.666667,[26 23] ; [30 19],[28. 21.] ; [28. 21.],0
s4,1,0.42969,0.623662,[ 9 41] ; [12 37],[10.60606061 39.39393939] ; [10.39393939 38.60606061],0
b4,1,0.479608,0.499754,[24 26] ; [27 22],[25.75757576 24.24242424] ; [25.24242424 23.75757576],0
b5,1,0.485607,0.486245,[29 21] ; [25 24],[27.27272727 22.72727273] ; [26.72727273 22.27272727],0
v1,1,0.510433,0.43318,[14 33] ; [17 30],[15.5 31.5] ; [15.5 31.5],0
a2,1,0.526483,0.401176,[ 6 44] ; [ 4 45],[ 5.05050505 44.94949495] ; [ 4.94949495 44.05050505],0
a3,1,0.541407,0.372939,[26 23] ; [29 20],[27.5 21.5] ; [27.5 21.5],0
v3,1,0.569652,0.323265,[ 8 42] ; [10 39],[ 9.09090909 40.90909091] ; [ 8.90909091 40.09090909],0
d4,1,0.585335,0.297689,[30 20] ; [32 17],[31.31313131 18.68686869] ; [30.68686869 18.31313131],0
a6,1,0.617266,0.249728,[27 23] ; [24 25],[25.75757576 24.24242424] ; [25.24242424 23.75757576],0
s6,1,0.621409,0.243892,[17 33] ; [19 30],[18.18181818 31.81818182] ; [17.81818182 31.18181818],0
s1,1,0.662985,0.189918,[ 3 47] ; [ 2 47],[ 2.52525253 47.47474747] ; [ 2.47474747 46.52525253],0
n3,1,0.680264,0.169828,[14 11] ; [10  6],[14.63414634 10.36585366] ; [9.36585366 6.63414634],0
d3,1,0.686106,0.163333,[24 26] ; [25 23],[25. 25.] ; [24. 24.],0
p1,1,0.702903,0.145469,[ 4 46] ; [ 5 44],[ 4.54545455 45.45454545] ; [ 4.45454545 44.54545455],0
d1,1,0.732427,0.116895,[19 31] ; [17 32],[18.18181818 31.81818182] ; [17.81818182 31.18181818],0
s5,1,0.765489,0.088971,[ 6 42] ; [ 7 41],[ 6.5 41.5] ; [ 6.5 41.5],0
d5,1,0.904845,0.014291,[29 21] ; [29 20],[29.29292929 20.70707071] ; [28.70707071 20.29292929],0
a5,1,0.91913,0.010308,[25 25] ; [25 24],[25.25252525 24.74747475] ; [24.74747475 24.25252525],0
n4,1,0.931247,0.007444,[29 21] ; [28 21],[28.78787879 21.21212121] ; [28.21212121 20.78787879],0
n1,1,0.95985,0.002534,[ 8 17] ; [ 5 11],[ 7.92682927 17.07317073] ; [ 5.07317073 10.92682927],0
a8,1,0.979199,0.00068,[ 3 45] ; [ 3 46],[ 2.96907216 45.03092784] ; [ 3.03092784 45.96907216],0
b2,1,1.0,0.0,[11 22] ; [ 9 18],[11. 22.] ; [ 9. 18.],0
v2,1,1.0,0.0,[17 32] ; [17 32],[17. 32.] ; [17. 32.],0
b3,1,1.0,0.0,[11 22] ; [ 9 18],[11. 22.] ; [ 9. 18.],0
