Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,119.091579,[ 63 275] ; [259 194],[137.59292035 200.40707965] ; [184.40707965 268.59292035],1
v1,1,0.0,52.624677,[134 205] ; [299 158],[184.40577889 154.59422111] ; [248.59422111 208.40577889],1
a5,1,2.7e-05,17.639371,[229 118] ; [368  97],[255.12192118  91.87807882] ; [341.87807882 123.12192118],1
r1,1,0.000585,11.822194,[267  78] ; [402  62],[285.29666255  59.70333745] ; [383.70333745  80.29666255],1
d1,1,0.001107,10.638735,[184 163] ; [300 166],[206.57810578 140.42189422] ; [277.42189422 188.57810578],0
p3,1,0.001513,10.062854,[152 194] ; [254 206],[174.28784119 171.71215881] ; [231.71215881 228.28784119],0
p9,1,0.001592,9.969232,[270  73] ; [398  59],[286.405  56.595] ; [381.595  75.405],0
p10,1,0.001664,9.887893,[256  86] ; [384  74],[273.6  68.4] ; [366.4  91.6],0
a3,1,0.003437,8.559786,[227 118] ; [349 115],[245.63658838  99.36341162] ; [330.36341162 133.63658838],0
d4,1,0.005526,7.698716,[271  74] ; [399  65],[285.72311496  59.27688504] ; [384.27688504  79.72311496],0
s8,1,0.007597,7.126071,[134 212] ; [222 239],[152.63444857 193.36555143] ; [203.36555143 257.63444857],0
s1,1,0.00952,6.722634,[ 17 325] ; [  8 450],[ 10.6875 331.3125] ; [ 14.3125 443.6875],0
p7,1,0.010053,6.625521,[200 140] ; [306 146],[217.22222222 122.77777778] ; [288.77777778 163.22222222],0
d5,1,0.012316,6.264826,[267  77] ; [393  72],[280.64276885  63.35723115] ; [379.35723115  85.64276885],0
a7,1,0.013469,6.106473,[237 109] ; [354 110],[252.45185185  93.54814815] ; [338.54814815 125.45185185],0
s7,1,0.01481,5.938887,[149 183] ; [238 205],[165.78580645 166.21419355] ; [221.21419355 221.78580645],0
s4,1,0.015536,5.854684,[ 71 270] ; [ 66 395],[ 58.25062344 282.74937656] ; [ 78.74937656 382.25062344],0
d3,1,0.016591,5.739126,[222 122] ; [336 128],[237.56435644 106.43564356] ; [320.43564356 143.56435644],0
p12,1,0.035921,4.400873,[ 18 326] ; [ 42 416],[ 25.73566085 318.26433915] ; [ 34.26433915 423.73566085],0
d2,1,0.041978,4.136094,[155 190] ; [242 222],[169.30160692 175.69839308] ; [227.69839308 236.30160692],0
b1,1,0.046961,3.9468,[142 205] ; [159 307],[128.47109471 218.52890529] ; [172.52890529 293.47109471],0
a1,1,0.048777,3.883015,[ 10 337] ; [ 27 439],[ 15.79212792 331.20787208] ; [ 21.20787208 444.79212792],0
u1,1,0.052155,3.770774,[ 53 294] ; [ 96 370],[ 63.59532595 283.40467405] ; [ 85.40467405 380.59532595],0
a6,1,0.053629,3.724219,[223 123] ; [328 135],[235.65636588 110.34363412] ; [315.34363412 147.65636588],0
n3,1,0.075438,3.160553,[55 28] ; [69 19],[60.1871345 22.8128655] ; [63.8128655 24.1871345],0
a2,1,0.077331,3.120115,[ 73 274] ; [123 343],[ 83.65559656 263.34440344] ; [112.34440344 353.65559656],0
p8,1,0.08786,2.913149,[168 178] ; [247 205],[179.93734336 166.06265664] ; [235.06265664 216.93734336],0
