Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,54.22371,[184  69] ; [42 84],[150.86543536 102.13456464] ; [75.13456464 50.86543536],1
a6,1,0.0,28.902508,[189  64] ; [59 67],[165.55145119  87.44854881] ; [82.44854881 43.55145119],1
d5,1,0.000959,10.904967,[203  51] ; [81 45],[189.83157895  64.16842105] ; [94.16842105 31.83157895],1
a2,1,0.001019,10.793152,[ 60 195] ; [ 12 114],[ 48.18897638 206.81102362] ; [ 23.81102362 102.18897638],0
d1,1,0.006416,7.429456,[137 118] ; [49 77],[124.48818898 130.51181102] ; [61.51181102 64.48818898],0
b5,1,0.006893,7.300618,[170  85] ; [66 60],[157.95275591  97.04724409] ; [78.04724409 47.95275591],0
d4,1,0.009043,6.814331,[207  47] ; [87 38],[197.03430079  56.96569921] ; [96.96569921 28.03430079],0
p9,1,0.012483,6.240887,[196  51] ; [83 40],[186.25135135  60.74864865] ; [92.74864865 30.25135135],0
r3,1,0.015968,5.80637,[237  17] ; [108  18],[230.60526316  23.39473684] ; [114.39473684  11.60526316],0
a1,1,0.018298,5.567346,[  8 247] ; [ 11 115],[ 12.71653543 242.28346457] ; [  6.28346457 119.71653543],0
v4,1,0.028695,4.785838,[241  13] ; [110  14],[235.85714286  18.14285714] ; [115.14285714   8.85714286],0
r4,1,0.030931,4.656772,[227  28] ; [102  24],[220.19685039  34.80314961] ; [108.80314961  17.19685039],0
u1,1,0.03786,4.311299,[ 37 218] ; [  9 117],[ 30.78740157 224.21259843] ; [ 15.21259843 110.78740157],0
p8,1,0.042317,4.122492,[ 90 158] ; [32 92],[ 81.33333333 166.66666667] ; [40.66666667 83.33333333],0
v2,1,0.052349,3.764575,[127 111] ; [51 69],[118.33519553 119.66480447] ; [59.66480447 60.33519553],0
b2,1,0.057043,3.621325,[40 89] ; [34 43],[46.33980583 82.66019417] ; [27.66019417 49.33980583],0
b3,1,0.057043,3.621325,[40 89] ; [34 43],[46.33980583 82.66019417] ; [27.66019417 49.33980583],0
b1,1,0.059058,3.563633,[ 86 169] ; [55 71],[ 94.37007874 160.62992126] ; [46.62992126 79.37007874],0
p10,1,0.067788,3.335791,[183  68] ; [79 45],[175.36533333  75.63466667] ; [86.63466667 37.36533333],0
u2,1,0.105254,2.624078,[42 38] ; [16 27],[37.72357724 42.27642276] ; [20.27642276 22.72357724],0
p3,1,0.120682,2.408441,[ 55 200] ; [36 89],[ 61.06578947 193.93421053] ; [29.93421053 95.06578947],0
a8,1,0.131592,2.273627,[ 33 204] ; [ 10 109],[ 28.62640449 208.37359551] ; [ 14.37359551 104.62640449],0
p2,1,0.173472,1.852676,[182  72] ; [81 44],[176.2585752  77.7414248] ; [86.7414248 38.2585752],0
r1,1,0.193097,1.693828,[198  55] ; [91 35],[192.92084433  60.07915567] ; [96.07915567 29.92084433],0
u3,1,0.205412,1.603473,[46 36] ; [19 24],[42.64 39.36] ; [22.36 20.64],0
s6,1,0.249091,1.328395,[144 108] ; [62 60],[138.80213904 113.19786096] ; [67.19786096 54.80213904],0
p11,1,0.267928,1.227325,[172  83] ; [92 34],[176.69291339  78.30708661] ; [87.30708661 38.69291339],0
v1,1,0.268324,1.225296,[105 143] ; [60 64],[110. 138.] ; [55. 69.],0
v3,1,0.277823,1.17771,[ 90 156] ; [37 83],[ 85.36065574 160.63934426] ; [41.63934426 78.36065574],0
s5,1,0.29167,1.111896,[ 60 184] ; [36 85],[ 64.17534247 179.82465753] ; [31.82465753 89.17534247],0
p6,1,0.300545,1.071773,[ 40 210] ; [25 98],[ 43.56568365 206.43431635] ; [ 21.43431635 101.56568365],0
n5,1,0.33768,0.919219,[160  94] ; [85 40],[164.19525066  89.80474934] ; [80.80474934 44.19525066],0
b4,1,0.407806,0.685187,[149 106] ; [68 58],[145.23622047 109.76377953] ; [71.76377953 54.23622047],0
p12,1,0.451509,0.56686,[ 10 242] ; [  7 116],[ 11.424 240.576] ; [  5.576 117.424],0
s4,1,0.46092,0.543659,[ 39 214] ; [ 23 102],[ 41.4973545 211.5026455] ; [ 20.5026455 104.4973545],0
n4,1,0.46395,0.536349,[170  85] ; [88 37],[173.13157895  81.86842105] ; [84.86842105 40.13157895],0
u4,1,0.531737,0.391071,[  4 251] ; [  1 125],[  3.34645669 251.65354331] ; [  1.65354331 124.34645669],0
s2,1,0.53288,0.388897,[111 143] ; [50 74],[108.18518519 145.81481481] ; [52.81481481 71.18518519],0
p5,1,0.554299,0.349672,[  9 244] ; [  3 121],[  8.0530504 244.9469496] ; [  3.9469496 120.0530504],0
d2,1,0.577354,0.310533,[105 149] ; [55 69],[107.51322751 146.48677249] ; [52.48677249 71.51322751],0
n1,1,0.58147,0.303863,[27 45] ; [20 27],[28.43697479 43.56302521] ; [18.56302521 28.43697479],0
a4,1,0.623782,0.240588,[ 99 155] ; [52 73],[101.19788918 152.80211082] ; [49.80211082 75.19788918],0
s7,1,0.63192,0.229466,[ 90 156] ; [47 73],[ 92.08196721 153.91803279] ; [44.91803279 75.08196721],0
s1,1,0.689736,0.159371,[  8 242] ; [  5 120],[  8.66666667 241.33333333] ; [  4.33333333 120.66666667],0
a3,1,0.698562,0.149972,[173  80] ; [83 42],[171.34391534  81.65608466] ; [84.65608466 40.34391534],0
p7,1,0.747382,0.103744,[108 132] ; [58 66],[109.45054945 130.54945055] ; [56.54945055 67.45054945],0
s8,1,0.796618,0.066423,[ 84 170] ; [43 82],[ 85.11345646 168.88654354] ; [41.88654354 83.11345646],0
a5,1,0.824376,0.049249,[163  92] ; [82 44],[163.97637795  91.02362205] ; [81.02362205 44.97637795],0
s3,1,0.82441,0.049229,[130 122] ; [66 59],[131.0132626 120.9867374] ; [64.9867374 60.0132626],0
n3,1,0.836598,0.042538,[50 23] ; [30 15],[49.49152542 23.50847458] ; [30.50847458 14.49152542],0
n2,1,0.855783,0.033031,[54 20] ; [35 12],[54.42975207 19.57024793] ; [34.57024793 12.42975207],0
p1,1,0.87655,0.024132,[ 15 237] ; [  7 119],[ 14.66666667 237.33333333] ; [  7.33333333 118.66666667],0
n6,1,0.919252,0.010277,[195  60] ; [95 30],[194.60526316  60.39473684] ; [95.39473684 29.60526316],0
