Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,91.509331,[ 56 221] ; [228 171],[116.37278107 160.62721893] ; [167.62721893 231.37278107],1
v1,1,0.0,33.137734,[121 160] ; [263 140],[157.75438596 123.24561404] ; [226.24561404 176.75438596],1
p9,1,0.000287,13.155405,[217  66] ; [350  51],[234.59210526  48.40789474] ; [332.40789474  68.59210526],1
p10,1,0.000695,11.502583,[209  74] ; [340  63],[226.48250729  56.51749271] ; [322.51749271  80.48250729],1
r3,1,0.001116,10.624515,[267  17] ; [402   6],[274.56069364   9.43930636] ; [394.43930636  13.56069364],0
a5,1,0.001361,10.258319,[202  83] ; [334  77],[219.48275862  65.51724138] ; [316.51724138  94.48275862],0
s1,1,0.002935,8.847635,[ 18 263] ; [  8 395],[ 10.68128655 270.31871345] ; [ 15.31871345 387.68128655],0
b1,1,0.004728,7.980569,[127 158] ; [140 272],[109.17503587 175.82496413] ; [157.82496413 254.17503587],0
p3,1,0.008642,6.895342,[127 156] ; [224 183],[143.96086957 139.03913043] ; [207.03913043 199.96086957],0
a3,1,0.012371,6.256891,[194  89] ; [316  94],[208.26839827  74.73160173] ; [301.73160173 108.26839827],0
a7,1,0.014034,6.033873,[198  87] ; [318  91],[211.90201729  73.09798271] ; [304.09798271 104.90201729],0
a6,1,0.024661,5.047511,[185  99] ; [299 110],[198.34920635  85.65079365] ; [285.65079365 123.34920635],0
p7,1,0.024877,5.032419,[165 113] ; [269 128],[178.7437037  99.2562963] ; [255.2562963 141.7437037],0
s4,1,0.027355,4.868291,[ 57 222] ; [ 57 349],[ 46.43211679 232.56788321] ; [ 67.56788321 338.43211679],0
d1,1,0.040647,4.190685,[165 120] ; [270 142],[177.86944046 107.13055954] ; [257.13055954 154.86944046],0
p12,1,0.045235,4.009857,[ 16 267] ; [ 40 364],[ 23.06841339 259.93158661] ; [ 32.93158661 371.06841339],0
p11,1,0.055079,3.679694,[213  72] ; [333  79],[223.25681492  61.74318508] ; [322.74318508  89.25681492],0
n6,1,0.058171,3.58879,[232  53] ; [352  54],[240.8683068  44.1316932] ; [343.1316932  62.8683068],0
u1,1,0.060065,3.535601,[ 49 236] ; [ 95 317],[ 58.88091822 226.11908178] ; [ 85.11908178 326.88091822],0
s8,1,0.062472,3.470507,[118 165] ; [198 207],[129.98255814 153.01744186] ; [186.01744186 218.98255814],0
d4,1,0.073791,3.196608,[230  53] ; [353  56],[238.4234104  44.5765896] ; [344.5765896  64.4234104],0
s7,1,0.076722,3.133019,[127 142] ; [212 179],[138.16818182 130.83181818] ; [200.83181818 190.16818182],0
d2,1,0.092292,2.833939,[135 149] ; [221 188],[145.89321789 138.10678211] ; [210.10678211 198.89321789],0
p2,1,0.116985,2.457232,[227  57] ; [344  63],[234.68017366  49.31982634] ; [336.31982634  70.68017366],0
n3,1,0.120152,2.415332,[49 25] ; [56 16],[53.21917808 20.78082192] ; [51.78082192 20.21917808],0
r4,1,0.123962,2.366539,[273  12] ; [403   9],[276.41319943   8.58680057] ; [399.58680057  12.41319943],0
p8,1,0.132772,2.259791,[142 141] ; [224 176],[151.65153734 131.34846266] ; [214.34846266 185.65153734],0
u3,1,0.135222,2.231505,[62 28] ; [56 40],[57.09677419 32.90322581] ; [60.90322581 35.09677419],0
d5,1,0.141185,2.164994,[226  57] ; [346  65],[233.25072046  49.74927954] ; [338.74927954  72.25072046],0
a1,1,0.16952,1.887179,[  9 276] ; [ 22 390],[ 12.67575323 272.32424677] ; [ 18.32424677 393.67575323],0
p4,1,0.184576,1.760389,[163 120] ; [253 151],[171.36535662 111.63464338] ; [244.63464338 159.36535662],0
n2,1,0.193929,1.687512,[53 25] ; [55 16],[56.53691275 21.46308725] ; [51.46308725 19.53691275],0
a2,1,0.205911,1.599947,[ 68 217] ; [116 296],[ 75.23672884 209.76327116] ; [108.76327116 303.23672884],0
a8,1,0.213036,1.550674,[ 32 230] ; [ 57 305],[ 37.36858974 224.63141026] ; [ 51.63141026 310.36858974],0
u4,1,0.257336,1.283031,[  4 281] ; [ 11 401],[  6.13342898 278.86657102] ; [  8.86657102 403.13342898],0
n1,1,0.285397,1.14121,[34 42] ; [26 46],[30.81081081 45.18918919] ; [29.18918919 42.81081081],0
d3,1,0.307078,1.043203,[197  87] ; [299 111],[202.9740634  81.0259366] ; [293.0259366 116.9740634],0
b4,1,0.333682,0.934557,[159 126] ; [245 167],[165.19368723 119.80631277] ; [238.80631277 173.19368723],0
s2,1,0.340024,0.91034,[141 141] ; [218 188],[147.14825581 134.85174419] ; [211.85174419 194.14825581],0
s3,1,0.418104,0.655639,[168 114] ; [227 175],[162.85087719 119.14912281] ; [232.14912281 169.85087719],0
b3,1,0.444315,0.585114,[ 62 113] ; [100 156],[ 65.77726218 109.22273782] ; [ 96.22273782 159.77726218],0
b2,1,0.444315,0.585114,[ 62 113] ; [100 156],[ 65.77726218 109.22273782] ; [ 96.22273782 159.77726218],0
