Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3.8e-05,16.990692,[23 26] ; [72 17],[33.73188406 15.26811594] ; [61.26811594 27.73188406],1
p7,1,0.000478,12.200181,[10 42] ; [43 45],[19.68571429 32.31428571] ; [33.31428571 54.68571429],1
a6,1,0.00104,10.754081,[23 30] ; [64 26],[32.24475524 20.75524476] ; [54.75524476 35.24475524],0
a7,1,0.001186,10.511573,[25 28] ; [66 23],[33.96478873 19.03521127] ; [57.03521127 31.96478873],0
d3,1,0.002382,9.229093,[23 30] ; [61 27],[31.57446809 21.42553191] ; [52.42553191 35.57446809],0
p3,1,0.012095,6.29694,[ 6 46] ; [27 63],[12.08450704 39.91549296] ; [20.91549296 69.08450704],0
u1,1,0.014667,5.955984,[ 1 52] ; [13 77],[ 5.18881119 47.81118881] ; [ 8.81118881 81.18881119],0
p11,1,0.016284,5.771964,[22 31] ; [56 34],[28.90909091 24.09090909] ; [49.09090909 40.90909091],0
s1,1,0.016506,5.748134,[ 5 48] ; [ 1 89],[ 2.22377622 50.77622378] ; [ 3.77622378 86.22377622],0
p10,1,0.017979,5.598149,[24 27] ; [60 29],[30.6 20.4] ; [53.4 35.6],0
d2,1,0.018553,5.543124,[27 26] ; [28 62],[20.38461538 32.61538462] ; [34.61538462 55.38461538],0
v4,1,0.029775,4.722262,[44  9] ; [83  5],[47.73758865  5.26241135] ; [79.26241135  8.73758865],0
n1,1,0.066331,3.371557,[10 19] ; [ 6 33],[ 6.82352941 22.17647059] ; [ 9.17647059 29.82352941],0
p4,1,0.093578,2.811723,[12 40] ; [33 57],[16.47887324 35.52112676] ; [28.52112676 61.47887324],0
a4,1,0.104698,2.632488,[23 30] ; [27 63],[18.53146853 34.46853147] ; [31.46853147 58.53146853],0
b1,1,0.104832,2.630452,[28 25] ; [35 55],[23.34965035 29.65034965] ; [39.65034965 50.34965035],0
a8,1,0.124197,2.363572,[ 1 52] ; [ 7 79],[ 3.05035971 49.94964029] ; [ 4.94964029 81.05035971],0
a1,1,0.125046,2.352953,[ 4 49] ; [ 2 88],[ 2.22377622 50.77622378] ; [ 3.77622378 86.22377622],0
p1,1,0.125234,2.350606,[ 5 48] ; [ 3 87],[ 2.96503497 50.03496503] ; [ 5.03496503 84.96503497],0
n6,1,0.179735,1.799813,[30 23] ; [61 29],[33.72727273 19.27272727] ; [57.27272727 32.72727273],0
b5,1,0.217584,1.520235,[35 18] ; [50 40],[31.5034965 21.4965035] ; [53.4965035 36.5034965],0
r3,1,0.255562,1.292639,[45  8] ; [82  8],[47.06993007  5.93006993] ; [79.93006993 10.06993007],0
n3,1,0.256109,1.28967,[17 12] ; [28 11],[19.19117647  9.80882353] ; [25.80882353 13.19117647],0
r1,1,0.283617,1.149675,[31 22] ; [60 29],[33.96478873 19.03521127] ; [57.03521127 31.96478873],0
p6,1,0.304897,1.052653,[ 5 47] ; [14 75],[ 7.0070922 44.9929078] ; [11.9929078 77.0070922],0
r2,1,0.330733,0.946024,[44  9] ; [79 10],[45.9084507  7.0915493] ; [77.0915493 11.9084507],0
v2,1,0.338006,0.917981,[18 31] ; [38 46],[20.63157895 28.36842105] ; [35.36842105 48.63157895],0
d5,1,0.363387,0.826153,[39 14] ; [59 30],[36.57746479 16.42253521] ; [61.42253521 27.57746479],0
r4,1,0.365957,0.817345,[37 16] ; [69 21],[39.28671329 13.71328671] ; [66.71328671 23.28671329],0
s2,1,0.420744,0.648237,[19 34] ; [38 51],[21.27464789 31.72535211] ; [35.72535211 53.27464789],0
b4,1,0.45317,0.562712,[29 24] ; [55 35],[31.13286713 21.86713287] ; [52.86713287 37.13286713],0
n2,1,0.470597,0.520574,[18 12] ; [26 12],[19.41176471 10.58823529] ; [24.58823529 13.41176471],0
s6,1,0.492516,0.471024,[23 28] ; [46 44],[24.95744681 26.04255319] ; [44.04255319 45.95744681],0
b3,1,0.499077,0.456898,[ 9 20] ; [10 32],[ 7.76056338 21.23943662] ; [11.23943662 30.76056338],0
b2,1,0.499077,0.456898,[ 9 20] ; [10 32],[ 7.76056338 21.23943662] ; [11.23943662 30.76056338],0
u2,1,0.551552,0.354544,[ 9 10] ; [19 15],[10.03773585  8.96226415] ; [17.96226415 16.03773585],0
s8,1,0.553745,0.35065,[11 41] ; [23 67],[12.45070423 39.54929577] ; [21.54929577 68.45070423],0
s5,1,0.595677,0.281565,[14 35] ; [22 68],[12.69064748 36.30935252] ; [23.30935252 66.69064748],0
s7,1,0.653481,0.201539,[14 34] ; [22 64],[12.89552239 35.10447761] ; [23.10447761 62.89552239],0
s4,1,0.678888,0.17138,[14 39] ; [21 69],[12.97202797 40.02797203] ; [22.02797203 67.97202797],0
a3,1,0.679769,0.170386,[34 19] ; [54 35],[32.84507042 20.15492958] ; [55.15492958 33.84507042],0
u3,1,0.682641,0.167168,[13  6] ; [22 13],[12.31481481  6.68518519] ; [22.68518519 12.31481481],0
a2,1,0.684699,0.164885,[ 9 44] ; [13 77],[ 8.15384615 44.84615385] ; [13.84615385 76.15384615],0
a5,1,0.714557,0.133768,[27 26] ; [43 47],[25.94405594 27.05594406] ; [44.05594406 45.94405594],0
v1,1,0.810197,0.057683,[20 33] ; [35 53],[20.67375887 32.32624113] ; [34.32624113 53.67375887],0
v3,1,0.84493,0.038256,[10 39] ; [19 68],[10.44852941 38.55147059] ; [18.55147059 68.44852941],0
