Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,56.575276,[57 36] ; [ 1 61],[34.8 58.2] ; [23.2 38.8],1
d4,1,0.0,28.349567,[75 18] ; [24 38],[59.4 33.6] ; [39.6 22.4],1
a5,1,0.0,25.878136,[71 22] ; [22 40],[55.8 37.2] ; [37.2 24.8],1
a4,1,1e-06,23.610267,[53 39] ; [11 50],[38.48366013 53.51633987] ; [25.51633987 35.48366013],1
d3,1,3e-06,21.638177,[53 40] ; [12 50],[39. 54.] ; [26. 36.],1
d2,1,9.4e-05,15.250754,[51 40] ; [15 47],[39.25490196 51.74509804] ; [26.74509804 35.25490196],1
a3,1,0.000452,12.305535,[66 27] ; [26 35],[55.55844156 37.44155844] ; [36.44155844 24.55844156],1
s7,1,0.000479,12.194216,[49 39] ; [16 44],[38.64864865 49.35135135] ; [26.35135135 33.64864865],1
p10,1,0.000652,11.6226,[68 25] ; [28 33],[57.97402597 35.02597403] ; [38.02597403 22.97402597],1
s6,1,0.000668,11.574924,[60 29] ; [24 37],[49.84 39.16] ; [34.16 26.84],1
s8,1,0.001717,9.829889,[42 50] ; [13 49],[32.85714286 59.14285714] ; [22.14285714 39.85714286],0
r4,1,0.001805,9.737799,[73 20] ; [34 28],[64.2 28.8] ; [42.8 19.2],0
r2,1,0.002063,9.492452,[83  9] ; [44 18],[75.87012987 16.12987013] ; [51.12987013 10.87012987],0
r1,1,0.00245,9.177632,[66 27] ; [29 33],[57. 36.] ; [38. 24.],0
v4,1,0.004166,8.210202,[83  9] ; [45 17],[76.46753247 15.53246753] ; [51.53246753 10.46753247],0
n6,1,0.00422,8.186625,[77 16] ; [38 23],[69.44805195 23.55194805] ; [45.55194805 15.44805195],0
p6,1,0.004775,7.962918,[35 57] ; [10 50],[27.23684211 64.76315789] ; [17.76315789 42.23684211],0
r3,1,0.006459,7.417619,[80 13] ; [42 20],[73.2 19.8] ; [48.8 13.2],0
p11,1,0.00907,6.808978,[71 22] ; [35 27],[63.6 29.4] ; [42.4 19.6],0
p2,1,0.01169,6.357249,[69 22] ; [35 27],[61.85620915 29.14379085] ; [42.14379085 19.85620915],0
p4,1,0.015144,5.899671,[49 44] ; [20 41],[41.66883117 51.33116883] ; [27.33116883 33.66883117],0
n4,1,0.015894,5.814512,[71 22] ; [36 26],[64.2 28.8] ; [42.8 19.2],0
s2,1,0.018057,5.590648,[41 51] ; [16 46],[34.05194805 57.94805195] ; [22.94805195 39.05194805],0
p3,1,0.038066,4.302083,[42 50] ; [18 44],[35.84415584 56.15584416] ; [24.15584416 37.84415584],0
u2,1,0.040424,4.2,[16 11] ; [12 24],[12. 15.] ; [16. 20.],0
s5,1,0.05096,3.809574,[33 57] ; [13 47],[27.6 62.4] ; [18.4 41.6],0
n1,1,0.085293,2.961039,[16 19] ; [ 6 19],[12.83333333 22.16666667] ; [ 9.16666667 15.83333333],0
a2,1,0.085842,2.95066,[10 83] ; [ 2 60],[ 7.2 85.8] ; [ 4.8 57.2],0
u3,1,0.087303,2.923421,[14 13] ; [11 25],[10.71428571 16.28571429] ; [14.28571429 21.71428571],0
v3,1,0.093067,2.820512,[22 69] ; [ 8 53],[17.96052632 73.03947368] ; [12.03947368 48.96052632],0
p5,1,0.103552,2.649964,[14 78] ; [ 4 57],[10.82352941 81.17647059] ; [ 7.17647059 53.82352941],0
p9,1,0.11416,2.495662,[67 25] ; [37 24],[62.53594771 29.46405229] ; [41.46405229 19.53594771],0
s3,1,0.15546,2.017841,[53 39] ; [28 33],[48.70588235 43.29411765] ; [32.29411765 28.70588235],0
n5,1,0.161057,1.964277,[72 21] ; [41 20],[68.24025974 24.75974026] ; [44.75974026 16.24025974],0
p7,1,0.175878,1.832116,[51 41] ; [27 34],[46.90196078 45.09803922] ; [31.09803922 29.90196078],0
p8,1,0.196325,1.669501,[38 55] ; [19 43],[34.2 58.8] ; [22.8 39.2],0
s4,1,0.225547,1.468724,[24 68] ; [11 51],[20.90909091 71.09090909] ; [14.09090909 47.90909091],0
p1,1,0.248377,1.33241,[ 8 85] ; [ 9 53],[10.2 82.8] ; [ 6.8 55.2],0
a1,1,0.306946,1.043771,[ 5 88] ; [ 6 56],[ 6.6 86.4] ; [ 4.4 57.6],0
a6,1,0.386594,0.749628,[41 52] ; [23 39],[38.4 54.6] ; [25.6 36.4],0
v1,1,0.466871,0.529373,[32 59] ; [18 43],[29.93421053 61.06578947] ; [20.06578947 40.93421053],0
n2,1,0.492547,0.470958,[24 11] ; [15 10],[22.75 12.25] ; [16.25  8.75],0
b1,1,0.511716,0.430556,[50 43] ; [30 32],[48. 45.] ; [32. 30.],0
n3,1,0.79003,0.0709,[18 16] ; [13 10],[18.49122807 15.50877193] ; [12.50877193 10.49122807],0
b4,1,0.792556,0.069166,[49 44] ; [34 28],[49.8 43.2] ; [33.2 28.8],0
b2,1,0.846241,0.037604,[24 36] ; [16 26],[23.52941176 36.47058824] ; [16.47058824 25.52941176],0
b3,1,0.846241,0.037604,[24 36] ; [16 26],[23.52941176 36.47058824] ; [16.47058824 25.52941176],0
p12,1,0.870151,0.026721,[ 5 87] ; [ 3 59],[ 4.77922078 87.22077922] ; [ 3.22077922 58.77922078],0
a8,1,0.935945,0.006459,[ 9 80] ; [ 6 51],[ 9.14383562 79.85616438] ; [ 5.85616438 51.14383562],0
b5,1,0.947709,0.004301,[46 47] ; [31 31],[46.2 46.8] ; [30.8 31.2],0
s1,1,0.979217,0.000679,[ 6 87] ; [ 4 57],[ 6.03896104 86.96103896] ; [ 3.96103896 57.03896104],0
