Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.010656,6.521739,[16  7] ; [ 9 18],[11.5 11.5] ; [13.5 13.5],0
d3,1,0.011855,6.332444,[15  8] ; [ 8 19],[10.58 12.42] ; [12.42 14.58],0
d4,1,0.028789,4.780203,[18  5] ; [13 14],[14.26  8.74] ; [16.74 10.26],0
n5,1,0.107851,2.585436,[12 11] ; [20  7],[14.72  8.28] ; [17.28  9.72],0
u3,1,0.121315,2.400259,[4 7] ; [ 2 15],[2.35714286 8.64285714] ; [ 3.64285714 13.35714286],0
s2,1,0.123074,2.377757,[ 4 19] ; [10 17],[ 6.44 16.56] ; [ 7.56 19.44],0
b5,1,0.141868,2.157577,[15  8] ; [12 15],[12.42 10.58] ; [14.58 12.42],0
a4,1,0.183891,1.765894,[ 7 16] ; [ 4 23],[ 5.06 17.94] ; [ 5.94 21.06],0
d1,1,0.191302,1.70756,[ 8 15] ; [ 5 22],[ 5.98 17.02] ; [ 7.02 19.98],0
p12,1,0.225026,1.47203,[ 3 20] ; [ 1 26],[ 1.84 21.16] ; [ 2.16 24.84],0
a1,1,0.225026,1.47203,[ 3 20] ; [ 1 26],[ 1.84 21.16] ; [ 2.16 24.84],0
a6,1,0.246605,1.342438,[14  9] ; [12 15],[11.96 11.04] ; [14.04 12.96],0
a5,1,0.282521,1.154924,[12 11] ; [10 17],[10.12 12.88] ; [11.88 15.12],0
a3,1,0.282521,1.154924,[12 11] ; [10 17],[10.12 12.88] ; [11.88 15.12],0
a8,1,0.29661,1.089372,[ 4 18] ; [ 2 23],[ 2.80851064 19.19148936] ; [ 3.19148936 21.80851064],0
p6,1,0.300015,1.074126,[ 5 17] ; [ 3 23],[ 3.66666667 18.33333333] ; [ 4.33333333 21.66666667],0
n3,1,0.33235,0.939719,[6 2] ; [7 6],[4.95238095 3.04761905] ; [8.04761905 4.95238095],0
p7,1,0.339905,0.910788,[ 8 15] ; [13 14],[ 9.66 13.34] ; [11.34 15.66],0
p1,1,0.379631,0.771897,[ 1 22] ; [ 3 24],[ 1.84 21.16] ; [ 2.16 24.84],0
u2,1,0.39033,0.737913,[7 4] ; [8 9],[5.89285714 5.10714286] ; [9.10714286 7.89285714],0
p4,1,0.418833,0.653587,[12 11] ; [11 16],[10.58 12.42] ; [12.42 14.58],0
s6,1,0.441074,0.593486,[11 12] ; [10 17],[ 9.66 13.34] ; [11.34 15.66],0
s1,1,0.458825,0.54876,[ 2 21] ; [ 1 26],[ 1.38 21.62] ; [ 1.62 25.38],0
n6,1,0.461376,0.542556,[13 10] ; [18  9],[14.26  8.74] ; [16.74 10.26],0
r3,1,0.468475,0.525571,[16  6] ; [17 10],[14.81632653  7.18367347] ; [18.18367347  8.81632653],0
p10,1,0.489795,0.476977,[12 11] ; [11 15],[10.79591837 12.20408163] ; [12.20408163 13.79591837],0
p9,1,0.51417,0.425572,[15  8] ; [14 11],[13.89583333  9.10416667] ; [15.10416667  9.89583333],0
n1,1,0.52511,0.403846,[2 6] ; [5 8],[2.66666667 5.33333333] ; [4.33333333 8.66666667],0
r4,1,0.525313,0.403449,[ 5 18] ; [ 4 23],[ 4.14 18.86] ; [ 4.86 22.14],0
v2,1,0.539449,0.376562,[ 9 14] ; [ 8 18],[ 7.97959184 15.02040816] ; [ 9.02040816 16.97959184],0
v3,1,0.598667,0.277011,[ 3 20] ; [ 5 22],[ 3.68 19.32] ; [ 4.32 22.68],0
s8,1,0.598667,0.277011,[ 3 20] ; [ 5 22],[ 3.68 19.32] ; [ 4.32 22.68],0
n2,1,0.603848,0.269231,[4 4] ; [8 5],[4.57142857 3.42857143] ; [7.42857143 5.57142857],0
n4,1,0.614937,0.253048,[12 11] ; [16 11],[12.88 10.12] ; [15.12 11.88],0
b3,1,0.662597,0.190385,[ 3 10] ; [ 6 14],[3.54545455 9.45454545] ; [ 5.45454545 14.54545455],0
b2,1,0.662597,0.190385,[ 3 10] ; [ 6 14],[3.54545455 9.45454545] ; [ 5.45454545 14.54545455],0
