Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,23.576808,[22  5] ; [13 40],[11.8125 15.1875] ; [23.1875 29.8125],1
r1,1,0.582816,0.301704,[20  8] ; [36 19],[18.89156627  9.10843373] ; [37.10843373 17.89156627],0
b4,1,0.587359,0.294488,[13 15] ; [29 26],[14.1686747 13.8313253] ; [27.8313253 27.1686747],0
d3,1,0.643573,0.2141,[ 9 19] ; [15 40],[ 8.09638554 19.90361446] ; [15.90361446 39.09638554],0
a7,1,0.670827,0.180637,[17 11] ; [36 19],[17.87951807 10.12048193] ; [35.12048193 19.87951807],0
d2,1,0.672457,0.178741,[ 5 23] ; [12 43],[ 5.73493976 22.26506024] ; [11.26506024 43.73493976],0
a6,1,0.680706,0.169332,[16 12] ; [34 21],[16.86746988 11.13253012] ; [33.13253012 21.86746988],0
a5,1,0.70264,0.14574,[16 12] ; [29 26],[15.18072289 12.81927711] ; [29.81927711 25.18072289],0
v1,1,0.77317,0.083077,[11 17] ; [23 31],[11.6097561 16.3902439] ; [22.3902439 31.6097561],0
a4,1,0.777403,0.079922,[ 7 21] ; [12 42],[ 6.48780488 21.51219512] ; [12.51219512 41.48780488],0
p9,1,0.805475,0.060648,[24  4] ; [46  9],[23.61445783  4.38554217] ; [46.38554217  8.61445783],0
p11,1,0.814994,0.054751,[23  5] ; [44 11],[22.60240964  5.39759036] ; [44.39759036 10.60240964],0
r4,1,0.814994,0.054751,[23  5] ; [44 11],[22.60240964  5.39759036] ; [44.39759036 10.60240964],0
b1,1,0.821908,0.050666,[12 16] ; [25 30],[12.48192771 15.51807229] ; [24.51807229 30.48192771],0
n3,1,0.946375,0.004524,[4 1] ; [11  3],[3.94736842 1.05263158] ; [11.05263158  2.94736842],0
p1,1,0.966865,0.001726,[ 6 21] ; [12 43],[ 5.92682927 21.07317073] ; [12.07317073 42.92682927],0
v2,1,0.995205,3.6e-05,[13 14] ; [25 27],[12.98734177 14.01265823] ; [25.01265823 26.98734177],0
u3,1,1.0,0.0,[6 9] ; [14 21],[6. 9.] ; [14. 21.],0
v3,1,1.0,0.0,[10 17] ; [20 34],[10. 17.] ; [20. 34.],0
