Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,83.110342,[173  80] ; [ 5 65],[139.42414861 113.57585139] ; [38.57585139 31.42414861],1
d5,1,0.0,69.767172,[223  30] ; [29 41],[197.3869969  55.6130031] ; [54.6130031 15.3869969],1
d3,1,0.0,57.173491,[189  64] ; [18 52],[162.13931889  90.86068111] ; [44.86068111 25.13931889],1
r3,1,2e-06,22.666846,[233  17] ; [51 19],[221.875  28.125] ; [62.125  7.875],1
a3,1,1e-05,19.602273,[191  62] ; [33 36],[176.  77.] ; [48. 21.],1
a7,1,1.1e-05,19.318538,[186  67] ; [32 38],[170.75541796  82.24458204] ; [47.24458204 22.75541796],1
d2,1,3.4e-05,17.169251,[142 109] ; [20 50],[126.6728972 124.3271028] ; [35.3271028 34.6728972],1
a5,1,8.8e-05,15.379932,[197  56] ; [38 32],[184.07120743  68.92879257] ; [50.92879257 19.07120743],1
a4,1,0.000355,12.755211,[129 123] ; [19 51],[115.82608696 136.17391304] ; [32.17391304 37.82608696],1
u1,1,0.000659,11.601521,[ 50 203] ; [ 2 68],[ 40.73065015 212.26934985] ; [11.26934985 58.73065015],1
r4,1,0.000766,11.322663,[220  33] ; [49 21],[210.70278638  42.29721362] ; [58.29721362 11.70278638],1
r1,1,0.00085,11.12792,[201  52] ; [42 28],[190.3374613  62.6625387] ; [52.6625387 17.3374613],1
a2,1,0.001039,10.756022,[ 69 184] ; [ 6 64],[ 58.74613003 194.25386997] ; [16.25386997 53.74613003],0
p10,1,0.002234,9.346936,[197  54] ; [41 27],[187.26645768  63.73354232] ; [50.73354232 17.26645768],0
s8,1,0.004957,7.895008,[101 151] ; [15 54],[ 91.06542056 160.93457944] ; [24.93457944 44.06542056],0
u2,1,0.005154,7.824757,[37 23] ; [12 25],[30.30927835 29.69072165] ; [18.69072165 18.30927835],0
r2,1,0.013343,6.123044,[228  18] ; [58 12],[222.64556962  23.35443038] ; [63.35443038  6.64556962],0
v2,1,0.01535,5.875888,[109 137] ; [18 47],[100.45659164 145.54340836] ; [26.54340836 38.45659164],0
p11,1,0.024483,5.060121,[193  60] ; [44 26],[185.6377709  67.3622291] ; [51.3622291 18.6377709],0
p9,1,0.025439,4.993746,[200  51] ; [44 22],[193.19873817  57.80126183] ; [50.80126183 15.19873817],0
u3,1,0.027941,4.831679,[32 29] ; [11 26],[26.76530612 34.23469388] ; [16.23469388 20.76530612],0
n6,1,0.037843,4.312087,[216  35] ; [53 17],[210.33956386  40.66043614] ; [58.66043614 11.33956386],0
s2,1,0.045411,4.003315,[118 134] ; [23 46],[110.69158879 141.30841121] ; [30.30841121 38.69158879],0
p12,1,0.055426,3.669231,[ 13 239] ; [ 8 61],[ 16.48598131 235.51401869] ; [ 4.51401869 64.48598131],0
s7,1,0.055829,3.657148,[122 122] ; [23 40],[115.24429967 128.75570033] ; [29.75570033 33.24429967],0
n5,1,0.057023,3.621934,[196  54] ; [62  8],[201.5625  48.4375] ; [56.4375 13.5625],0
p4,1,0.099177,2.718726,[135 115] ; [30 40],[128.90625 121.09375] ; [36.09375 33.90625],0
v4,1,0.115272,2.480408,[228  23] ; [59 11],[224.41433022  26.58566978] ; [62.58566978  7.41433022],0
b3,1,0.148738,2.085143,[55 96] ; [10 31],[51.11979167 99.88020833] ; [13.88020833 27.11979167],0
b2,1,0.148738,2.085143,[55 96] ; [10 31],[51.11979167 99.88020833] ; [13.88020833 27.11979167],0
n3,1,0.149504,2.077307,[48 18] ; [13 10],[45.23595506 20.76404494] ; [15.76404494  7.23595506],0
s6,1,0.192193,1.700723,[153  95] ; [36 32],[148.32911392  99.67088608] ; [40.67088608 27.32911392],0
p1,1,0.207043,1.591984,[ 20 231] ; [ 9 61],[ 22.67601246 228.32398754] ; [ 6.32398754 63.67601246],0
s3,1,0.284608,1.144955,[139 110] ; [33 35],[135.10410095 113.89589905] ; [36.89589905 31.10410095],0
s4,1,0.310917,1.026777,[ 38 212] ; [14 55],[ 40.7523511 209.2476489] ; [11.2476489 57.7523511],0
p2,1,0.337176,0.921139,[194  58] ; [50 20],[190.95652174  61.04347826] ; [53.04347826 16.95652174],0
n2,1,0.392035,0.73262,[49 18] ; [16  9],[47.33695652 19.66304348] ; [17.66304348  7.33695652],0
b5,1,0.442063,0.59092,[136 117] ; [34 36],[133.15789474 119.84210526] ; [36.84210526 33.15789474],0
a8,1,0.442261,0.590409,[ 34 201] ; [ 7 58],[ 32.11666667 202.88333333] ; [ 8.88333333 56.11666667],0
a6,1,0.47683,0.506105,[174  79] ; [45 25],[171.53869969  81.46130031] ; [47.46130031 22.53869969],0
p3,1,0.506493,0.441305,[114 139] ; [28 41],[111.57142857 141.42857143] ; [30.42857143 38.57142857],0
p6,1,0.56234,0.335668,[ 79 171] ; [19 49],[ 77.04402516 172.95597484] ; [20.95597484 47.04402516],0
b4,1,0.59115,0.288552,[150 103] ; [39 31],[148.04024768 104.95975232] ; [40.95975232 29.04024768],0
p7,1,0.613869,0.254579,[142 107] ; [37 32],[140.16037736 108.83962264] ; [38.83962264 30.16037736],0
p5,1,0.709326,0.138951,[ 22 231] ; [ 7 62],[ 22.78571429 230.21428571] ; [ 6.21428571 62.78571429],0
b1,1,0.730719,0.118453,[107 146] ; [28 42],[105.74303406 147.25696594] ; [29.25696594 40.74303406],0
s5,1,0.793021,0.068849,[ 65 178] ; [19 48],[ 65.84516129 177.15483871] ; [18.15483871 48.84516129],0
n1,1,0.827305,0.047594,[24 40] ; [10 15],[24.4494382 39.5505618] ; [ 9.5505618 15.4494382],0
v3,1,0.8828,0.021733,[ 74 175] ; [19 47],[ 73.51428571 175.48571429] ; [19.48571429 46.51428571],0
a1,1,0.95349,0.003402,[ 14 239] ; [ 4 66],[ 14.09907121 238.90092879] ; [ 3.90092879 66.09907121],0
p8,1,0.986175,0.0003,[110 140] ; [30 38],[110.06289308 139.93710692] ; [29.93710692 38.06289308],0
s1,1,0.991654,0.000109,[ 11 240] ; [ 3 65],[ 11.01567398 239.98432602] ; [ 2.98432602 65.01567398],0
