Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,79.936179,[25 63] ; [197  47],[58.84337349 29.15662651] ; [163.15662651  80.84337349],1
n6,1,8e-06,19.957817,[56 33] ; [209  36],[70.61377246 18.38622754] ; [194.38622754  50.61377246],1
a5,1,1.1e-05,19.393366,[47 42] ; [190  55],[63.15269461 25.84730539] ; [173.84730539  71.15269461],1
s7,1,3.2e-05,17.323307,[22 62] ; [122 110],[38.27848101 45.72151899] ; [105.72151899 126.27848101],1
a4,1,0.000203,13.799502,[23 66] ; [119 126],[37.83832335 51.16167665] ; [104.16167665 140.83832335],1
d2,1,0.001036,10.76121,[29 60] ; [129 115],[42.22822823 46.77177177] ; [115.77177177 128.22822823],0
a2,1,0.001187,10.511078,[ 9 80] ; [ 66 180],[19.92537313 69.07462687] ; [ 55.07462687 190.92537313],0
p3,1,0.001839,9.703537,[25 64] ; [115 129],[37.41741742 51.58258258] ; [102.58258258 141.41741742],0
p11,1,0.004469,8.082689,[54 35] ; [188  58],[64.29253731 24.70746269] ; [177.70746269  68.29253731],0
p10,1,0.011408,6.400607,[57 32] ; [189  54],[65.94578313 23.05421687] ; [180.05421687  62.94578313],0
a3,1,0.017229,5.672913,[52 37] ; [176  68],[60.93693694 28.06306306] ; [167.06306306  76.93693694],0
u1,1,0.018699,5.529495,[ 8 81] ; [ 49 197],[15.14328358 73.85671642] ; [ 41.85671642 204.14328358],0
s3,1,0.024337,5.07047,[41 48] ; [145  97],[50.01208459 38.98791541] ; [135.98791541 106.01208459],0
a8,1,0.02545,4.993025,[ 4 77] ; [ 32 192],[ 9.56065574 71.43934426] ; [ 26.43934426 197.56065574],0
r4,1,0.02828,4.810888,[77 12] ; [231  15],[81.82686567  7.17313433] ; [226.17313433  19.82686567],0
s6,1,0.029582,4.733403,[48 41] ; [160  79],[56.43902439 32.56097561] ; [151.56097561  87.43902439],0
p6,1,0.030135,4.7016,[17 72] ; [ 76 168],[24.85585586 64.14414414] ; [ 68.14414414 175.85585586],0
s8,1,0.031787,4.609936,[24 65] ; [ 97 147],[32.33933934 56.66066066] ; [ 88.66066066 155.33933934],0
p9,1,0.048133,3.905332,[60 29] ; [188  53],[66.88484848 22.11515152] ; [181.11515152  59.88484848],0
p1,1,0.052211,3.768999,[ 2 87] ; [ 20 223],[ 5.89759036 83.10240964] ; [ 16.10240964 226.89759036],0
s4,1,0.059027,3.564516,[22 67] ; [ 38 204],[16.13293051 72.86706949] ; [ 43.86706949 198.13293051],0
s2,1,0.059502,3.551209,[33 55] ; [120 124],[40.55421687 47.44578313] ; [112.44578313 131.55421687],0
p4,1,0.073241,3.208838,[38 50] ; [132 111],[45.19637462 42.80362538] ; [124.80362538 118.19637462],0
d1,1,0.079632,3.072406,[44 45] ; [148  98],[51.00895522 37.99104478] ; [140.99104478 105.00895522],0
r2,1,0.08238,3.017317,[81  8] ; [233  10],[84.1746988  4.8253012] ; [229.8253012  13.1746988],0
d5,1,0.086139,2.945086,[65 24] ; [200  45],[70.61377246 18.38622754] ; [194.38622754  50.61377246],0
p12,1,0.098936,2.722606,[ 2 87] ; [ 17 226],[ 5.09337349 83.90662651] ; [ 13.90662651 229.09337349],0
b1,1,0.107509,2.590468,[30 59] ; [107 139],[36.39701493 52.60298507] ; [100.60298507 145.39701493],0
b3,1,0.11357,2.503822,[ 8 35] ; [44 98],[12.08648649 30.91351351] ; [ 39.91351351 102.08648649],0
b2,1,0.11357,2.503822,[ 8 35] ; [44 98],[12.08648649 30.91351351] ; [ 39.91351351 102.08648649],0
p5,1,0.12009,2.416142,[ 4 85] ; [ 24 220],[ 7.48348348 81.51651652] ; [ 20.51651652 223.48348348],0
r3,1,0.124751,2.356638,[80  9] ; [229  13],[83.08459215  5.91540785] ; [225.91540785  16.08459215],0
v3,1,0.12563,2.345694,[20 66] ; [ 76 161],[25.56037152 60.43962848] ; [ 70.43962848 166.56037152],0
n1,1,0.161834,1.957003,[ 9 27] ; [23 36],[12.12631579 23.87368421] ; [19.87368421 39.12631579],0
p7,1,0.171569,1.869181,[45 42] ; [145  96],[50.39634146 36.60365854] ; [139.60365854 101.39634146],0
a1,1,0.182082,1.780548,[ 1 88] ; [ 10 236],[ 2.92238806 86.07761194] ; [  8.07761194 237.92238806],0
p2,1,0.187819,1.734643,[64 25] ; [193  52],[68.48203593 20.51796407] ; [188.51796407  56.48203593],0
u3,1,0.263197,1.251863,[23 12] ; [38 32],[20.33333333 14.66666667] ; [40.66666667 29.33333333],0
b5,1,0.270369,1.214875,[52 37] ; [127 119],[47.55522388 41.44477612] ; [131.44477612 114.55522388],0
p8,1,0.353804,0.859767,[37 52] ; [114 127],[40.72424242 48.27575758] ; [110.27575758 130.72424242],0
v4,1,0.374643,0.788205,[81  7] ; [231  13],[82.69879518  5.30120482] ; [229.30120482  14.69879518],0
n2,1,0.379421,0.772578,[21 14] ; [42 19],[22.96875 12.03125] ; [40.03125 20.96875],0
a7,1,0.398367,0.71325,[69 20] ; [178  66],[66.01501502 22.98498498] ; [180.98498498  63.01501502],0
s5,1,0.480663,0.497359,[23 63] ; [ 73 164],[25.56037152 60.43962848] ; [ 70.43962848 166.56037152],0
b4,1,0.602996,0.2705,[50 39] ; [146 100],[52.07164179 36.92835821] ; [143.92835821 102.07164179],0
a6,1,0.657147,0.197007,[59 30] ; [168  76],[60.66966967 28.33033033] ; [166.33033033  77.66966967],0
d4,1,0.669221,0.182514,[71 17] ; [201  42],[72.3141994 15.6858006] ; [199.6858006  43.3141994],0
d3,1,0.734742,0.114802,[63 26] ; [168  76],[61.73873874 27.26126126] ; [169.26126126  74.73873874],0
s1,1,0.867151,0.027982,[ 4 85] ; [ 12 231],[ 4.28915663 84.71084337] ; [ 11.71084337 231.28915663],0
v2,1,0.891632,0.018561,[37 45] ; [109 128],[37.52978056 44.47021944] ; [108.47021944 128.52978056],0
n3,1,0.894248,0.017671,[24 11] ; [39 19],[23.70967742 11.29032258] ; [39.29032258 18.70967742],0
u2,1,0.974533,0.001019,[20 16] ; [38 30],[20.07692308 15.92307692] ; [37.92307692 30.07692308],0
