Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,33.794891,[185  68] ; [52 71],[159.47074468  93.52925532] ; [77.52925532 45.47074468],1
u2,1,0.343722,0.896501,[52 37] ; [24 24],[49.37226277 39.62773723] ; [26.62773723 21.37226277],0
v3,1,0.363703,0.825068,[ 42 206] ; [25 95],[ 45.15217391 202.84782609] ; [21.84782609 98.15217391],0
s1,1,0.374903,0.787348,[ 11 239] ; [  8 114],[ 12.7688172 237.2311828] ; [  6.2311828 115.7688172],0
p11,1,0.394397,0.725341,[188  66] ; [96 27],[191.34217507  62.65782493] ; [92.65782493 30.34217507],0
p6,1,0.403202,0.698756,[ 83 170] ; [45 76],[ 86.58823529 166.41176471] ; [41.41176471 79.58823529],0
n2,1,0.437112,0.603851,[39 18] ; [31 10],[40.71428571 16.28571429] ; [29.28571429 11.71428571],0
b2,1,0.443105,0.588227,[49 98] ; [30 48],[51.61333333 95.38666667] ; [27.38666667 50.61333333],0
b3,1,0.443105,0.588227,[49 98] ; [30 48],[51.61333333 95.38666667] ; [27.38666667 50.61333333],0
n6,1,0.457351,0.55237,[210  44] ; [97 25],[207.38829787  46.61170213] ; [99.61170213 22.38829787],0
p9,1,0.482164,0.493964,[199  51] ; [94 29],[196.38069705  53.61930295] ; [96.61930295 26.38069705],0
v1,1,0.508612,0.436922,[ 96 153] ; [42 78],[ 93.12195122 155.87804878] ; [44.87804878 75.12195122],0
n4,1,0.515901,0.422079,[185  68] ; [86 37],[182.34840426  70.65159574] ; [88.65159574 34.34840426],0
a3,1,0.527681,0.398855,[164  89] ; [75 47],[161.24533333  91.75466667] ; [77.75466667 44.24533333],0
u4,1,0.544377,0.367488,[  4 250] ; [  1 122],[  3.36870027 250.63129973] ; [  1.63129973 121.36870027],0
p1,1,0.561402,0.337283,[ 20 231] ; [ 12 111],[ 21.47593583 229.52406417] ; [ 10.52406417 112.47593583],0
a5,1,0.602116,0.271816,[168  86] ; [78 45],[165.74005305  88.25994695] ; [80.25994695 42.74005305],0
v4,1,0.680746,0.169287,[241  12] ; [115   7],[240.18133333  12.81866667] ; [115.81866667   6.18133333],0
p12,1,0.68703,0.16232,[ 12 240] ; [  7 115],[ 12.80213904 239.19786096] ; [  6.19786096 115.80213904],0
b4,1,0.792832,0.068977,[142 112] ; [67 56],[140.81167109 113.18832891] ; [68.18832891 54.81167109],0
p7,1,0.807806,0.059174,[145 102] ; [70 52],[143.91598916 103.08401084] ; [71.08401084 50.91598916],0
d2,1,0.829119,0.046583,[109 144] ; [54 68],[109.97066667 143.02933333] ; [53.02933333 68.97066667],0
p3,1,0.885626,0.02069,[111 142] ; [53 70],[110.35106383 142.64893617] ; [53.64893617 69.35106383],0
a8,1,0.894038,0.017741,[ 32 204] ; [ 15 100],[ 31.6011396 204.3988604] ; [15.3988604 99.6011396],0
s6,1,0.901724,0.015248,[160  91] ; [76 42],[160.53116531  90.46883469] ; [75.46883469 42.53116531],0
n1,1,0.933132,0.00704,[21 34] ; [16 25],[21.19791667 33.80208333] ; [15.80208333 25.19791667],0
