Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,48.434868,[509  17] ; [9 6],[503.63770795  22.36229205] ; [14.36229205  0.63770795],1
r4,1,0.0,46.944267,[498  30] ; [8 8],[491.11764706  36.88235294] ; [14.88235294  1.11764706],1
r1,1,2e-06,23.067028,[441  85] ; [ 6 10],[433.80442804  92.19557196] ; [13.19557196  2.80442804],1
d4,1,0.001496,10.082949,[450  77] ; [9 7],[445.47513812  81.52486188] ; [13.52486188  2.47513812],0
a6,1,0.005045,7.863215,[417 109] ; [8 8],[412.45387454 113.54612546] ; [12.54612546  3.45387454],0
a8,1,0.006859,7.309528,[ 64 411] ; [ 6 10],[ 67.71894094 407.28105906] ; [ 2.28105906 13.71894094],0
a4,1,0.009552,6.716503,[238 289] ; [ 2 14],[232.9281768 294.0718232] ; [7.0718232 8.9281768],0
p11,1,0.018716,5.527814,[446  82] ; [10  6],[442.58823529  85.41176471] ; [13.41176471  2.58823529],0
b4,1,0.02234,5.219073,[312 216] ; [14  2],[316.41176471 211.58823529] ; [9.58823529 6.41176471],0
p4,1,0.026031,4.953972,[340 186] ; [ 6 10],[335.78597786 190.21402214] ; [10.21402214  5.78597786],0
p2,1,0.037025,4.349257,[458  69] ; [11  5],[455.18047882  71.81952118] ; [13.81952118  2.18047882],0
a2,1,0.042763,4.10473,[156 372] ; [ 1 15],[152.38235294 375.61764706] ; [ 4.61764706 11.38235294],0
p7,1,0.051265,3.799591,[345 169] ; [7 9],[341.37358491 172.62641509] ; [10.62641509  5.37358491],0
p8,1,0.067352,3.346416,[298 224] ; [ 5 10],[294.53631285 227.46368715] ; [8.46368715 6.53631285],0
p3,1,0.08279,3.009255,[280 246] ; [ 5 11],[276.58671587 249.41328413] ; [8.41328413 7.58671587],0
d1,1,0.08725,2.924388,[341 187] ; [7 9],[337.76470588 190.23529412] ; [10.23529412  5.76470588],0
d3,1,0.096041,2.770079,[419 107] ; [10  6],[416.33579336 109.66420664] ; [12.66420664  3.33579336],0
v1,1,0.138977,2.18925,[287 224] ; [ 6 10],[284.10436433 226.89563567] ; [8.89563567 7.10436433],0
b1,1,0.170482,1.878699,[177 351] ; [8 8],[179.55882353 348.44117647] ; [ 5.44117647 10.55882353],0
s6,1,0.176472,1.827089,[363 158] ; [8 7],[360.61753731 160.38246269] ; [10.38246269  4.61753731],0
s2,1,0.176853,1.82387,[286 238] ; [ 6 10],[283.34814815 240.65185185] ; [8.65185185 7.34814815],0
a5,1,0.181149,1.78817,[406 122] ; [10  6],[403.76470588 124.23529412] ; [12.23529412  3.76470588],0
v3,1,0.198607,1.652587,[208 299] ; [ 4 12],[205.51434034 301.48565966] ; [6.48565966 9.51434034],0
b5,1,0.224232,1.477081,[342 186] ; [8 8],[339.70588235 188.29411765] ; [10.29411765  5.70588235],0
n1,1,0.225098,1.471573,[33 67] ; [2 1],[33.98058252 66.01941748] ; [1.01941748 1.98058252],0
s8,1,0.252208,1.31103,[240 285] ; [ 5 11],[237.75415896 287.24584104] ; [7.24584104 8.75415896],0
d5,1,0.357587,0.846351,[441  86] ; [12  4],[439.6519337  87.3480663] ; [13.3480663  2.6519337],0
v2,1,0.391961,0.73285,[305 198] ; [8 8],[303.35067437 199.64932563] ; [9.64932563 6.35067437],0
n4,1,0.41313,0.669776,[409 119] ; [11  5],[407.64705882 120.35294118] ; [12.35294118  3.64705882],0
d2,1,0.420006,0.650298,[251 275] ; [ 6 10],[249.41328413 276.58671587] ; [7.58671587 8.41328413],0
p5,1,0.428524,0.626821,[ 68 457] ; [ 1 15],[ 66.95933457 458.04066543] ; [ 2.04066543 13.95933457],0
s1,1,0.433534,0.613338,[ 15 507] ; [ 1 15],[ 15.52416357 506.47583643] ; [ 0.47583643 15.52416357],0
s7,1,0.440771,0.594275,[252 251] ; [6 9],[250.52895753 252.47104247] ; [7.47104247 7.52895753],0
r3,1,0.46334,0.537813,[510  17] ; [14  1],[509.49815498  17.50184502] ; [14.50184502  0.49815498],0
n5,1,0.465517,0.532598,[403 123] ; [11  5],[401.77859779 124.22140221] ; [12.22140221  3.77859779],0
n6,1,0.498682,0.457741,[457  68] ; [13  3],[456.09981516  68.90018484] ; [13.90018484  2.09981516],0
s5,1,0.51222,0.429529,[178 333] ; [ 4 11],[176.80988593 334.19011407] ; [5.19011407 9.80988593],0
p6,1,0.55413,0.34997,[202 322] ; [ 5 11],[200.86666667 323.13333333] ; [6.13333333 9.86666667],0
u2,1,0.610839,0.258955,[95 57] ; [2 2],[94.51282051 57.48717949] ; [2.48717949 1.51282051],0
p12,1,0.616168,0.251291,[ 53 474] ; [ 1 15],[ 52.40883978 474.59116022] ; [ 1.59116022 14.40883978],0
n2,1,0.676563,0.174021,[77 23] ; [2 1],[76.69902913 23.30097087] ; [2.30097087 0.69902913],0
p1,1,0.692747,0.156128,[ 48 478] ; [ 1 15],[ 47.55350554 478.44649446] ; [ 1.44649446 14.55350554],0
a3,1,0.746483,0.104511,[375 151] ; [12  4],[375.57564576 150.42435424] ; [11.42435424  4.57564576],0
b2,1,0.761574,0.092061,[106 194] ; [4 6],[106.4516129 193.5483871] ; [3.5483871 6.4516129],0
b3,1,0.761574,0.092061,[106 194] ; [4 6],[106.4516129 193.5483871] ; [3.5483871 6.4516129],0
u1,1,0.785257,0.074243,[114 414] ; [ 3 13],[113.55882353 414.44117647] ; [ 3.44117647 12.55882353],0
s4,1,0.825926,0.048369,[ 87 435] ; [ 3 13],[ 87.32342007 434.67657993] ; [ 2.67657993 13.32342007],0
p9,1,0.924576,0.008963,[497  30] ; [15  1],[496.91344383  30.08655617] ; [15.08655617  0.91344383],0
s3,1,0.97114,0.001309,[296 226] ; [9 7],[295.92936803 226.07063197] ; [9.07063197 6.92936803],0
