Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,4e-06,21.03951,[88 43] ; [45 73],[69.97188755 61.02811245] ; [63.02811245 54.97188755],1
n5,1,0.000101,15.116571,[107  27] ; [70 52],[92.6484375 41.3515625] ; [84.3515625 37.6484375],1
v3,1,0.00048,12.193212,[54 75] ; [26 96],[41.11553785 87.88446215] ; [38.88446215 83.11553785],1
b3,1,0.002167,9.402481,[33 49] ; [11 54],[24.54421769 57.45578231] ; [19.45578231 45.54421769],0
b2,1,0.002167,9.402481,[33 49] ; [11 54],[24.54421769 57.45578231] ; [19.45578231 45.54421769],0
p4,1,0.003481,8.53628,[92 41] ; [62 59],[80.63779528 52.36220472] ; [73.36220472 47.63779528],0
p10,1,0.004345,8.133814,[110  22] ; [83 39],[100.2992126  31.7007874] ; [92.7007874 29.2992126],0
n1,1,0.006929,7.29134,[10 11] ; [ 4 26],[ 5.76470588 15.23529412] ; [ 8.23529412 21.76470588],0
n4,1,0.007207,7.220517,[105  29] ; [77 45],[95.265625 38.734375] ; [86.734375 35.265625],0
r1,1,0.009582,6.711039,[110  23] ; [84 38],[101.18431373  31.81568627] ; [92.81568627 29.18431373],0
p11,1,0.011862,6.331412,[113  21] ; [87 35],[104.6875  29.3125] ; [95.3125 26.6875],0
d1,1,0.014882,5.930392,[84 50] ; [58 64],[74.328125 59.671875] ; [67.671875 54.328125],0
d4,1,0.024749,5.041337,[114  20] ; [90 32],[106.78125  27.21875] ; [97.21875 24.78125],0
p2,1,0.032263,4.58448,[121  12] ; [99 22],[115.19685039  17.80314961] ; [104.80314961  16.19685039],0
a4,1,0.032926,4.549644,[61 72] ; [40 82],[52.67843137 80.32156863] ; [48.32156863 73.67843137],0
p9,1,0.038091,4.300962,[111  22] ; [88 33],[104.2007874  28.7992126] ; [94.7992126 26.2007874],0
p1,1,0.06322,3.450826,[ 12 122] ; [  4 117],[  8.40784314 125.59215686] ; [  7.59215686 113.40784314],0
a5,1,0.063441,3.44507,[99 35] ; [77 45],[92.125 41.875] ; [83.875 38.125],0
p3,1,0.071142,3.256473,[75 58] ; [55 67],[67.80392157 65.19607843] ; [62.19607843 59.80392157],0
a3,1,0.082212,3.020626,[92 42] ; [71 51],[85.3203125 48.6796875] ; [77.6796875 44.3203125],0
v4,1,0.083767,2.99026,[128   5] ; [111  11],[124.65490196   8.34509804] ; [114.34509804   7.65490196],0
s8,1,0.105319,2.623099,[34 99] ; [ 21 101],[ 28.68627451 104.31372549] ; [26.31372549 95.68627451],0
s5,1,0.105734,2.616848,[38 94] ; [24 96],[32.47619048 99.52380952] ; [29.52380952 90.47619048],0
u1,1,0.10781,2.586039,[ 21 113] ; [ 11 111],[ 16.75 117.25] ; [ 15.25 106.75],0
p8,1,0.125066,2.352702,[91 41] ; [71 48],[85.19521912 46.80478088] ; [76.80478088 42.19521912],0
d5,1,0.133802,2.247823,[111  23] ; [91 30],[106.14901961  27.85098039] ; [95.85098039 25.14901961],0
n3,1,0.143792,2.136903,[19  2] ; [23  8],[16.96153846  4.03846154] ; [25.03846154  5.96153846],0
r2,1,0.181956,1.781577,[123   9] ; [106  14],[119.95238095  12.04761905] ; [109.04761905  10.95238095],0
b4,1,0.197674,1.659475,[81 53] ; [64 58],[75.8984375 58.1015625] ; [69.1015625 52.8984375],0
r4,1,0.209315,1.57616,[122  12] ; [105  17],[118.8203125  15.1796875] ; [108.1796875  13.8203125],0
u2,1,0.237318,1.396454,[15 26] ; [24 25],[17.76666667 23.23333333] ; [21.23333333 27.76666667],0
p6,1,0.262843,1.253723,[56 75] ; [43 77],[51.66932271 79.33067729] ; [47.33067729 72.66932271],0
u3,1,0.269942,1.217039,[22 20] ; [20 29],[19.38461538 22.61538462] ; [22.61538462 26.38461538],0
s4,1,0.283672,1.149411,[ 14 118] ; [ 18 101],[ 16.82868526 115.17131474] ; [ 15.17131474 103.82868526],0
s2,1,0.316423,1.003672,[37 96] ; [41 81],[40.68235294 92.31764706] ; [37.31764706 84.68235294],0
s3,1,0.319176,0.992319,[48 84] ; [51 69],[51.85714286 80.14285714] ; [47.14285714 72.85714286],0
