Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.165527,[125  14] ; [26 27],[109.31770833  29.68229167] ; [41.68229167 11.31770833],1
r2,1,6.4e-05,15.972456,[130   8] ; [39 14],[122.10471204  15.89528796] ; [46.89528796  6.10471204],1
v2,1,0.001203,10.485553,[74 55] ; [16 36],[64.14364641 64.85635359] ; [25.85635359 26.14364641],0
s4,1,0.005648,7.659179,[ 28 111] ; [21 32],[ 35.47395833 103.52604167] ; [13.52604167 39.47395833],0
a1,1,0.024111,5.086656,[  3 136] ; [ 5 48],[  5.79166667 133.20833333] ; [ 2.20833333 50.79166667],0
v4,1,0.026736,4.907753,[129   9] ; [44  9],[124.9947644  13.0052356] ; [48.0052356  4.9947644],0
p2,1,0.033236,4.533595,[104  33] ; [32 21],[98.06315789 38.93684211] ; [37.93684211 15.06315789],0
r3,1,0.044147,4.050945,[128  10] ; [44  9],[124.27225131  13.72774869] ; [47.72774869  5.27225131],0
p10,1,0.044512,4.03705,[97 38] ; [30 23],[91.19680851 43.80319149] ; [35.80319149 17.19680851],0
a6,1,0.04941,3.861375,[97 42] ; [29 24],[91.21875 47.78125] ; [34.78125 18.21875],0
a7,1,0.055866,3.65606,[108  31] ; [34 19],[102.80208333  36.19791667] ; [39.19791667 13.80208333],0
b1,1,0.062236,3.476768,[43 96] ; [24 29],[48.50520833 90.49479167] ; [18.49479167 34.50520833],0
n3,1,0.069089,3.30453,[29 16] ; [10 14],[25.43478261 19.56521739] ; [13.56521739 10.43478261],0
u2,1,0.080536,3.054046,[31 15] ; [11 13],[27.6 18.4] ; [14.4  9.6],0
p8,1,0.112474,2.519105,[65 72] ; [18 34],[60.16402116 76.83597884] ; [22.83597884 29.16402116],0
a2,1,0.118584,2.435928,[ 26 113] ; [ 5 48],[ 22.44270833 116.55729167] ; [ 8.55729167 44.44270833],0
u1,1,0.147987,2.092877,[ 18 121] ; [ 3 50],[ 15.203125 123.796875] ; [ 5.796875 47.203125],0
p9,1,0.149324,2.079147,[104  31] ; [34 17],[100.16129032  34.83870968] ; [37.83870968 13.16129032],0
s3,1,0.172035,1.86512,[72 65] ; [22 31],[67.77894737 69.22105263] ; [26.22105263 26.77894737],0
p1,1,0.180931,1.789961,[  6 131] ; [ 5 48],[  7.93157895 129.06842105] ; [ 3.06842105 49.93157895],0
p7,1,0.182789,1.7748,[74 58] ; [23 28],[69.96721311 62.03278689] ; [27.03278689 23.96721311],0
a5,1,0.184392,1.761869,[88 51] ; [28 25],[83.97916667 55.02083333] ; [32.02083333 20.97916667],0
u3,1,0.201866,1.628824,[32 14] ; [13 11],[29.57142857 16.42857143] ; [15.42857143  8.57142857],0
v3,1,0.205373,1.603747,[40 89] ; [11 40],[36.55 92.45] ; [14.45 36.55],0
a3,1,0.217001,1.524094,[91 48] ; [29 23],[87.32984293 51.67015707] ; [32.67015707 19.32984293],0
d1,1,0.234012,1.416305,[84 55] ; [27 26],[80.359375 58.640625] ; [30.640625 22.359375],0
d5,1,0.29067,1.116514,[112  27] ; [39 14],[109.31770833  29.68229167] ; [41.68229167 11.31770833],0
v1,1,0.292271,1.109129,[63 71] ; [20 32],[59.79569892 74.20430108] ; [23.20430108 28.79569892],0
p6,1,0.29945,1.076642,[ 29 105] ; [15 37],[ 31.69892473 102.30107527] ; [12.30107527 39.69892473],0
s8,1,0.319838,0.989608,[44 94] ; [13 40],[41.18324607 96.81675393] ; [15.81675393 37.18324607],0
s5,1,0.320746,0.9859,[41 92] ; [20 32],[43.85405405 89.14594595] ; [17.14594595 34.85405405],0
d3,1,0.409428,0.68046,[110  29] ; [39 14],[107.86979167  31.13020833] ; [41.13020833 11.86979167],0
p12,1,0.413326,0.669214,[  6 131] ; [ 1 52],[  5.04736842 131.95263158] ; [ 1.95263158 51.04736842],0
p11,1,0.422008,0.644716,[90 49] ; [31 22],[87.59895833 51.40104167] ; [33.40104167 19.59895833],0
d2,1,0.447248,0.577618,[52 87] ; [23 30],[54.296875 84.703125] ; [20.703125 32.296875],0
u4,1,0.476331,0.507252,[  1 138] ; [ 1 52],[  1.44791667 137.55208333] ; [ 0.55208333 52.44791667],0
a4,1,0.491021,0.474287,[52 87] ; [17 36],[49.953125 89.046875] ; [19.046875 33.953125],0
p3,1,0.508027,0.438128,[46 92] ; [20 32],[47.93684211 90.06315789] ; [18.06315789 33.93684211],0
p4,1,0.540577,0.374472,[61 76] ; [21 32],[59.12631579 77.87368421] ; [22.87368421 30.12631579],0
s2,1,0.581931,0.303124,[59 79] ; [25 28],[60.69109948 77.30890052] ; [23.30890052 29.69109948],0
n1,1,0.633099,0.227882,[11 35] ; [ 7 17],[11.82857143 34.17142857] ; [ 6.17142857 17.82857143],0
b4,1,0.639407,0.219519,[89 50] ; [32 21],[87.59895833 51.40104167] ; [33.40104167 19.59895833],0
b5,1,0.639407,0.219519,[89 50] ; [32 21],[87.59895833 51.40104167] ; [33.40104167 19.59895833],0
p5,1,0.697448,0.15114,[  7 130] ; [ 2 51],[  6.48947368 130.51052632] ; [ 2.51052632 50.48947368],0
s7,1,0.704038,0.144305,[41 91] ; [17 33],[42.06593407 89.93406593] ; [15.93406593 34.06593407],0
n5,1,0.748059,0.10317,[45 93] ; [16 37],[44.07329843 93.92670157] ; [16.92670157 36.07329843],0
s1,1,0.756237,0.096364,[  4 134] ; [ 2 51],[  4.33507853 133.66492147] ; [ 1.66492147 51.33507853],0
s6,1,0.787078,0.072958,[82 55] ; [30 22],[81.18518519 55.81481481] ; [30.81481481 21.18518519],0
n6,1,0.800144,0.064091,[88 49] ; [33 20],[87.24736842 49.75263158] ; [33.75263158 19.24736842],0
n2,1,0.853549,0.034074,[29 16] ; [16  8],[29.34782609 15.65217391] ; [15.65217391  8.34782609],0
b2,1,1.0,0.0,[21 42] ; [11 22],[21. 42.] ; [11. 22.],0
b3,1,1.0,0.0,[21 42] ; [11 22],[21. 42.] ; [11. 22.],0
