Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.814861,[74 29] ; [248 283],[52.31230284 50.68769716] ; [269.68769716 261.31230284],1
s6,1,7.4e-05,15.706688,[87 15] ; [344 182],[70.00318471 31.99681529] ; [360.99681529 165.00318471],1
s5,1,0.000153,14.338534,[50 48] ; [162 357],[33.6726094 64.3273906] ; [178.3273906 340.6726094],1
s3,1,0.000286,13.160383,[76 28] ; [283 243],[59.26349206 44.73650794] ; [299.73650794 226.26349206],1
a8,1,0.003161,8.712046,[ 5 95] ; [ 80 408],[14.45578231 85.54421769] ; [ 70.54421769 417.45578231],0
b3,1,0.006612,7.375443,[15 46] ; [147 194],[24.58208955 36.41791045] ; [137.41791045 203.58208955],0
b2,1,0.006612,7.375443,[15 46] ; [147 194],[24.58208955 36.41791045] ; [137.41791045 203.58208955],0
s7,1,0.009168,6.789707,[65 40] ; [245 266],[52.84090909 52.15909091] ; [257.15909091 253.84090909],0
s1,1,0.012809,6.195292,[ 6 98] ; [  9 519],[  2.46835443 101.53164557] ; [ 12.53164557 515.46835443],0
v2,1,0.015619,5.845285,[49 52] ; [314 197],[59.90686275 41.09313725] ; [303.09313725 207.90686275],0
v3,1,0.01759,5.63655,[31 71] ; [220 291],[41.76508972 60.23491028] ; [209.23491028 301.76508972],0
n4,1,0.058926,3.567371,[76 29] ; [431 104],[83.1796875 21.8203125] ; [423.8203125 111.1796875],0
u2,1,0.066911,3.357229,[15 18] ; [88 52],[19.64739884 13.35260116] ; [83.35260116 56.64739884],0
p6,1,0.088971,2.892887,[48 56] ; [196 330],[40.27936508 63.72063492] ; [203.72063492 322.27936508],0
p2,1,0.096825,2.757076,[87 18] ; [470  60],[92.1023622 12.8976378] ; [464.8976378  65.1023622],0
d5,1,0.097397,2.74766,[79 26] ; [438  95],[85.0862069 19.9137931] ; [431.9137931 101.0862069],0
p5,1,0.185557,1.752548,[10 95] ; [ 76 453],[14.24290221 90.75709779] ; [ 71.75709779 457.24290221],0
p10,1,0.187406,1.737894,[101   4] ; [492  39],[97.9009434  7.0990566] ; [495.0990566  35.9009434],0
d3,1,0.18887,1.726412,[78 27] ; [362 172],[72.30046948 32.69953052] ; [367.69953052 166.30046948],0
v1,1,0.225776,1.467274,[54 50] ; [300 214],[59.57281553 44.42718447] ; [294.42718447 219.57281553],0
n2,1,0.233537,1.41919,[19  3] ; [76 26],[16.85483871  5.14516129] ; [78.14516129 23.85483871],0
a3,1,0.271932,1.206976,[72 33] ; [394 140],[76.57276995 28.42723005] ; [389.42723005 144.57276995],0
d2,1,0.2804,1.165148,[44 61] ; [254 279],[49.04388715 55.95611285] ; [248.95611285 284.04388715],0
s8,1,0.287245,1.132489,[55 50] ; [248 283],[50.02358491 54.97641509] ; [252.97641509 278.02358491],0
a1,1,0.299701,1.075525,[  3 102] ; [ 28 507],[ 5.0859375 99.9140625] ; [ 25.9140625 509.0859375],0
u4,1,0.302668,1.062402,[  1 104] ; [ 14 521],[  2.4609375 102.5390625] ; [ 12.5390625 522.4609375],0
a5,1,0.312734,1.019093,[75 30] ; [407 128],[79.078125 25.921875] ; [402.921875 132.078125],0
a7,1,0.31303,1.017849,[71 34] ; [387 147],[75.25821596 29.74178404] ; [382.74178404 151.25821596],0
p7,1,0.41846,0.654637,[72 29] ; [350 171],[68.52411576 32.47588424] ; [353.47588424 167.52411576],0
a4,1,0.497693,0.459852,[44 61] ; [243 291],[47.15962441 57.84037559] ; [239.84037559 294.15962441],0
n6,1,0.500901,0.453026,[93 11] ; [463  69],[90.91823899 13.08176101] ; [465.08176101  66.91823899],0
d4,1,0.52627,0.401588,[85 20] ; [445  88],[87.22570533 17.77429467] ; [442.77429467  90.22570533],0
u1,1,0.547727,0.361405,[20 85] ; [ 89 446],[17.8828125 87.1171875] ; [ 91.1171875 443.8828125],0
p12,1,0.578226,0.309112,[ 9 96] ; [ 55 476],[10.56603774 94.43396226] ; [ 53.43396226 477.56603774],0
