Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,33.338823,[337  19] ; [29 13],[327.37688442  28.62311558] ; [38.62311558  3.37688442],1
n4,1,0.0,26.843319,[328  27] ; [28 14],[318.33753149  36.66246851] ; [37.66246851  4.33753149],1
p3,1,2.5e-05,17.72807,[206 149] ; [10 32],[193.14861461 161.85138539] ; [22.85138539 19.14861461],1
p10,1,4e-05,16.874951,[310  44] ; [26 15],[301.12405063  52.87594937] ; [34.87594937  6.12405063],1
s7,1,8.1e-05,15.535,[246  97] ; [17 24],[234.91927083 108.08072917] ; [28.08072917 12.91927083],1
r3,1,0.000103,15.086991,[343  12] ; [34  7],[337.96717172  17.03282828] ; [39.03282828  1.96717172],1
p4,1,0.000366,12.700587,[242 113] ; [17 25],[231.59949622 123.40050378] ; [27.40050378 14.59949622],1
p2,1,0.000372,12.666178,[310  45] ; [28 14],[302.2418136  52.7581864] ; [35.7581864  6.2418136],1
s8,1,0.000391,12.575453,[227 128] ; [15 27],[216.39798489 138.60201511] ; [25.60201511 16.39798489],1
p9,1,0.000521,12.039516,[318  37] ; [29 12],[311.07323232  43.92676768] ; [35.92676768  5.07323232],1
s6,1,0.000668,11.576368,[301  46] ; [28 14],[293.4781491  53.5218509] ; [35.5218509  6.4781491],1
s5,1,0.001714,9.832727,[153 186] ; [ 8 33],[143.62894737 195.37105263] ; [17.37105263 23.62894737],0
v3,1,0.002261,9.324824,[159 186] ; [ 8 31],[150.0390625 194.9609375] ; [16.9609375 22.0390625],0
p8,1,0.0023,9.293197,[204 149] ; [13 27],[194.91348601 158.08651399] ; [22.08651399 17.91348601],0
a5,1,0.002881,8.881226,[271  85] ; [23 19],[262.97487437  93.02512563] ; [31.02512563 10.97487437],0
p11,1,0.003116,8.738124,[296  60] ; [27 15],[288.91457286  67.08542714] ; [34.08542714  7.91457286],0
d2,1,0.0041,8.239145,[197 159] ; [13 28],[188.31234257 167.68765743] ; [21.68765743 19.31234257],0
r1,1,0.005914,7.576335,[297  57] ; [28 14],[290.53030303  63.46969697] ; [34.46969697  7.53030303],0
a2,1,0.010499,6.548194,[ 99 257] ; [ 4 38],[ 92.13065327 263.86934673] ; [10.86934673 31.13065327],0
b1,1,0.011996,6.311516,[148 208] ; [26 16],[155.63819095 200.36180905] ; [18.36180905 23.63819095],0
b3,1,0.012551,6.231296,[ 95 133] ; [ 4 21],[ 89.2173913 138.7826087] ; [ 9.7826087 15.2173913],0
b2,1,0.012551,6.231296,[ 95 133] ; [ 4 21],[ 89.2173913 138.7826087] ; [ 9.7826087 15.2173913],0
v4,1,0.016224,5.778431,[342  14] ; [35  5],[338.91919192  17.08080808] ; [38.08080808  1.91919192],0
p6,1,0.018198,5.57697,[157 196] ; [10 30],[150.00254453 202.99745547] ; [16.99745547 23.00254453],0
r2,1,0.020149,5.398943,[344  10] ; [36  4],[341.4213198  12.5786802] ; [38.5786802  1.4213198],0
a3,1,0.022878,5.177762,[276  79] ; [26 16],[270.05037783  84.94962217] ; [31.94962217 10.05037783],0
d5,1,0.023888,5.102762,[294  61] ; [28 13],[288.66161616  66.33838384] ; [33.33838384  7.66161616],0
u1,1,0.024569,5.054028,[ 78 278] ; [ 3 39],[ 72.45226131 283.54773869] ; [ 8.54773869 33.45226131],0
v1,1,0.028031,4.82614,[206 141] ; [16 23],[199.56994819 147.43005181] ; [22.43005181 16.56994819],0
a4,1,0.028993,4.768007,[173 182] ; [13 29],[166.32241814 188.67758186] ; [19.67758186 22.32241814],0
d1,1,0.031209,4.641405,[230 126] ; [20 22],[223.61809045 132.38190955] ; [26.38190955 15.61809045],0
p5,1,0.054903,3.685021,[ 57 295] ; [ 2 39],[ 52.84478372 299.15521628] ; [ 6.15521628 34.84478372],0
s2,1,0.071201,3.25512,[288  68] ; [29 13],[283.54773869  72.45226131] ; [33.45226131  8.54773869],0
p1,1,0.08583,2.95089,[ 38 316] ; [ 1 41],[ 34.86363636 319.13636364] ; [ 4.13636364 37.86363636],0
u2,1,0.12061,2.409379,[38 42] ; [11  5],[40.83333333 39.16666667] ; [8.16666667 7.83333333],0
s4,1,0.152225,2.049813,[ 75 277] ; [ 5 37],[ 71.47208122 280.52791878] ; [ 8.52791878 33.47208122],0
p12,1,0.166113,1.917676,[ 42 312] ; [ 2 40],[ 39.33333333 314.66666667] ; [ 4.66666667 37.33333333],0
v2,1,0.213732,1.545966,[193 148] ; [18 21],[189.34473684 151.65526316] ; [21.65526316 17.34473684],0
n2,1,0.22056,1.500722,[52 14] ; [13  1],[53.625 12.375] ; [11.375  2.625],0
n3,1,0.233355,1.420295,[49 18] ; [8 6],[47.14814815 19.85185185] ; [9.85185185 4.14814815],0
s1,1,0.280396,1.16517,[ 14 338] ; [ 3 36],[ 15.30434783 336.69565217] ; [ 1.69565217 37.30434783],0
a8,1,0.369539,0.805215,[ 58 278] ; [ 9 30],[ 60.032 275.968] ; [ 6.968 32.032],0
p7,1,0.43334,0.613856,[240 106] ; [24 14],[237.875 108.125] ; [26.125 11.875],0
d3,1,0.434958,0.609549,[247 109] ; [26 15],[244.80604534 111.19395466] ; [28.19395466 12.80604534],0
u3,1,0.455256,0.557532,[47 33] ; [11  5],[48.33333333 31.66666667] ; [9.66666667 6.33333333],0
a7,1,0.535251,0.384412,[253 102] ; [28 14],[251.2720403 103.7279597] ; [29.7279597 12.2720403],0
b5,1,0.640045,0.218684,[207 149] ; [26 16],[208.4120603 147.5879397] ; [24.5879397 17.4120603],0
a6,1,0.760679,0.092775,[234 121] ; [28 13],[234.87373737 120.12626263] ; [27.12626263 13.87373737],0
a1,1,0.874699,0.024867,[ 19 337] ; [ 2 40],[ 18.7839196 337.2160804] ; [ 2.2160804 39.7839196],0
b4,1,0.90084,0.015525,[207 149] ; [24 18],[206.62311558 149.37688442] ; [24.37688442 17.62311558],0
d4,1,0.959858,0.002533,[294  61] ; [33  7],[293.88607595  61.11392405] ; [33.11392405  6.88607595],0
n1,1,1.0,0.0,[33 33] ; [6 6],[33. 33.] ; [6. 6.],0
