Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,76.862128,[228  55] ; [35 69],[192.32299742  90.67700258] ; [70.67700258 33.32299742],1
a5,1,4e-06,21.39361,[214  70] ; [54 52],[195.15897436  88.84102564] ; [72.84102564 33.15897436],1
n6,1,0.000183,13.994796,[243  41] ; [73 33],[230.11282051  53.88717949] ; [85.88717949 20.11282051],1
s4,1,0.000697,11.496025,[ 38 242] ; [30 76],[ 49.32642487 230.67357513] ; [18.67357513 87.32642487],1
p11,1,0.001697,9.851043,[217  67] ; [64 42],[204.62564103  79.37435897] ; [76.37435897 29.62564103],0
s7,1,0.003981,8.29259,[133 140] ; [32 68],[120.76407507 152.23592493] ; [44.23592493 55.76407507],0
v3,1,0.004441,8.094206,[105 163] ; [23 76],[ 93.47138965 174.52861035] ; [34.52861035 64.47138965],0
p3,1,0.007307,7.195816,[114 170] ; [27 79],[102.67692308 181.32307692] ; [38.32307692 67.67692308],0
p4,1,0.007604,7.124357,[140 143] ; [36 69],[128.37113402 154.62886598] ; [47.62886598 57.37113402],0
a4,1,0.008146,7.001138,[144 139] ; [38 68],[132.40616967 150.59383033] ; [49.59383033 56.40616967],0
u1,1,0.010683,6.517227,[ 65 219] ; [12 94],[ 56.07179487 227.92820513] ; [20.92820513 85.07179487],0
d5,1,0.011237,6.427438,[235  48] ; [75 30],[226.10824742  56.89175258] ; [83.89175258 21.10824742],0
d1,1,0.011437,6.396113,[164 120] ; [46 60],[152.92307692 131.07692308] ; [57.07692308 48.92307692],0
a2,1,0.014063,6.030202,[ 83 201] ; [18 88],[ 73.54871795 210.45128205] ; [27.45128205 78.54871795],0
p12,1,0.014384,5.990444,[ 21 262] ; [  1 104],[ 16.04639175 266.95360825] ; [ 5.95360825 99.04639175],0
s8,1,0.016047,5.797762,[122 162] ; [31 74],[111.70179949 172.29820051] ; [41.29820051 63.70179949],0
p10,1,0.018774,5.522471,[217  65] ; [67 36],[208.02077922  73.97922078] ; [75.97922078 27.02077922],0
d2,1,0.02205,5.241849,[148 133] ; [42 64],[137.95865633 143.04134367] ; [52.04134367 53.95865633],0
a8,1,0.032316,4.581647,[ 38 213] ; [ 7 96],[ 31.90677966 219.09322034] ; [13.09322034 89.90677966],0
