Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,225.502973,[496  29] ; [42 69],[444.10377358  80.89622642] ; [93.89622642 17.10377358],1
p11,1,0.0,67.368055,[448  78] ; [59 57],[415.39252336 110.60747664] ; [91.60747664 24.39252336],1
n5,1,0.0,27.50456,[401 122] ; [61 55],[378.1314554 144.8685446] ; [83.8685446 32.1314554],1
n6,1,0.0,25.309178,[458  64] ; [80 36],[440.18181818  81.81818182] ; [97.81818182 18.18181818],1
p7,1,2e-06,22.443485,[347 167] ; [50 64],[324.93312102 189.06687898] ; [72.06687898 41.93312102],1
p4,1,4.9e-05,16.472419,[337 187] ; [51 65],[317.675 206.325] ; [70.325 45.675],1
p3,1,0.000137,14.53722,[276 248] ; [38 77],[257.48982786 266.51017214] ; [56.51017214 58.48982786],1
s5,1,0.00015,14.378434,[176 332] ; [18 93],[159.21163166 348.78836834] ; [34.78836834 76.21163166],1
v4,1,0.000152,14.347164,[510  14] ; [104  12],[502.7125  21.2875] ; [111.2875   4.7125],1
p8,1,0.00017,14.138176,[290 229] ; [42 73],[271.77917981 247.22082019] ; [60.22082019 54.77917981],1
p2,1,0.000204,13.798108,[457  68] ; [85 31],[443.91575663  81.08424337] ; [98.08424337 17.91575663],1
s8,1,0.000265,13.302626,[238 285] ; [31 84],[220.51253918 302.48746082] ; [48.48746082 66.51253918],1
s2,1,0.000359,12.73409,[284 238] ; [41 73],[266.74528302 255.25471698] ; [58.25471698 55.74528302],1
p5,1,0.000763,11.329524,[ 64 459] ; [  2 114],[ 54.01877934 468.98122066] ; [ 11.98122066 104.01877934],1
p12,1,0.001452,10.139076,[ 52 473] ; [  1 114],[ 43.4765625 481.5234375] ; [  9.5234375 105.4765625],0
a5,1,0.001965,9.581765,[404 122] ; [73 43],[390.81308411 135.18691589] ; [86.18691589 29.81308411],0
s6,1,0.002555,9.100847,[363 154] ; [64 51],[349.30221519 167.69778481] ; [77.69778481 37.30221519],0
n4,1,0.003025,8.792596,[409 117] ; [75 41],[396.5482866 129.4517134] ; [87.4517134 28.5482866],0
r4,1,0.007823,7.073616,[498  28] ; [102  14],[491.58878505  34.41121495] ; [108.41121495   7.58878505],0
s7,1,0.007933,7.048501,[248 254] ; [39 71],[235.41503268 266.58496732] ; [51.58496732 58.41503268],0
v1,1,0.009351,6.754476,[285 224] ; [49 66],[272.44551282 236.55448718] ; [61.55448718 53.44551282],0
v2,1,0.012287,6.268909,[310 191] ; [56 58],[298.15609756 202.84390244] ; [67.84390244 46.15609756],0
u2,1,0.021603,5.277498,[94 56] ; [15 21],[87.90322581 62.09677419] ; [21.09677419 14.90322581],0
p6,1,0.03208,4.594223,[199 323] ; [31 82],[189.07086614 332.92913386] ; [40.92913386 72.07086614],0
v3,1,0.033675,4.511107,[208 297] ; [34 78],[198.0713128 306.9286872] ; [43.9286872 68.0713128],0
d1,1,0.045191,4.011504,[338 188] ; [63 53],[328.54517134 197.45482866] ; [72.45482866 43.54517134],0
a6,1,0.051966,3.776865,[413 111] ; [81 34],[405.09546166 118.90453834] ; [88.90453834 26.09546166],0
n2,1,0.055698,3.661075,[71 22] ; [24 16],[66.42857143 26.57142857] ; [28.57142857 11.42857143],0
s3,1,0.060211,3.53155,[296 223] ; [54 60],[286.96682464 232.03317536] ; [63.03317536 50.96682464],0
r2,1,0.110016,2.553995,[503  19] ; [107   8],[499.8744113  22.1255887] ; [110.1255887   4.8744113],0
s1,1,0.117097,2.455727,[ 13 507] ; [  6 108],[ 15.58359621 504.41640379] ; [  3.41640379 110.58359621],0
b1,1,0.117169,2.454759,[173 353] ; [47 69],[180.24922118 345.75077882] ; [39.75077882 76.24922118],0
b5,1,0.187445,1.737589,[338 188] ; [82 34],[344.11214953 181.88785047] ; [75.88785047 40.11214953],0
d3,1,0.213465,1.547768,[415 109] ; [85 30],[410.01564945 113.98435055] ; [89.98435055 25.01564945],0
u4,1,0.229203,1.445803,[  9 517] ; [  4 112],[ 10.65109034 515.34890966] ; [  2.34890966 113.65109034],0
b3,1,0.327187,0.959998,[108 190] ; [22 51],[104.42048518 193.57951482] ; [25.57951482 47.42048518],0
b2,1,0.327187,0.959998,[108 190] ; [22 51],[104.42048518 193.57951482] ; [25.57951482 47.42048518],0
a3,1,0.35418,0.858424,[375 149] ; [78 38],[370.89375 153.10625] ; [82.10625 33.89375],0
u3,1,0.376287,0.782796,[94 55] ; [21 17],[91.63101604 57.36898396] ; [23.36898396 14.63101604],0
n3,1,0.441806,0.591587,[71 22] ; [28 12],[69.22556391 23.77443609] ; [29.77443609 10.22556391],0
d2,1,0.461943,0.541182,[249 275] ; [59 56],[252.56964006 271.43035994] ; [55.43035994 59.56964006],0
d5,1,0.553211,0.351597,[441  84] ; [94 21],[438.8671875  86.1328125] ; [96.1328125 18.8671875],0
p1,1,0.581957,0.303081,[ 45 479] ; [  8 106],[ 43.52978056 480.47021944] ; [  9.47021944 104.52978056],0
n1,1,0.597966,0.278074,[29 64] ; [14 25],[30.29545455 62.70454545] ; [12.70454545 26.29545455],0
a2,1,0.610381,0.25962,[153 373] ; [31 85],[150.75389408 375.24610592] ; [33.24610592 82.75389408],0
a4,1,0.647405,0.209188,[234 291] ; [49 67],[231.78627145 293.21372855] ; [51.21372855 64.78627145],0
