Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,83.224825,[286  69] ; [49 82],[244.70164609 110.29835391] ; [90.29835391 40.70164609],1
d3,1,0.0,40.682758,[283  72] ; [66 65],[254.92798354 100.07201646] ; [94.07201646 36.92798354],1
a2,1,0.0,26.453764,[115 242] ; [ 12 119],[ 92.90778689 264.09221311] ; [34.09221311 96.90778689],1
b5,1,1.8e-05,18.392506,[222 135] ; [53 78],[201.17827869 155.82172131] ; [73.82172131 57.17827869],1
u1,1,2.6e-05,17.681777,[ 85 272] ; [  9 122],[ 68.76639344 288.23360656] ; [ 25.23360656 105.76639344],1
v4,1,0.002589,9.076955,[345   7] ; [120  10],[339.58506224  12.41493776] ; [125.41493776   4.58506224],0
r4,1,0.002948,8.839379,[337  20] ; [113  18],[329.20081967  27.79918033] ; [120.79918033  10.20081967],0
d1,1,0.007881,7.060274,[235 122] ; [69 62],[222.39344262 134.60655738] ; [81.60655738 49.39344262],0
r3,1,0.01016,6.606658,[347   6] ; [123   8],[342.7892562  10.2107438] ; [127.2107438   3.7892562],0
b1,1,0.011968,6.315618,[127 230] ; [63 68],[138.99590164 218.00409836] ; [51.00409836 79.99590164],0
r2,1,0.01353,6.098477,[338  13] ; [116  12],[332.68058455  18.31941545] ; [121.31941545   6.68058455],0
r1,1,0.016445,5.754657,[305  49] ; [101  30],[296.33814433  57.66185567] ; [109.66185567  21.33814433],0
s8,1,0.052535,3.758637,[173 181] ; [77 54],[182.4742268 171.5257732] ; [67.5257732 63.4742268],0
s5,1,0.070641,3.268065,[132 215] ; [60 67],[140.55696203 206.44303797] ; [51.44303797 75.55696203],0
b4,1,0.072136,3.233729,[207 150] ; [64 67],[198.25204918 158.74795082] ; [72.74795082 58.25204918],0
s4,1,0.072292,3.230188,[ 58 293] ; [ 31 100],[ 64.81120332 286.18879668] ; [ 24.18879668 106.81120332],0
s7,1,0.074838,3.17358,[184 153] ; [81 46],[192.46767241 144.53232759] ; [72.53232759 54.46767241],0
n1,1,0.083278,2.999732,[15 42] ; [13 16],[18.55813953 38.44186047] ; [ 9.44186047 19.55813953],0
a8,1,0.09568,2.776112,[ 58 259] ; [ 15 112],[ 52.11936937 264.88063063] ; [ 20.88063063 106.11936937],0
a5,1,0.113647,2.502765,[283  74] ; [95 36],[276.52868852  80.47131148] ; [101.47131148  29.52868852],0
p4,1,0.126926,2.3297,[264  92] ; [88 43],[257.31416838  98.68583162] ; [94.68583162 36.31416838],0
n5,1,0.128011,2.316456,[278  76] ; [111  20],[283.92989691  70.07010309] ; [105.07010309  25.92989691],0
u3,1,0.136642,2.215374,[51 33] ; [13 16],[47.57522124 36.42477876] ; [16.42477876 12.57522124],0
p12,1,0.15582,2.014335,[ 37 320] ; [  8 122],[ 32.98767967 324.01232033] ; [ 12.01232033 117.98767967],0
n3,1,0.181345,1.786569,[47 10] ; [21  9],[44.55172414 12.44827586] ; [23.44827586  6.55172414],0
v2,1,0.211462,1.561389,[217 124] ; [74 55],[211.12978723 129.87021277] ; [79.87021277 49.12978723],0
u4,1,0.230876,1.435456,[  5 351] ; [  4 127],[  6.57905544 349.42094456] ; [  2.42094456 128.57905544],0
u2,1,0.231654,1.430679,[54 30] ; [15 14],[51.2920354 32.7079646] ; [17.7079646 11.2920354],0
s3,1,0.296366,1.090476,[199 150] ; [81 49],[204.00835073 144.99164927] ; [75.99164927 54.00835073],0
d5,1,0.30036,1.072594,[304  52] ; [106  24],[300.32921811  55.67078189] ; [109.67078189  20.32921811],0
b2,1,0.315347,1.008148,[ 84 139] ; [39 50],[ 87.91346154 135.08653846] ; [35.08653846 53.91346154],0
b3,1,0.315347,1.008148,[ 84 139] ; [39 50],[ 87.91346154 135.08653846] ; [35.08653846 53.91346154],0
a1,1,0.338513,0.916054,[ 19 338] ; [ 10 121],[ 21.21516393 335.78483607] ; [  7.78483607 123.21516393],0
s1,1,0.345885,0.888498,[  8 346] ; [  5 126],[  9.48865979 344.51134021] ; [  3.51134021 127.48865979],0
n2,1,0.353936,0.859296,[45 12] ; [21  9],[43.24137931 13.75862069] ; [22.75862069  7.24137931],0
p1,1,0.40212,0.701978,[ 36 319] ; [ 10 121],[ 33.60082305 321.39917695] ; [ 12.39917695 118.60082305],0
p9,1,0.43372,0.612841,[339  18] ; [122   9],[337.24795082  19.75204918] ; [123.75204918   7.24795082],0
n4,1,0.440587,0.594754,[286  71] ; [109  22],[288.96516393  68.03483607] ; [106.03483607  24.96516393],0
s6,1,0.460101,0.545649,[255  93] ; [88 38],[251.82278481  96.17721519] ; [91.17721519 34.82278481],0
d4,1,0.500018,0.454899,[302  54] ; [107  23],[299.59670782  56.40329218] ; [109.40329218  20.59670782],0
v3,1,0.519077,0.415727,[148 194] ; [61 70],[151.11627907 190.88372093] ; [57.88372093 73.11627907],0
d2,1,0.579541,0.306977,[172 184] ; [67 64],[174.71047228 181.28952772] ; [64.28952772 66.71047228],0
a4,1,0.633156,0.227806,[169 187] ; [59 72],[166.66940452 189.33059548] ; [61.33059548 69.66940452],0
p5,1,0.637363,0.222207,[ 54 302] ; [ 22 108],[ 55.67078189 300.32921811] ; [ 20.32921811 109.67078189],0
p3,1,0.666061,0.186244,[225 131] ; [80 51],[222.95687885 133.04312115] ; [82.04312115 48.95687885],0
p2,1,0.703315,0.145046,[327  29] ; [118  12],[325.96707819  30.03292181] ; [119.03292181  10.96707819],0
a3,1,0.72406,0.124636,[271  84] ; [102  29],[272.45884774  82.54115226] ; [100.54115226  30.45884774],0
s2,1,0.83642,0.042632,[193 160] ; [73 58],[194.00413223 158.99586777] ; [71.99586777 59.00413223],0
n6,1,0.863892,0.029385,[311  41] ; [115  16],[310.45962733  41.54037267] ; [115.54037267  15.45962733],0
p11,1,0.86838,0.027462,[310  47] ; [113  18],[309.44877049  47.55122951] ; [113.55122951  17.44877049],0
p8,1,0.933213,0.007023,[248 107] ; [91 40],[247.62345679 107.37654321] ; [91.37654321 39.62345679],0
v1,1,0.948987,0.004093,[206 141] ; [77 52],[206.30462185 140.69537815] ; [76.69537815 52.30462185],0
p6,1,0.972954,0.001149,[176 180] ; [64 65],[176.16494845 179.83505155] ; [63.83505155 65.16494845],0
