Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,45.140172,[106 155] ; [115  39],[138.99036145 122.00963855] ; [82.00963855 71.99036145],1
s6,1,0.0,32.148298,[153 107] ; [131  22],[178.78934625  81.21065375] ; [105.21065375  47.78934625],1
p5,1,0.0,28.818169,[ 13 250] ; [ 34 119],[ 29.71394231 233.28605769] ; [ 17.28605769 135.71394231],1
s7,1,0.0,25.305064,[109 142] ; [104  46],[133.32418953 117.67581047] ; [79.67581047 70.32418953],1
s8,1,3e-06,21.546506,[100 162] ; [95 59],[122.8125 139.1875] ; [72.1875 81.8125],1
s3,1,1.2e-05,19.109691,[120 139] ; [103  47],[141.21515892 117.78484108] ; [81.78484108 68.21515892],1
p3,1,0.000305,13.037005,[121 140] ; [99 54],[138.69565217 122.30434783] ; [81.30434783 71.69565217],1
s4,1,0.000359,12.734843,[ 25 237] ; [ 34 119],[ 37.24819277 224.75180723] ; [ 21.75180723 131.24819277],1
p7,1,0.002274,9.313841,[160  96] ; [115  34],[173.82716049  82.17283951] ; [101.17283951  47.82716049],0
a5,1,0.006224,7.484375,[200  63] ; [135  20],[210.77751196  52.22248804] ; [124.22248804  30.77751196],0
p4,1,0.011626,6.367048,[150 109] ; [107  45],[161.95377129  97.04622871] ; [95.04622871 56.95377129],0
p9,1,0.013472,6.106058,[213  45] ; [138  13],[221.41320293  36.58679707] ; [129.58679707  21.41320293],0
p12,1,0.022431,5.212003,[ 18 242] ; [ 21 132],[ 24.55205811 235.44794189] ; [ 14.44794189 138.55205811],0
n1,1,0.028135,4.819792,[11 38] ; [15 18],[15.53658537 33.46341463] ; [10.46341463 22.53658537],0
p6,1,0.032268,4.584214,[ 87 169] ; [67 83],[ 97.10344828 158.89655172] ; [56.89655172 93.10344828],0
u1,1,0.034024,4.493498,[ 51 212] ; [ 44 111],[ 59.77272727 203.22727273] ; [ 35.22727273 119.77272727],0
a3,1,0.034565,4.466511,[199  64] ; [130  24],[207.49880096  55.50119904] ; [121.50119904  32.49880096],0
p10,1,0.035874,4.403061,[207  51] ; [135  18],[214.68613139  43.31386861] ; [127.31386861  25.68613139],0
v1,1,0.048238,3.901679,[162  95] ; [111  42],[171.12439024  85.87560976] ; [101.87560976  51.12439024],0
n6,1,0.058184,3.588397,[218  44] ; [135  15],[224.48058252  37.51941748] ; [128.51941748  21.48058252],0
a7,1,0.063133,3.453108,[207  55] ; [110  45],[199.17026379  62.82973621] ; [117.82973621  37.17026379],0
u3,1,0.079793,3.069105,[33 31] ; [18  7],[36.6741573 27.3258427] ; [14.3258427 10.6741573],0
b5,1,0.085557,2.956036,[165  98] ; [84 71],[156.66746411 106.33253589] ; [92.33253589 62.66746411],0
a6,1,0.091874,2.84123,[193  70] ; [101  53],[185.42446043  77.57553957] ; [108.57553957  45.42446043],0
r2,1,0.119092,2.42922,[241  18] ; [147   5],[244.50608273  14.49391727] ; [143.49391727   8.50608273],0
