Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,3e-06,21.893178,[38 12] ; [30 57],[24.81751825 25.18248175] ; [43.18248175 43.81751825],1
a8,1,0.000272,13.252989,[ 9 38] ; [ 1 80],[ 3.671875 43.328125] ; [ 6.328125 74.671875],1
s3,1,0.025989,4.956732,[33 15] ; [42 44],[26.86567164 21.13432836] ; [48.13432836 37.86567164],0
n2,1,0.068526,3.317972,[13  2] ; [18 12],[10.33333333  4.66666667] ; [20.66666667  9.33333333],0
p11,1,0.079786,3.069265,[33 17] ; [44 43],[28.10218978 21.89781022] ; [48.89781022 38.10218978],0
p9,1,0.090633,2.863096,[37 12] ; [52 33],[32.54477612 16.45522388] ; [56.45522388 28.54477612],0
a3,1,0.095707,2.77567,[39 11] ; [56 31],[34.67153285 15.32846715] ; [60.32846715 26.67153285],0
v1,1,0.102436,2.667203,[26 22] ; [34 52],[21.49253731 26.50746269] ; [38.50746269 47.49253731],0
p3,1,0.112136,2.523854,[14 35] ; [36 49],[18.28358209 30.71641791] ; [31.71641791 53.28358209],0
p7,1,0.135818,2.22471,[26 20] ; [36 48],[21.93846154 24.06153846] ; [40.06153846 43.93846154],0
r2,1,0.13604,2.22219,[45  4] ; [71 15],[42.1037037  6.8962963] ; [73.8962963 12.1037037],0
v4,1,0.143136,2.143912,[45  5] ; [70 17],[41.97080292  8.02919708] ; [73.02919708 13.97080292],0
p1,1,0.205334,1.604022,[ 1 49] ; [ 6 80],[ 2.57352941 47.42647059] ; [ 4.42647059 81.57352941],0
p6,1,0.241691,1.370705,[13 33] ; [16 67],[10.34108527 35.65891473] ; [18.65891473 64.34108527],0
s6,1,0.245354,1.349567,[29 21] ; [41 45],[25.73529412 24.26470588] ; [44.26470588 41.73529412],0
p5,1,0.257935,1.279806,[ 4 46] ; [ 3 82],[ 2.59259259 47.40740741] ; [ 4.40740741 80.59259259],0
u2,1,0.279673,1.16868,[7 4] ; [24  6],[8.31707317 2.68292683] ; [22.68292683  7.31707317],0
n1,1,0.290269,1.118373,[7 7] ; [10 20],[5.40909091 8.59090909] ; [11.59090909 18.40909091],0
s2,1,0.322938,0.977009,[24 25] ; [35 52],[21.25735294 27.74264706] ; [37.74264706 49.25735294],0
s1,1,0.344977,0.89185,[ 1 45] ; [ 5 82],[ 2.07518797 43.92481203] ; [ 3.92481203 83.07518797],0
a6,1,0.348892,0.877482,[35 15] ; [54 33],[32.48175182 17.51824818] ; [56.51824818 30.48175182],0
p10,1,0.3602,0.837195,[31 17] ; [48 37],[28.5112782 19.4887218] ; [50.4887218 34.5112782],0
r4,1,0.388508,0.743606,[39 11] ; [62 25],[36.86131387 13.13868613] ; [64.13868613 22.86131387],0
v2,1,0.414392,0.666166,[26 23] ; [37 44],[23.74615385 25.25384615] ; [39.25384615 41.74615385],0
p2,1,0.427095,0.630709,[35 13] ; [57 29],[32.95522388 15.04477612] ; [59.04477612 26.95522388],0
r3,1,0.433707,0.612875,[44  5] ; [74 13],[42.51470588  6.48529412] ; [75.48529412 11.51470588],0
b3,1,0.438422,0.60041,[ 7 23] ; [16 35],[ 8.51851852 21.48148148] ; [14.48148148 36.51851852],0
b2,1,0.438422,0.60041,[ 7 23] ; [16 35],[ 8.51851852 21.48148148] ; [14.48148148 36.51851852],0
b1,1,0.458422,0.549745,[28 22] ; [43 44],[25.91240876 24.08759124] ; [45.08759124 41.91240876],0
s8,1,0.51998,0.413932,[17 33] ; [25 62],[15.32846715 34.67153285] ; [26.67153285 60.32846715],0
a7,1,0.532666,0.389303,[37 13] ; [60 27],[35.40145985 14.59854015] ; [61.59854015 25.40145985],0
b5,1,0.535066,0.384761,[32 18] ; [51 36],[30.2919708 19.7080292] ; [52.7080292 34.2919708],0
p8,1,0.543249,0.36955,[15 33] ; [31 54],[16.60150376 31.39849624] ; [29.39849624 55.60150376],0
d5,1,0.562372,0.335614,[40 10] ; [73 14],[41.24087591  8.75912409] ; [71.75912409 15.24087591],0
b4,1,0.57283,0.31797,[28 22] ; [53 34],[29.5620438 20.4379562] ; [51.4379562 35.5620438],0
p12,1,0.579621,0.306848,[ 2 47] ; [ 2 82],[ 1.47368421 47.52631579] ; [ 2.52631579 81.47368421],0
s4,1,0.605516,0.266756,[ 8 42] ; [17 70],[ 9.12408759 40.87591241] ; [15.87591241 71.12408759],0
a4,1,0.624565,0.239503,[18 32] ; [35 52],[19.34306569 30.65693431] ; [33.65693431 53.34306569],0
d3,1,0.646146,0.210793,[38 12] ; [63 24],[36.86131387 13.13868613] ; [64.13868613 22.86131387],0
a1,1,0.6548,0.199902,[ 2 48] ; [ 5 82],[ 2.55474453 47.44525547] ; [ 4.44525547 82.55474453],0
u3,1,0.711755,0.13653,[8 3] ; [20 10],[7.51219512 3.48780488] ; [20.48780488  9.51219512],0
s5,1,0.771241,0.084537,[11 38] ; [20 61],[11.68461538 37.31538462] ; [19.31538462 61.68461538],0
v3,1,0.775154,0.08159,[13 33] ; [21 60],[12.31496063 33.68503937] ; [21.68503937 59.31496063],0
n3,1,0.785671,0.07395,[9 5] ; [18 12],[8.59090909 5.40909091] ; [18.40909091 11.59090909],0
p4,1,0.806549,0.059966,[21 28] ; [35 51],[20.32592593 28.67407407] ; [35.67407407 50.32592593],0
u1,1,0.81167,0.056774,[ 4 46] ; [ 8 79],[ 4.37956204 45.62043796] ; [ 7.62043796 79.37956204],0
d1,1,0.839218,0.041166,[29 21] ; [52 35],[29.5620438 20.4379562] ; [51.4379562 35.5620438],0
a5,1,0.857779,0.032114,[32 18] ; [57 30],[32.48175182 17.51824818] ; [56.51824818 30.48175182],0
a2,1,0.910461,0.012646,[ 9 41] ; [15 72],[ 8.75912409 41.24087591] ; [15.24087591 71.75912409],0
s7,1,0.91474,0.011462,[17 32] ; [26 51],[16.72222222 32.27777778] ; [26.27777778 50.72222222],0
r1,1,0.924435,0.008996,[37 13] ; [63 23],[36.76470588 13.23529412] ; [63.23529412 22.76470588],0
d2,1,0.970841,0.001336,[22 28] ; [38 49],[21.89781022 28.10218978] ; [38.10218978 48.89781022],0
