Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,206.486682,[  6 140] ; [453 202],[83.66292135 62.33707865] ; [375.33707865 279.66292135],1
s6,1,0.019236,5.479925,[80 63] ; [427 217],[92.12325286 50.87674714] ; [414.87674714 229.12325286],0
n3,1,0.023033,5.166025,[33  4] ; [108  44],[27.6031746  9.3968254] ; [113.3968254  38.6031746],0
v3,1,0.024617,5.050616,[ 41 103] ; [242 387],[52.71927555 91.28072445] ; [230.28072445 398.71927555],0
a1,1,0.040875,4.181193,[  1 145] ; [ 27 628],[  5.10362047 140.89637953] ; [ 22.89637953 632.10362047],0
s7,1,0.040986,4.176579,[51 86] ; [294 334],[61.78431373 75.21568627] ; [283.21568627 344.78431373],0
n4,1,0.044332,4.043871,[97 48] ; [490 163],[106.660401  38.339599] ; [480.339599 172.660401],0
p6,1,0.083821,2.989209,[ 39 106] ; [221 422],[47.84263959 97.15736041] ; [212.15736041 430.84263959],0
s8,1,0.084728,2.971796,[51 95] ; [278 373],[60.2685069 85.7314931] ; [268.7314931 382.2685069],0
p1,1,0.088828,2.895489,[ 13 133] ; [ 34 616],[  8.62060302 137.37939698] ; [ 38.37939698 611.62060302],0
p2,1,0.102959,2.6591,[112  34] ; [538 114],[118.92230576  27.07769424] ; [531.07769424 120.92230576],0
p9,1,0.108826,2.571189,[112  33] ; [534 110],[118.71989861  26.28010139] ; [527.28010139 116.71989861],0
v1,1,0.112743,2.515347,[64 78] ; [335 304],[72.54545455 69.45454545] ; [326.45454545 312.54545455],0
n2,1,0.119759,2.420471,[32  6] ; [110  43],[28.2513089  9.7486911] ; [113.7486911  39.2513089],0
r4,1,0.17377,1.850115,[128  18] ; [598  57],[132.32958801  13.67041199] ; [593.67041199  61.32958801],0
p10,1,0.185964,1.749307,[106  37] ; [513 135],[111.90518331  31.09481669] ; [507.09481669 140.90518331],0
p4,1,0.187974,1.733428,[73 73] ; [364 286],[80.15326633 65.84673367] ; [356.84673367 293.15326633],0
s3,1,0.210542,1.567692,[72 72] ; [359 285],[78.76142132 65.23857868] ; [352.23857868 291.76142132],0
u3,1,0.221299,1.495928,[38 37] ; [101  70],[42.37804878 32.62195122] ; [96.62195122 74.37804878],0
n6,1,0.2359,1.40493,[115  31] ; [539 111],[119.95477387  26.04522613] ; [534.04522613 115.95477387],0
p12,1,0.265078,1.242044,[  5 141] ; [ 37 611],[  7.72292191 138.27707809] ; [ 34.27707809 613.72292191],0
u4,1,0.278465,1.174567,[  1 145] ; [ 13 642],[  2.55181024 143.44818976] ; [ 11.44818976 643.55181024],0
s1,1,0.306999,1.043544,[  6 136] ; [ 17 629],[  4.14467005 137.85532995] ; [ 18.85532995 627.14467005],0
b1,1,0.331775,0.941956,[60 86] ; [241 414],[54.8639201 91.1360799] ; [246.1360799 408.8639201],0
s4,1,0.341219,0.905846,[ 29 116] ; [108 539],[ 25.08207071 119.91792929] ; [111.91792929 535.08207071],0
p8,1,0.348957,0.877248,[64 80] ; [314 330],[69.07614213 74.92385787] ; [308.92385787 335.07614213],0
p11,1,0.433793,0.612647,[110  36] ; [513 142],[113.55555556  32.44444444] ; [509.44444444 145.55555556],0
p3,1,0.434843,0.609853,[61 84] ; [298 355],[65.23182957 79.76817043] ; [293.76817043 359.23182957],0
a8,1,0.548514,0.359986,[ 16 118] ; [ 83 514],[ 18.14774282 115.85225718] ; [ 80.85225718 516.14774282],0
v4,1,0.560817,0.338292,[135   9] ; [620  33],[136.41154329   7.58845671] ; [618.58845671  34.41154329],0
n1,1,0.668773,0.18304,[12 25] ; [55 97],[13.11640212 23.88359788] ; [53.88359788 98.11640212],0
p7,1,0.771036,0.084693,[86 58] ; [390 249],[87.54022989 56.45977011] ; [388.45977011 250.54022989],0
n5,1,0.957099,0.002894,[102  43] ; [458 191],[102.26700252  42.73299748] ; [457.73299748 191.26700252],0
b5,1,0.99304,7.6e-05,[91 55] ; [408 247],[90.95380774 55.04619226] ; [408.04619226 246.95380774],0
