Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,47.766864,[376 116] ; [48 63],[345.95024876 146.04975124] ; [78.04975124 32.95024876],1
r4,1,0.0,41.126028,[463  32] ; [82 30],[444.4398682  50.5601318] ; [100.5601318  11.4398682],1
n4,1,0.0,38.497321,[388 105] ; [56 56],[361.80495868 131.19504132] ; [82.19504132 29.80495868],1
p10,1,0.0,29.256057,[405  84] ; [66 45],[383.865 105.135] ; [87.135 23.865],1
p11,1,0.0,28.713951,[394 101] ; [62 50],[371.8616145 123.1383855] ; [84.1383855 27.8616145],1
r3,1,1e-06,24.244452,[480  13] ; [96 15],[470.14569536  22.85430464] ; [105.85430464   5.14569536],1
v4,1,1e-06,23.750747,[477  17] ; [95 17],[466.28382838  27.71617162] ; [105.71617162   6.28382838],1
p4,1,1.4e-05,18.80711,[296 197] ; [42 70],[275.42809917 217.57190083] ; [62.57190083 49.42809917],1
r2,1,4.1e-05,16.827392,[471  18] ; [96 15],[462.105  26.895] ; [104.895   6.105],1
p9,1,4.8e-05,16.534118,[412  73] ; [76 35],[397.11409396  87.88590604] ; [90.88590604 20.11409396],1
s6,1,0.000114,14.893455,[330 158] ; [54 58],[312.32 175.68] ; [71.68 40.32],1
u1,1,0.000549,11.941584,[117 378] ; [ 10 102],[103.56672158 391.43327842] ; [23.43327842 88.56672158],1
p2,1,0.000993,10.840372,[418  76] ; [80 32],[405.96039604  88.03960396] ; [92.03960396 19.96039604],1
s7,1,0.003939,8.311731,[217 256] ; [32 73],[203.76643599 269.23356401] ; [45.23356401 59.76643599],0
v1,1,0.004191,8.199127,[258 227] ; [41 67],[244.54468803 240.45531197] ; [54.45531197 53.54468803],0
s8,1,0.004509,8.06667,[203 289] ; [30 82],[189.79470199 302.20529801] ; [43.20529801 68.79470199],0
s5,1,0.004922,7.907733,[141 342] ; [17 90],[129.34576271 353.65423729] ; [28.65423729 78.34576271],0
p6,1,0.005158,7.823271,[170 320] ; [23 87],[157.61666667 332.38333333] ; [35.38333333 74.61666667],0
v2,1,0.005355,7.755339,[285 193] ; [47 58],[272.2058319 205.7941681] ; [59.7941681 45.2058319],0
d1,1,0.007509,7.14699,[315 180] ; [56 56],[302.54530478 192.45469522] ; [68.45469522 43.54530478],0
d2,1,0.007761,7.087837,[247 247] ; [40 71],[234.34380165 259.65619835] ; [52.65619835 58.34380165],0
p3,1,0.00807,7.017914,[233 261] ; [37 74],[220.46280992 273.53719008] ; [49.53719008 61.46280992],0
p7,1,0.008497,6.925691,[299 184] ; [52 56],[286.85786802 196.14213198] ; [64.14213198 43.85786802],0
v3,1,0.011723,6.352279,[185 296] ; [27 79],[173.71720613 307.28279387] ; [38.28279387 67.71720613],0
