Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,60.236174,[395  22] ; [7 9],[387.14549654  29.85450346] ; [14.85450346  1.14549654],1
r1,1,0.002722,8.985162,[351  64] ; [9 7],[346.63573086  68.36426914] ; [13.36426914  2.63573086],0
s6,1,0.00359,8.480469,[288 115] ; [ 6 10],[282.77326969 120.22673031] ; [11.22673031  4.77326969],0
d5,1,0.005757,7.624781,[346  70] ; [9 7],[341.85185185  74.14814815] ; [13.14814815  2.85185185],0
d4,1,0.013277,6.131828,[355  61] ; [10  6],[351.48148148  64.51851852] ; [13.51851852  2.48148148],0
n4,1,0.013572,6.092965,[338  78] ; [9 7],[334.14814815  81.85185185] ; [12.85185185  3.14814815],0
r2,1,0.0158,5.825033,[391  20] ; [13  3],[388.8618267  22.1381733] ; [15.1381733  0.8618267],0
d1,1,0.042802,4.103207,[261 156] ; [ 6 10],[257.13394919 159.86605081] ; [9.86605081 6.13394919],0
b1,1,0.045068,4.016084,[157 260] ; [10  6],[160.82909931 256.17090069] ; [6.17090069 9.82909931],0
a3,1,0.059256,3.558073,[298 117] ; [8 8],[294.64037123 120.35962877] ; [11.35962877  4.64037123],0
n3,1,0.060579,3.521474,[45 16] ; [5 6],[42.36111111 18.63888889] ; [7.63888889 3.36111111],0
v1,1,0.064122,3.427422,[248 161] ; [ 6 10],[244.43764706 164.56235294] ; [9.56235294 6.43764706],0
p7,1,0.083834,2.988955,[344  67] ; [10  5],[341.53521127  69.46478873] ; [12.46478873  2.53521127],0
s4,1,0.13526,2.231072,[ 69 341] ; [ 5 11],[ 71.22065728 338.77934272] ; [ 2.77934272 13.22065728],0
p11,1,0.142719,2.148399,[365  52] ; [12  4],[363.06928406  53.93071594] ; [13.93071594  2.06928406],0
s3,1,0.146242,2.111017,[243 170] ; [6 9],[240.27336449 172.72663551] ; [8.72663551 6.27336449],0
a4,1,0.162699,1.948964,[177 239] ; [ 4 12],[174.2962963 241.7037037] ; [6.7037037 9.2962963],0
a6,1,0.176378,1.827882,[276 140] ; [8 8],[273.48148148 142.51851852] ; [10.51851852  5.48148148],0
v3,1,0.18391,1.765744,[179 228] ; [ 4 11],[176.49526066 230.50473934] ; [6.50473934 8.49526066],0
a5,1,0.198332,1.654613,[319  98] ; [10  6],[316.84295612 100.15704388] ; [12.15704388  3.84295612],0
p4,1,0.225175,1.471085,[308 108] ; [14  2],[310.07407407 105.92592593] ; [11.92592593  4.07407407],0
