Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,59.35848,[ 30 114] ; [82 39],[60.86037736 83.13962264] ; [51.13962264 69.86037736],1
s2,1,0.0,42.576911,[ 38 104] ; [81 40],[64.25095057 77.74904943] ; [54.74904943 66.25095057],1
s3,1,0.0,40.50711,[49 95] ; [88 32],[74.72727273 69.27272727] ; [62.27272727 57.72727273],1
s6,1,0.0,33.0333,[70 70] ; [100  19],[91.89189189 48.10810811] ; [78.10810811 40.89189189],1
p9,1,0.000321,12.94652,[102  41] ; [108  13],[113.75  29.25] ; [96.25 24.75],1
p6,1,0.000469,12.233462,[ 37 107] ; [56 65],[50.53584906 93.46415094] ; [42.46415094 78.53584906],1
p10,1,0.000884,11.055786,[97 45] ; [103  17],[108.39694656  33.60305344] ; [91.60305344 28.39694656],1
p3,1,0.000948,10.926188,[50 94] ; [66 54],[63.27272727 80.72727273] ; [52.72727273 67.27272727],1
p5,1,0.001739,9.806464,[ 10 133] ; [24 96],[ 18.48669202 124.51330798] ; [ 15.51330798 104.48669202],0
p4,1,0.001854,9.688934,[69 75] ; [81 40],[81.50943396 62.49056604] ; [68.49056604 52.50943396],0
n6,1,0.001885,9.658123,[110  34] ; [109  11],[119.45454545  24.54545455] ; [99.54545455 20.45454545],0
a3,1,0.002188,9.38504,[101  43] ; [104  17],[111.39622642  32.60377358] ; [93.60377358 27.39622642],0
s4,1,0.002821,8.920001,[ 20 122] ; [35 85],[ 29.80916031 112.19083969] ; [25.19083969 94.80916031],0
a6,1,0.003831,8.362445,[113  32] ; [74 46],[102.32075472  42.67924528] ; [84.67924528 35.32075472],0
s5,1,0.005543,7.693014,[ 35 106] ; [48 69],[45.36046512 95.63953488] ; [37.63953488 79.36046512],0
p12,1,0.005662,7.65494,[  3 141] ; [ 12 108],[  8.18181818 135.81818182] ; [  6.81818182 113.18181818],0
n1,1,0.009023,6.818182,[14 28] ; [21 12],[19.6 22.4] ; [15.4 17.6],0
n4,1,0.011281,6.420477,[109  36] ; [105  15],[117.09433962  27.90566038] ; [96.90566038 23.09433962],0
v4,1,0.026451,4.926281,[128  17] ; [115   5],[132.96226415  12.03773585] ; [110.03773585   9.96226415],0
u1,1,0.033052,4.543064,[ 20 125] ; [29 92],[ 26.71052632 118.28947368] ; [22.28947368 98.71052632],0
d3,1,0.039709,4.230263,[89 56] ; [88 32],[96.8490566 48.1509434] ; [80.1509434 39.8490566],0
r3,1,0.047937,3.912207,[122  22] ; [112   9],[127.15471698  16.84528302] ; [106.84528302  14.15471698],0
b4,1,0.053672,3.722864,[89 56] ; [60 61],[81.22180451 63.77819549] ; [67.77819549 53.22180451],0
a2,1,0.058311,3.584789,[ 35 110] ; [42 79],[ 41.97368421 103.02631579] ; [35.02631579 85.97368421],0
n5,1,0.066065,3.37818,[104  40] ; [99 22],[110.30943396  33.69056604] ; [92.69056604 28.30943396],0
p2,1,0.078275,3.100366,[108  35] ; [102  19],[113.75  29.25] ; [96.25 24.75],0
a4,1,0.07844,3.096926,[72 71] ; [74 47],[79.08333333 63.91666667] ; [66.91666667 54.08333333],0
p8,1,0.079885,3.067235,[63 81] ; [66 55],[70.09811321 73.90188679] ; [58.90188679 62.09811321],0
p7,1,0.096625,2.760382,[75 67] ; [75 44],[81.6091954 60.3908046] ; [68.3908046 50.6091954],0
u3,1,0.101535,2.681259,[23 20] ; [13  4],[25.8 17.2] ; [10.2  6.8],0
n2,1,0.102348,2.668567,[27 17] ; [26  7],[30.28571429 13.71428571] ; [22.71428571 10.28571429],0
d1,1,0.111435,2.53375,[82 63] ; [80 41],[88.30827068 56.69172932] ; [73.69172932 47.30827068],0
u4,1,0.117704,2.447615,[  1 144] ; [  4 117],[  2.72556391 142.27443609] ; [  2.27443609 118.72556391],0
a7,1,0.118218,2.440768,[103  42] ; [75 46],[97.03007519 47.96992481] ; [80.96992481 40.03007519],0
s1,1,0.153645,2.035689,[  5 137] ; [  9 111],[  7.58778626 134.41221374] ; [  6.41221374 113.58778626],0
r1,1,0.238036,1.392188,[105  39] ; [95 25],[109.09090909  34.90909091] ; [90.90909091 29.09090909],0
p11,1,0.267015,1.232019,[104  41] ; [94 27],[107.93233083  37.06766917] ; [90.06766917 30.93233083],0
p1,1,0.267506,1.229492,[ 11 134] ; [ 14 107],[ 13.62781955 131.37218045] ; [ 11.37218045 109.62781955],0
v3,1,0.292782,1.106785,[ 25 118] ; [27 92],[ 28.38167939 114.61832061] ; [23.61832061 95.38167939],0
b5,1,0.302638,1.062534,[87 58] ; [65 56],[82.85714286 62.14285714] ; [69.14285714 51.85714286],0
b3,1,0.321148,0.984266,[32 55] ; [38 48],[35.20231214 51.79768786] ; [34.79768786 51.20231214],0
b2,1,0.321148,0.984266,[32 55] ; [38 48],[35.20231214 51.79768786] ; [34.79768786 51.20231214],0
a8,1,0.390284,0.738057,[ 14 121] ; [16 99],[ 16.2 118.8] ; [ 13.8 101.2],0
r2,1,0.406695,0.688442,[129  12] ; [113   7],[130.73563218  10.26436782] ; [111.26436782   8.73563218],0
r4,1,0.449471,0.571986,[121  24] ; [105  16],[123.19548872  21.80451128] ; [102.80451128  18.19548872],0
u2,1,0.53611,0.382797,[22 22] ; [10  7],[23.08196721 20.91803279] ; [8.91803279 8.08196721],0
n3,1,0.570062,0.322579,[26 15] ; [23 10],[27.14864865 13.85135135] ; [21.85135135 11.14864865],0
d2,1,0.614653,0.253454,[79 64] ; [70 50],[81.01520913 61.98479087] ; [67.98479087 52.01520913],0
v1,1,0.804423,0.061319,[57 86] ; [48 68],[57.97297297 85.02702703] ; [47.02702703 68.97297297],0
d5,1,0.838289,0.04165,[118  27] ; [98 21],[118.63636364  26.36363636] ; [97.36363636 21.63636364],0
d4,1,0.865166,0.028832,[117  28] ; [97 22],[117.53787879  27.46212121] ; [96.46212121 22.53787879],0
a1,1,0.885447,0.020755,[  9 136] ; [  7 114],[  8.72180451 136.27819549] ; [  7.27819549 113.72180451],0
b1,1,0.936135,0.006421,[64 81] ; [54 67],[64.32330827 80.67669173] ; [53.67669173 67.32330827],0
