Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,44.085636,[68 39] ; [405  48],[90.37678571 16.62321429] ; [382.62321429  70.37678571],1
p9,1,0.0,37.091279,[73 34] ; [409  42],[92.4265233 14.5734767] ; [389.5734767  61.4265233],1
p8,1,1e-06,25.113407,[37 74] ; [269 181],[60.54545455 50.45454545] ; [245.45454545 204.54545455],1
p2,1,2.1e-05,18.125562,[80 31] ; [402  54],[94.35978836 16.64021164] ; [387.64021164  68.35978836],1
b1,1,0.00057,11.871943,[53 58] ; [140 319],[37.58421053 73.41578947] ; [155.41578947 303.58421053],1
r3,1,0.000867,11.092848,[101   9] ; [447   9],[106.50176678   3.49823322] ; [441.49823322  14.50176678],1
p7,1,0.001802,9.741379,[56 54] ; [297 147],[70.09025271 39.90974729] ; [282.90974729 161.09025271],0
a6,1,0.007998,7.033823,[74 37] ; [360  98],[84.66432337 26.33567663] ; [349.33567663 108.66432337],0
p12,1,0.009776,6.675222,[  3 108] ; [ 48 408],[  9.98412698 101.01587302] ; [ 41.01587302 414.98412698],0
p3,1,0.011991,6.312263,[45 66] ; [246 211],[56.86795775 54.13204225] ; [234.13204225 222.86795775],0
v2,1,0.013873,6.054229,[53 55] ; [273 167],[64.24817518 43.75182482] ; [261.75182482 178.24817518],0
n4,1,0.01532,5.879284,[79 31] ; [376  82],[88.11619718 21.88380282] ; [366.88380282  91.11619718],0
s4,1,0.016041,5.798359,[27 83] ; [ 67 381],[18.53046595 91.46953405] ; [ 75.46953405 372.53046595],0
p4,1,0.017529,5.642662,[59 51] ; [300 156],[69.77031802 40.22968198] ; [289.22968198 166.77031802],0
v1,1,0.020173,5.396886,[50 60] ; [257 188],[60.84684685 49.15315315] ; [246.15315315 198.84684685],0
b4,1,0.027539,4.856708,[57 54] ; [288 171],[67.18421053 43.81578947] ; [277.81578947 181.18421053],0
n1,1,0.03192,4.602814,[18 16] ; [26 56],[12.89655172 21.10344828] ; [31.10344828 50.89655172],0
n5,1,0.054576,3.695007,[79 32] ; [363  93],[86.52910053 24.47089947] ; [355.47089947 100.52910053],0
r4,1,0.081253,3.039666,[99 12] ; [431  28],[103.21052632   7.78947368] ; [426.78947368  32.21052632],0
u2,1,0.112897,2.513188,[15 20] ; [73 53],[19.13043478 15.86956522] ; [68.86956522 57.13043478],0
v3,1,0.112996,2.51181,[37 72] ; [186 254],[44.27504554 64.72495446] ; [178.72495446 261.27504554],0
v4,1,0.136192,2.220462,[105   6] ; [443  12],[107.46996466   3.53003534] ; [440.53003534  14.46996466],0
b5,1,0.187465,1.737428,[78 33] ; [292 167],[72.05263158 38.94736842] ; [297.94736842 161.05263158],0
r2,1,0.212397,1.555013,[107   2] ; [433  20],[104.73309609   4.26690391] ; [435.26690391  17.73309609],0
d4,1,0.216591,1.526813,[89 22] ; [390  69],[93.27894737 17.72105263] ; [385.72105263  73.27894737],0
a8,1,0.227653,1.455466,[10 83] ; [ 65 350],[13.73031496 79.26968504] ; [ 61.26968504 353.73031496],0
p5,1,0.227848,1.454247,[ 10 101] ; [ 60 394],[13.75221239 97.24778761] ; [ 56.24778761 397.75221239],0
d1,1,0.262952,1.253151,[65 46] ; [295 164],[70.10526316 40.89473684] ; [289.89473684 169.10526316],0
a5,1,0.287703,1.130342,[79 32] ; [349 110],[83.34736842 27.65263158] ; [344.65263158 114.34736842],0
s1,1,0.290804,1.115897,[  5 104] ; [ 12 440],[  3.3030303 105.6969697] ; [ 13.6969697 438.3030303],0
