Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,44.433566,[84 20] ; [55 89],[58.29032258 45.70967742] ; [80.70967742 63.29032258],1
p8,1,1e-06,23.859611,[72 32] ; [54 89],[53.05263158 50.94736842] ; [72.94736842 70.05263158],1
p7,1,0.000114,14.88457,[75 28] ; [69 74],[60.29268293 42.70731707] ; [83.70731707 59.29268293],1
v1,1,0.000278,13.213807,[65 35] ; [60 85],[51.02040816 48.97959184] ; [73.97959184 71.02040816],1
p2,1,0.000351,12.774896,[95  8] ; [108  37],[84.31048387 18.68951613] ; [118.68951613  26.31048387],1
u1,1,0.001082,10.681107,[30 74] ; [ 18 128],[19.968 84.032] ; [ 28.032 117.968],0
s8,1,0.001503,10.07438,[36 68] ; [ 25 121],[25.376 78.624] ; [ 35.624 110.376],0
p10,1,0.001531,10.041097,[91 13] ; [103  43],[80.704 23.296] ; [113.296  32.704],0
p5,1,0.00316,8.712808,[14 90] ; [  5 141],[ 7.904 96.096] ; [ 11.096 134.904],0
p6,1,0.003527,8.512476,[41 62] ; [ 32 110],[30.68979592 72.31020408] ; [42.31020408 99.68979592],0
p9,1,0.007577,7.130929,[91 13] ; [106  38],[82.61290323 21.38709677] ; [114.38709677  29.61290323],0
b1,1,0.011625,6.367256,[46 58] ; [ 42 104],[36.608 67.392] ; [51.392 94.608],0
s5,1,0.033863,4.501606,[33 66] ; [ 30 112],[25.87966805 73.12033195] ; [ 37.12033195 104.87966805],0
b5,1,0.036466,4.375177,[57 47] ; [99 47],[64.896 39.104] ; [91.104 54.896],0
a5,1,0.042161,4.12873,[91 13] ; [113  33],[84.864 19.136] ; [119.136  26.864],0
n4,1,0.046498,3.963458,[83 21] ; [100  46],[76.128 27.872] ; [106.872  39.128],0
v2,1,0.055499,3.667017,[64 35] ; [72 66],[56.81012658 42.18987342] ; [79.18987342 58.81012658],0
s3,1,0.056361,3.641351,[45 57] ; [46 97],[37.88571429 64.11428571] ; [53.11428571 89.88571429],0
p1,1,0.077386,3.118971,[11 92] ; [  7 139],[ 7.44578313 95.55421687] ; [ 10.55421687 135.44578313],0
s2,1,0.077792,3.110444,[38 65] ; [ 38 106],[31.69230769 71.30769231] ; [44.30769231 99.69230769],0
a4,1,0.105776,2.616215,[61 43] ; [70 75],[54.71485944 49.28514056] ; [76.28514056 68.71485944],0
b3,1,0.107046,2.597295,[27 33] ; [25 54],[22.44604317 37.55395683] ; [29.55395683 49.44604317],0
b2,1,0.107046,2.597295,[27 33] ; [25 54],[22.44604317 37.55395683] ; [29.55395683 49.44604317],0
p11,1,0.113019,2.511484,[87 17] ; [110  36],[81.952 22.048] ; [115.048  30.952],0
s6,1,0.114451,2.491655,[57 44] ; [67 78],[50.91056911 50.08943089] ; [73.08943089 71.91056911],0
n5,1,0.151343,2.058662,[77 27] ; [95 50],[71.83935743 32.16064257] ; [100.16064257  44.83935743],0
a2,1,0.19115,1.708735,[35 69] ; [ 38 108],[30.368 73.632] ; [ 42.632 103.368],0
n3,1,0.245165,1.350649,[12  3] ; [32 18],[10.15384615  4.84615385] ; [33.84615385 16.15384615],0
d2,1,0.286776,1.134694,[75 29] ; [94 49],[71.15789474 32.84210526] ; [97.84210526 45.15789474],0
s4,1,0.306794,1.044428,[15 86] ; [ 15 128],[12.41803279 88.58196721] ; [ 17.58196721 125.41803279],0
d3,1,0.327453,0.958944,[94 10] ; [126  20],[91.52 12.48] ; [128.48  17.52],0
p12,1,0.347961,0.88088,[ 7 96] ; [  6 140],[ 5.37751004 97.62248996] ; [  7.62248996 138.37751004],0
n2,1,0.347994,0.880759,[11  4] ; [30 20],[9.46153846 5.53846154] ; [31.53846154 18.46153846],0
u3,1,0.368049,0.81024,[20 10] ; [23 18],[18.16901408 11.83098592] ; [24.83098592 16.16901408],0
