Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.021953,5.249487,[16  6] ; [16 22],[11.73333333 10.26666667] ; [20.26666667 17.73333333],0
v2,1,0.032097,4.593301,[15  7] ; [15 23],[11. 11.] ; [19. 19.],0
v1,1,0.034721,4.458859,[14  7] ; [14 23],[10.13793103 10.86206897] ; [17.86206897 19.13793103],0
b4,1,0.037693,4.318839,[18  4] ; [21 17],[14.3  7.7] ; [24.7 13.3],0
p2,1,0.046849,3.950786,[12 10] ; [30  8],[15.4  6.6] ; [26.6 11.4],0
n1,1,0.073691,3.198832,[2 5] ; [11  5],[3.95652174 3.04347826] ; [9.04347826 6.95652174],0
s8,1,0.079399,3.077153,[15  7] ; [17 21],[11.73333333 10.26666667] ; [20.26666667 17.73333333],0
b2,1,0.085018,2.96627,[ 5 15] ; [13 13],[ 7.82608696 12.17391304] ; [10.17391304 15.82608696],0
b3,1,0.085018,2.96627,[ 5 15] ; [13 13],[ 7.82608696 12.17391304] ; [10.17391304 15.82608696],0
p3,1,0.088222,2.906527,[ 5 17] ; [17 21],[ 8.06666667 13.93333333] ; [13.93333333 24.06666667],0
r4,1,0.107967,2.583732,[20  2] ; [28 10],[17.6  4.4] ; [30.4  7.6],0
a6,1,0.125726,2.344498,[16  6] ; [20 18],[13.2  8.8] ; [22.8 15.2],0
b5,1,0.160601,1.968558,[13  9] ; [29  9],[15.4  6.6] ; [26.6 11.4],0
n5,1,0.180933,1.789941,[13  9] ; [28  9],[15.28813559  6.71186441] ; [25.71186441 11.28813559],0
s5,1,0.193523,1.690593,[10 12] ; [10 25],[ 7.71929825 14.28070175] ; [12.28070175 22.71929825],0
p9,1,0.227156,1.458581,[ 8 12] ; [21 16],[10.1754386  9.8245614] ; [18.8245614 18.1754386],0
s6,1,0.250624,1.319822,[19  3] ; [28 10],[17.23333333  4.76666667] ; [29.76666667  8.23333333],0
d3,1,0.257372,1.282837,[17  5] ; [24 14],[15.03333333  6.96666667] ; [25.96666667 12.03333333],0
p4,1,0.258119,1.278817,[10 12] ; [23 15],[12.1  9.9] ; [20.9 17.1],0
u2,1,0.30797,1.039361,[4 1] ; [7 6],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
a7,1,0.339659,0.91172,[16  6] ; [23 15],[14.3  7.7] ; [24.7 13.3],0
a3,1,0.349598,0.874915,[17  5] ; [25 13],[15.4  6.6] ; [26.6 11.4],0
s4,1,0.353391,0.861244,[ 4 18] ; [11 27],[ 5.5 16.5] ; [ 9.5 28.5],0
a2,1,0.353391,0.861244,[ 7 15] ; [ 8 30],[ 5.5 16.5] ; [ 9.5 28.5],0
n2,1,0.391777,0.733418,[4 3] ; [12  4],[4.86956522 2.13043478] ; [11.13043478  4.86956522],0
v4,1,0.419235,0.652458,[21  1] ; [34  4],[20.16666667  1.83333333] ; [34.83333333  3.16666667],0
n6,1,0.446316,0.57999,[19  3] ; [29  8],[17.89830508  4.10169492] ; [30.10169492  6.89830508],0
u3,1,0.45675,0.553846,[4 1] ; [8 5],[3.33333333 1.66666667] ; [8.66666667 4.33333333],0
p6,1,0.508314,0.437537,[ 7 14] ; [16 22],[ 8.18644068 12.81355932] ; [14.81355932 23.18644068],0
a1,1,0.566784,0.328093,[ 2 20] ; [ 2 36],[ 1.46666667 20.53333333] ; [ 2.53333333 35.46666667],0
r2,1,0.580681,0.305135,[21  1] ; [33  3],[20.48275862  1.51724138] ; [33.51724138  2.48275862],0
a8,1,0.593955,0.284211,[ 5 14] ; [ 7 28],[ 4.22222222 14.77777778] ; [ 7.77777778 27.22222222],0
r1,1,0.599558,0.275663,[17  5] ; [27 11],[16.13333333  5.86666667] ; [27.86666667 10.13333333],0
s1,1,0.616234,0.251196,[ 1 21] ; [ 3 35],[ 1.46666667 20.53333333] ; [ 2.53333333 35.46666667],0
b1,1,0.627925,0.234885,[ 9 13] ; [18 20],[ 9.9 12.1] ; [17.1 20.9],0
s3,1,0.679769,0.170386,[15  6] ; [29  9],[15.66101695  5.33898305] ; [28.33898305  9.66101695],0
p7,1,0.684615,0.164977,[ 9 11] ; [15 23],[ 8.27586207 11.72413793] ; [15.72413793 22.27586207],0
p5,1,0.717632,0.130773,[ 3 19] ; [ 4 34],[ 2.56666667 19.43333333] ; [ 4.43333333 33.56666667],0
d1,1,0.773091,0.083137,[13  9] ; [21 17],[12.46666667  9.53333333] ; [21.53333333 16.46666667],0
