Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001028,10.777136,[17  8] ; [11 30],[10.60606061 14.39393939] ; [17.39393939 23.60606061],0
p5,1,0.00463,8.018593,[ 6 18] ; [ 1 40],[ 2.58461538 21.41538462] ; [ 4.41538462 36.58461538],0
n5,1,0.013954,6.044005,[23  2] ; [26 14],[18.84615385  6.15384615] ; [30.15384615  9.84615385],0
s7,1,0.015596,5.847805,[20  3] ; [23 17],[15.6984127  7.3015873] ; [27.3015873 12.6984127],0
n4,1,0.039106,4.256238,[20  4] ; [24 17],[16.24615385  7.75384615] ; [27.75384615 13.24615385],0
n6,1,0.048492,3.89285,[24  1] ; [32  9],[21.21212121  3.78787879] ; [34.78787879  6.21212121],0
s6,1,0.072002,3.236789,[22  2] ; [30 11],[19.2  4.8] ; [32.8  8.2],0
p6,1,0.079956,3.065796,[12 13] ; [11 30],[ 8.71212121 16.28787879] ; [14.28787879 26.71212121],0
s3,1,0.083862,2.98842,[23  1] ; [33  8],[20.67692308  3.32307692] ; [35.32307692  5.67692308],0
b5,1,0.097665,2.743262,[10 15] ; [25 16],[13.25757576 11.74242424] ; [21.74242424 19.25757576],0
p1,1,0.100202,2.702328,[ 6 18] ; [ 4 37],[ 3.69230769 20.30769231] ; [ 6.30769231 34.69230769],0
u1,1,0.114313,2.493564,[ 3 22] ; [ 1 40],[ 1.51515152 23.48484848] ; [ 2.48484848 38.51515152],0
b3,1,0.122545,2.384485,[4 8] ; [ 4 27],[2.23255814 9.76744186] ; [ 5.76744186 25.23255814],0
b2,1,0.122545,2.384485,[4 8] ; [ 4 27],[2.23255814 9.76744186] ; [ 5.76744186 25.23255814],0
p9,1,0.152857,2.043506,[22  3] ; [30 11],[19.6969697  5.3030303] ; [32.3030303  8.6969697],0
p7,1,0.157784,1.995334,[18  6] ; [23 17],[15.375  8.625] ; [25.625 14.375],0
s4,1,0.202396,1.625,[10 15] ; [10 30],[ 7.69230769 17.30769231] ; [12.30769231 27.69230769],0
v3,1,0.217033,1.523884,[10 14] ; [11 30],[ 7.75384615 16.24615385] ; [13.24615385 27.75384615],0
u2,1,0.254891,1.296296,[5 7] ; [ 4 14],[3.6 8.4] ; [ 5.4 12.6],0
a7,1,0.297953,1.083333,[17  8] ; [22 18],[15. 10.] ; [24. 16.],0
s8,1,0.3102,1.029824,[16  9] ; [21 20],[14.01515152 10.98484848] ; [22.98484848 18.01515152],0
p10,1,0.381011,0.767436,[20  3] ; [32  9],[18.6875  4.3125] ; [33.3125  7.6875],0
v4,1,0.399876,0.708701,[23  1] ; [36  4],[22.125  1.875] ; [36.875  3.125],0
a8,1,0.423876,0.639543,[ 4 18] ; [ 4 33],[ 2.98305085 19.01694915] ; [ 5.01694915 31.98305085],0
a4,1,0.424768,0.637085,[ 7 18] ; [ 8 33],[ 5.68181818 19.31818182] ; [ 9.31818182 31.68181818],0
d3,1,0.463542,0.537328,[ 6 19] ; [13 27],[ 7.30769231 17.69230769] ; [11.69230769 28.30769231],0
n1,1,0.473812,0.513071,[2 5] ; [5 6],[2.72222222 4.27777778] ; [4.27777778 6.72222222],0
a6,1,0.474181,0.512217,[13 12] ; [25 16],[14.39393939 10.60606061] ; [23.60606061 17.39393939],0
s1,1,0.486009,0.48535,[ 3 21] ; [ 3 38],[ 2.21538462 21.78461538] ; [ 3.78461538 37.21538462],0
d2,1,0.530001,0.39439,[ 5 20] ; [11 30],[ 6.06060606 18.93939394] ; [ 9.93939394 31.06060606],0
p3,1,0.53841,0.378494,[10 15] ; [13 27],[ 8.84615385 16.15384615] ; [14.15384615 25.84615385],0
r1,1,0.566115,0.329226,[18  6] ; [28 13],[16.98461538  7.01538462] ; [29.01538462 11.98461538],0
b4,1,0.569165,0.324082,[14 11] ; [20 21],[12.87878788 12.12121212] ; [21.12121212 19.87878788],0
d1,1,0.583794,0.300142,[ 1 24] ; [ 3 38],[ 1.51515152 23.48484848] ; [ 2.48484848 38.51515152],0
r3,1,0.591328,0.288275,[23  2] ; [36  5],[22.34848485  2.65151515] ; [36.65151515  4.34848485],0
v1,1,0.603746,0.269383,[12 13] ; [17 24],[10.98484848 14.01515152] ; [18.01515152 22.98484848],0
d5,1,0.664303,0.188338,[13 12] ; [23 17],[13.84615385 11.15384615] ; [22.15384615 17.84615385],0
p12,1,0.7197,0.12878,[ 1 24] ; [ 1 40],[ 0.75757576 24.24242424] ; [ 1.24242424 39.75757576],0
v2,1,0.731329,0.117895,[11 13] ; [17 24],[10.33846154 13.66153846] ; [17.66153846 23.33846154],0
a3,1,0.745711,0.105171,[13 12] ; [23 18],[13.63636364 11.36363636] ; [22.36363636 18.63636364],0
a5,1,0.755671,0.096827,[15 10] ; [23 18],[14.39393939 10.60606061] ; [23.60606061 17.39393939],0
u3,1,0.765087,0.089286,[6 6] ; [ 8 10],[5.6 6.4] ; [8.4 9.6],0
p4,1,0.799687,0.06439,[12 13] ; [21 20],[12.5 12.5] ; [20.5 20.5],0
p11,1,0.814793,0.054872,[17  8] ; [29 12],[17.42424242  7.57575758] ; [28.57575758 12.42424242],0
p2,1,0.871344,0.026228,[18  6] ; [30 11],[17.72307692  6.27692308] ; [30.27692308 10.72307692],0
n3,1,0.8908,0.018849,[6 1] ; [10  2],[5.89473684 1.10526316] ; [10.10526316  1.89473684],0
b1,1,0.906625,0.013759,[10 15] ; [17 24],[10.22727273 14.77272727] ; [16.77272727 24.22727273],0
r4,1,0.909649,0.012878,[21  4] ; [34  7],[20.83333333  4.16666667] ; [34.16666667  6.83333333],0
