Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,36.677165,[50 27] ; [339  34],[66.56222222 10.43777778] ; [322.43777778  50.56222222],1
p9,1,1.7e-05,18.488238,[57 19] ; [341  30],[67.6689038  8.3310962] ; [330.3310962  40.6689038],1
n5,1,0.000268,13.279762,[48 29] ; [303  70],[60.06 16.94] ; [290.94  82.06],1
n6,1,0.000585,11.821956,[58 18] ; [338  36],[66.88  9.12] ; [329.12  44.88],1
p7,1,0.001394,10.214124,[42 35] ; [267  99],[53.70880361 23.29119639] ; [255.29119639 110.70880361],0
a5,1,0.002067,9.489181,[57 21] ; [326  49],[65.94701987 12.05298013] ; [317.05298013  57.94701987],0
n1,1,0.003503,8.524854,[14 11] ; [14 46],[ 8.23529412 16.76470588] ; [19.76470588 40.23529412],0
r3,1,0.005317,7.768411,[72  5] ; [367   5],[75.28507795  1.71492205] ; [363.71492205   8.28507795],0
n4,1,0.007462,7.158181,[55 22] ; [316  59],[63.20132743 13.79867257] ; [307.79867257  67.20132743],0
p8,1,0.01165,6.363331,[37 40] ; [233 134],[46.82432432 30.17567568] ; [223.17567568 143.82432432],0
v3,1,0.015,5.916461,[24 51] ; [170 189],[33.52534562 41.47465438] ; [160.47465438 198.52534562],0
b1,1,0.039669,4.231973,[36 42] ; [127 248],[28.06622517 49.93377483] ; [134.93377483 240.06622517],0
p4,1,0.051141,3.803656,[47 30] ; [270 104],[54.12195122 22.87804878] ; [262.87804878 111.12195122],0
v1,1,0.093518,2.812744,[39 38] ; [222 142],[45.57142857 31.42857143] ; [215.42857143 148.57142857],0
v2,1,0.110093,2.552889,[41 34] ; [234 129],[47.0890411 27.9109589] ; [227.9109589 135.0890411],0
r4,1,0.126375,2.336483,[70  8] ; [354  21],[73.00662252  4.99337748] ; [350.99337748  24.00662252],0
d2,1,0.128875,2.306006,[62 16] ; [265 108],[56.55432373 21.44567627] ; [270.44567627 102.55432373],0
s4,1,0.154833,2.023974,[17 60] ; [ 57 312],[12.77578475 64.22421525] ; [ 61.22421525 307.77578475],0
b5,1,0.175454,1.835717,[54 24] ; [229 146],[48.72847682 29.27152318] ; [234.27152318 140.72847682],0
a8,1,0.200209,1.640846,[ 6 59] ; [ 51 282],[ 9.30904523 55.69095477] ; [ 47.69095477 285.30904523],0
p5,1,0.239795,1.381801,[ 7 71] ; [ 52 322],[10.18141593 67.81858407] ; [ 48.81858407 325.18141593],0
a4,1,0.278618,1.173818,[49 29] ; [210 164],[44.69469027 33.30530973] ; [214.30530973 159.69469027],0
p12,1,0.301582,1.067185,[ 5 73] ; [ 38 335],[ 7.4368071 70.5631929] ; [ 35.5631929 337.4368071],0
u1,1,0.308452,1.037291,[25 53] ; [ 99 276],[21.35099338 56.64900662] ; [102.64900662 272.35099338],0
s6,1,0.320193,0.988158,[57 18] ; [258 109],[53.45022624 21.54977376] ; [261.54977376 105.45022624],0
a1,1,0.338863,0.914727,[ 2 76] ; [ 19 356],[ 3.61589404 74.38410596] ; [ 17.38410596 357.61589404],0
b2,1,0.34062,0.908095,[13 26] ; [101 143],[15.71024735 23.28975265] ; [ 98.28975265 145.71024735],0
b3,1,0.34062,0.908095,[13 26] ; [101 143],[15.71024735 23.28975265] ; [ 98.28975265 145.71024735],0
d3,1,0.359789,0.838631,[72  6] ; [333  42],[69.73509934  8.26490066] ; [335.26490066  39.73509934],0
a2,1,0.39403,0.726468,[31 47] ; [130 245],[27.7218543 50.2781457] ; [133.2781457 241.7218543],0
s1,1,0.484818,0.488007,[ 3 75] ; [  9 360],[ 2.09395973 75.90604027] ; [  9.90604027 359.09395973],0
s3,1,0.506712,0.440851,[49 28] ; [218 148],[46.40857788 30.59142212] ; [220.59142212 145.40857788],0
p1,1,0.525441,0.403201,[ 9 68] ; [ 35 340],[ 7.49557522 69.50442478] ; [ 36.50442478 338.49557522],0
d5,1,0.53914,0.377136,[77  1] ; [365   9],[76.27433628  1.72566372] ; [365.72566372   8.27433628],0
s5,1,0.553997,0.350205,[30 41] ; [139 222],[27.77546296 43.22453704] ; [141.22453704 219.77546296],0
p6,1,0.561543,0.337039,[35 41] ; [157 213],[32.71748879 43.28251121] ; [159.28251121 210.71748879],0
u3,1,0.638293,0.220982,[11  5] ; [45 27],[10.18181818  5.81818182] ; [45.81818182 26.18181818],0
r1,1,0.678629,0.171674,[68  9] ; [322  50],[66.88195991 10.11804009] ; [323.11804009  48.88195991],0
s2,1,0.6794,0.170801,[46 31] ; [211 158],[44.36995516 32.63004484] ; [212.63004484 156.36995516],0
r2,1,0.68465,0.164938,[75  2] ; [357  13],[74.41610738  2.58389262] ; [357.58389262  12.41610738],0
a6,1,0.703593,0.144762,[57 21] ; [281  93],[58.32743363 19.67256637] ; [279.67256637  94.32743363],0
p3,1,0.734473,0.115044,[43 35] ; [214 160],[44.34955752 33.65044248] ; [212.65044248 161.34955752],0
s7,1,0.815176,0.054641,[38 32] ; [191 171],[37.10648148 32.89351852] ; [191.89351852 170.10648148],0
d4,1,0.841439,0.040021,[76  1] ; [367   6],[75.80222222  1.19777778] ; [367.19777778   5.80222222],0
s8,1,0.877621,0.023712,[39 38] ; [192 180],[39.61469933 37.38530067] ; [191.38530067 180.61469933],0
n2,1,0.893475,0.017931,[19  7] ; [43 17],[18.74418605  7.25581395] ; [43.25581395 16.74418605],0
a3,1,0.919546,0.010202,[62 15] ; [303  71],[62.31707317 14.68292683] ; [302.68292683  71.31707317],0
v4,1,0.926706,0.008462,[75  2] ; [363   9],[75.11358575  1.88641425] ; [362.88641425   9.11358575],0
a7,1,0.938654,0.005923,[61 17] ; [291  83],[60.74336283 17.25663717] ; [291.25663717  82.74336283],0
n3,1,0.946462,0.004509,[19  7] ; [45 16],[19.12643678  6.87356322] ; [44.87356322 16.12643678],0
u4,1,0.956284,0.003005,[ 2 76] ; [ 10 364],[ 2.07079646 75.92920354] ; [  9.92920354 364.07079646],0
b4,1,0.970575,0.001361,[46 32] ; [222 153],[46.14569536 31.85430464] ; [221.85430464 153.14569536],0
u2,1,1.0,0.0,[10  6] ; [45 27],[10.  6.] ; [45. 27.],0
