Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.006691,7.35412,[5 7] ; [12  1],[8.16 3.84] ; [8.84 4.16],0
a5,1,0.006691,7.35412,[5 7] ; [12  1],[8.16 3.84] ; [8.84 4.16],0
p4,1,0.022136,5.235043,[ 2 10] ; [8 5],[4.8 7.2] ; [5.2 7.8],0
s2,1,0.022136,5.235043,[ 2 10] ; [8 5],[4.8 7.2] ; [5.2 7.8],0
p11,1,0.026999,4.890902,[3 9] ; [9 4],[5.76 6.24] ; [6.24 6.76],0
p8,1,0.026999,4.890902,[3 9] ; [9 4],[5.76 6.24] ; [6.24 6.76],0
v4,1,0.063787,3.436086,[6 6] ; [11  2],[8.16 3.84] ; [8.84 4.16],0
r1,1,0.065952,3.380994,[3 9] ; [8 5],[5.28 6.72] ; [5.72 7.28],0
a6,1,0.07222,3.231838,[5 7] ; [10  3],[7.2 4.8] ; [7.8 5.2],0
b5,1,0.07222,3.231838,[5 7] ; [10  3],[7.2 4.8] ; [7.8 5.2],0
n4,1,0.07222,3.231838,[5 7] ; [10  3],[7.2 4.8] ; [7.8 5.2],0
s6,1,0.072674,3.221565,[4 8] ; [9 4],[6.24 5.76] ; [6.76 6.24],0
p6,1,0.078037,3.105319,[ 1 11] ; [5 8],[2.88 9.12] ; [3.12 9.88],0
p3,1,0.09769,2.742857,[3 9] ; [7 5],[5. 7.] ; [5. 7.],0
p7,1,0.133348,2.253089,[3 8] ; [7 5],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
v2,1,0.2253,1.470289,[ 2 10] ; [5 8],[3.36 8.64] ; [3.64 9.36],0
s5,1,0.2253,1.470289,[ 2 10] ; [5 8],[3.36 8.64] ; [3.64 9.36],0
b1,1,0.2253,1.470289,[10  2] ; [8 5],[8.64 3.36] ; [9.36 3.64],0
p9,1,0.293803,1.102114,[8 4] ; [11  2],[9.12 2.88] ; [9.88 3.12],0
p10,1,0.319499,0.990997,[7 5] ; [10  3],[8.16 3.84] ; [8.84 4.16],0
d2,1,0.319499,0.990997,[5 7] ; [ 3 10],[3.84 8.16] ; [4.16 8.84],0
d3,1,0.3268,0.961538,[6 6] ; [9 4],[7.2 4.8] ; [7.8 5.2],0
a3,1,0.345779,0.888889,[8 4] ; [10  2],[9. 3.] ; [9. 3.],0
a4,1,0.407626,0.685714,[6 6] ; [4 8],[5. 7.] ; [5. 7.],0
p2,1,0.407626,0.685714,[6 6] ; [8 4],[7. 5.] ; [7. 5.],0
s1,1,0.490279,0.475913,[ 2 10] ; [ 1 12],[ 1.44 10.56] ; [ 1.56 11.44],0
a2,1,0.548186,0.360577,[3 9] ; [ 2 11],[2.4 9.6] ; [ 2.6 10.4],0
s3,1,0.55409,0.350041,[3 9] ; [4 7],[3.65217391 8.34782609] ; [3.34782609 7.65217391],0
d4,1,0.570632,0.321626,[7 5] ; [9 4],[7.68 4.32] ; [8.32 4.68],0
a1,1,0.587793,0.293803,[ 1 11] ; [ 2 11],[ 1.44 10.56] ; [ 1.56 11.44],0
s4,1,0.587793,0.293803,[ 1 11] ; [ 2 11],[ 1.44 10.56] ; [ 1.56 11.44],0
n2,1,0.611541,0.257937,[5 2] ; [5 1],[5.38461538 1.61538462] ; [4.61538462 1.38461538],0
p5,1,0.615228,0.252632,[ 2 10] ; [3 9],[2.5 9.5] ; [2.5 9.5],0
s8,1,0.688921,0.160256,[ 2 10] ; [ 3 10],[2.4 9.6] ; [ 2.6 10.4],0
n1,1,0.724939,0.12381,[4 3] ; [4 2],[4.30769231 2.69230769] ; [3.69230769 2.30769231],0
d1,1,0.789561,0.071225,[4 8] ; [5 8],[4.32 7.68] ; [4.68 8.32],0
b4,1,0.789561,0.071225,[8 4] ; [8 5],[7.68 4.32] ; [8.32 4.68],0
a7,1,0.821348,0.050991,[7 5] ; [7 6],[6.72 5.28] ; [7.28 5.72],0
v3,1,0.821348,0.050991,[5 7] ; [6 7],[5.28 6.72] ; [5.72 7.28],0
b2,1,0.832662,0.044643,[3 3] ; [4 5],[2.8 3.2] ; [4.2 4.8],0
b3,1,0.832662,0.044643,[3 3] ; [4 5],[2.8 3.2] ; [4.2 4.8],0
n3,1,0.852876,0.034392,[5 2] ; [4 2],[4.84615385 2.15384615] ; [4.15384615 1.84615385],0
d5,1,0.87018,0.026709,[7 5] ; [8 5],[7.2 4.8] ; [7.8 5.2],0
r2,1,0.910443,0.012652,[9 3] ; [10  3],[9.12 2.88] ; [9.88 3.12],0
s7,1,0.915759,0.011189,[4 7] ; [5 8],[4.125 6.875] ; [4.875 8.125],0
p1,1,0.930388,0.007631,[ 2 10] ; [ 2 11],[ 1.92 10.08] ; [ 2.08 10.92],0
