Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,63.341853,[127  27] ; [51 87],[93.87671233 60.12328767] ; [84.12328767 53.87671233],1
p6,1,0.0,31.727703,[81 77] ; [ 28 113],[ 57.59866221 100.40133779] ; [51.40133779 89.59866221],1
p4,1,1e-06,24.303289,[113  46] ; [61 81],[91.91362126 67.08637874] ; [82.08637874 59.91362126],1
p2,1,1e-06,23.228612,[148  10] ; [104  38],[132.72  25.28] ; [119.28  22.72],1
p3,1,7e-05,15.81591,[88 70] ; [47 96],[70.86378738 87.13621262] ; [64.13621262 78.86378738],1
p5,1,0.00044,12.355429,[ 27 131] ; [  6 134],[ 17.4966443 140.5033557] ; [ 15.5033557 124.4966443],1
p10,1,0.00063,11.684306,[140  17] ; [105  37],[128.64548495  28.35451505] ; [116.35451505  25.64548495],1
s8,1,0.000774,11.302485,[78 81] ; [ 43 100],[63.70529801 95.29470199] ; [57.29470199 85.70529801],1
p9,1,0.000803,11.235042,[143  15] ; [109  34],[132.27906977  25.72093023] ; [119.72093023  23.27906977],1
s6,1,0.003134,8.727777,[113  41] ; [81 61],[100.93243243  53.06756757] ; [93.06756757 48.93243243],0
b4,1,0.00982,6.667291,[80 79] ; [93 50],[91.08278146 67.91721854] ; [81.91721854 61.08278146],0
s5,1,0.041189,4.168218,[57 98] ; [ 36 104],[ 48.86440678 106.13559322] ; [44.13559322 95.86440678],0
a7,1,0.04462,4.032941,[111  48] ; [84 59],[102.66556291  56.33443709] ; [92.33443709 50.66556291],0
a3,1,0.050339,3.830117,[94 65] ; [100  43],[102.13907285  56.86092715] ; [91.86092715 51.13907285],0
s7,1,0.053362,3.732559,[76 77] ; [53 85],[67.82474227 85.17525773] ; [61.17525773 76.82474227],0
s2,1,0.066575,3.365519,[83 74] ; [60 82],[75.08695652 81.91304348] ; [67.91304348 74.08695652],0
b2,1,0.080629,3.052174,[30 68] ; [39 52],[35.77777778 62.22222222] ; [33.22222222 57.77777778],0
b3,1,0.080629,3.052174,[30 68] ; [39 52],[35.77777778 62.22222222] ; [33.22222222 57.77777778],0
u1,1,0.085396,2.959097,[ 16 143] ; [ 24 119],[ 21.05960265 137.94039735] ; [ 18.94039735 124.05960265],0
s4,1,0.092162,2.836202,[ 38 118] ; [ 23 117],[ 32.14864865 123.85135135] ; [ 28.85135135 111.14864865],0
b1,1,0.093337,2.815861,[66 93] ; [46 97],[ 58.96688742 100.03311258] ; [53.03311258 89.96688742],0
n2,1,0.105193,2.625,[17 11] ; [33  9],[20.  8.] ; [30. 12.],0
a1,1,0.12531,2.34966,[  7 152] ; [  2 141],[  4.7384106 154.2615894] ; [  4.2615894 138.7384106],0
d1,1,0.134072,2.244711,[86 73] ; [65 78],[79.5 79.5] ; [71.5 71.5],0
v4,1,0.139654,2.181765,[152   6] ; [131  11],[149.04666667   8.95333333] ; [133.95333333   8.04666667],0
d5,1,0.151955,2.052515,[124  34] ; [102  41],[118.63122924  39.36877076] ; [107.36877076  35.63122924],0
p1,1,0.168832,1.893282,[ 17 140] ; [  9 133],[ 13.65217391 143.34782609] ; [ 12.34782609 129.65217391],0
v1,1,0.170996,1.874193,[66 90] ; [48 91],[60.28474576 95.71525424] ; [53.71525424 85.28474576],0
n3,1,0.205609,1.602077,[16 11] ; [31 11],[18.39130435  8.60869565] ; [28.60869565 13.39130435],0
u2,1,0.210196,1.570073,[36 29] ; [29 14],[39.12037037 25.87962963] ; [25.87962963 17.12037037],0
r1,1,0.225133,1.471351,[120  39] ; [99 44],[115.3013245  43.6986755] ; [103.6986755  39.3013245],0
a4,1,0.23857,1.389025,[61 98] ; [64 78],[66.02990033 92.97009967] ; [58.97009967 83.02990033],0
a2,1,0.300826,1.070529,[ 27 132] ; [ 31 112],[ 30.53642384 128.46357616] ; [ 27.46357616 115.53642384],0
d4,1,0.307886,1.039724,[126  32] ; [107  36],[122.30564784  35.69435216] ; [110.69435216  32.30564784],0
n6,1,0.313655,1.015224,[136  22] ; [117  26],[132.80398671  25.19601329] ; [120.19601329  22.80398671],0
a5,1,0.318814,0.993806,[113  46] ; [94 49],[108.98344371  50.01655629] ; [98.01655629 44.98344371],0
b5,1,0.32702,0.960664,[89 70] ; [88 55],[93.18874172 65.81125828] ; [83.81125828 59.18874172],0
n5,1,0.340442,0.908765,[119  39] ; [100  42],[115.34  42.66] ; [103.66  38.34],0
u3,1,0.359072,0.841137,[36 28] ; [28 15],[38.28037383 25.71962617] ; [25.71962617 17.28037383],0
a8,1,0.378098,0.776878,[ 21 127] ; [ 14 117],[ 18.56630824 129.43369176] ; [ 16.43369176 114.56630824],0
d3,1,0.405413,0.692211,[103  56] ; [86 57],[99.50662252 59.49337748] ; [89.49337748 53.50662252],0
p12,1,0.410706,0.676757,[ 10 147] ; [  6 136],[  8.40133779 148.59866221] ; [  7.59866221 134.40133779],0
n1,1,0.479628,0.499709,[ 9 19] ; [17 25],[10.4 17.6] ; [15.6 26.4],0
u4,1,0.500687,0.453479,[  1 158] ; [  2 141],[  1.5794702 157.4205298] ; [  1.4205298 141.5794702],0
r2,1,0.50624,0.441832,[146  11] ; [130  13],[144.44  12.56] ; [131.56  11.44],0
n4,1,0.507116,0.440014,[122  37] ; [105  38],[119.51324503  39.48675497] ; [107.48675497  35.51324503],0
a6,1,0.520692,0.412522,[100  59] ; [95 48],[102.66556291  56.33443709] ; [92.33443709 50.66556291],0
r4,1,0.726491,0.122358,[140  19] ; [124  19],[138.99337748  20.00662252] ; [125.00662252  17.99337748],0
v3,1,0.767404,0.087481,[ 26 131] ; [ 25 115],[ 26.95959596 130.04040404] ; [ 24.04040404 115.95959596],0
r3,1,0.804509,0.061264,[150   9] ; [133   9],[149.49169435   9.50830565] ; [133.50830565   8.49169435],0
s3,1,0.831673,0.04518,[87 69] ; [78 65],[86.08695652 69.91304348] ; [78.91304348 64.08695652],0
d2,1,0.896067,0.017064,[66 93] ; [60 82],[66.55813953 92.44186047] ; [59.44186047 82.55813953],0
s1,1,0.921327,0.009754,[  7 150] ; [  6 136],[  6.82608696 150.17391304] ; [  6.17391304 135.82608696],0
