Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.469999,[41 66] ; [238  61],[73.52955665 33.47044335] ; [205.47044335  93.52955665],1
d3,1,0.0,47.532861,[54 53] ; [252  48],[80.44717445 26.55282555] ; [225.55282555  74.44717445],1
a2,1,1e-06,24.167607,[11 96] ; [106 194],[30.75921376 76.24078624] ; [ 86.24078624 213.75921376],1
u1,1,2e-06,22.395834,[  7 100] ; [ 87 213],[24.71253071 82.28746929] ; [ 69.28746929 230.71253071],1
b5,1,0.001101,10.650334,[55 52] ; [207  93],[68.87960688 38.12039312] ; [193.12039312 106.87960688],0
p4,1,0.001821,9.721299,[58 47] ; [214  84],[70.86848635 34.13151365] ; [201.13151365  96.86848635],0
b1,1,0.004136,8.22295,[52 55] ; [ 99 201],[39.6977887 67.3022113] ; [111.3022113 188.6977887],0
p2,1,0.006657,7.363343,[83 20] ; [271  28],[90.70149254 12.29850746] ; [263.29850746  35.70149254],0
n1,1,0.007333,7.189496,[18  9] ; [19 35],[12.33333333 14.66666667] ; [24.66666667 29.33333333],0
b3,1,0.010714,6.512217,[38 33] ; [ 67 119],[29.0077821 41.9922179] ; [ 75.9922179 110.0077821],0
b2,1,0.010714,6.512217,[38 33] ; [ 67 119],[29.0077821 41.9922179] ; [ 75.9922179 110.0077821],0
d1,1,0.01776,5.619677,[67 40] ; [224  76],[76.5036855 30.4963145] ; [214.4963145  85.5036855],0
u2,1,0.03506,4.44224,[ 8 13] ; [46 26],[12.19354839  8.80645161] ; [41.80645161 30.19354839],0
r4,1,0.039421,4.242639,[93 14] ; [280  20],[98.06142506  8.93857494] ; [274.93857494  25.06142506],0
s5,1,0.055509,3.666744,[51 52] ; [111 176],[42.78461538 60.21538462] ; [119.21538462 167.78461538],0
r3,1,0.068823,3.310872,[100   7] ; [291   8],[103.04679803   3.95320197] ; [287.95320197  11.04679803],0
s8,1,0.111552,2.532102,[62 44] ; [147 150],[54.97270471 51.02729529] ; [154.02729529 142.97270471],0
p8,1,0.117776,2.446651,[52 50] ; [176 118],[58.72727273 43.27272727] ; [169.27272727 124.72727273],0
p1,1,0.13288,2.258534,[  5 101] ; [ 28 271],[ 8.63703704 97.36296296] ; [ 24.36296296 274.63703704],0
s3,1,0.192361,1.699441,[65 42] ; [156 136],[59.26566416 47.73433584] ; [161.73433584 130.26566416],0
s2,1,0.199969,1.642598,[65 42] ; [158 137],[59.35572139 47.64427861] ; [163.64427861 131.35572139],0
p3,1,0.201021,1.634939,[55 49] ; [179 119],[60.53731343 43.46268657] ; [173.46268657 124.53731343],0
a8,1,0.209924,1.571951,[12 91] ; [ 44 216],[15.88980716 87.11019284] ; [ 40.11019284 219.88980716],0
s4,1,0.212184,1.556459,[22 85] ; [ 45 249],[17.87780549 89.12219451] ; [ 49.12219451 244.87780549],0
p12,1,0.221091,1.497273,[ 7 95] ; [ 33 265],[10.2 91.8] ; [ 29.8 268.2],0
r1,1,0.24549,1.348786,[86 21] ; [253  44],[89.78465347 17.21534653] ; [249.21534653  47.78465347],0
u3,1,0.263957,1.247882,[11 10] ; [48 25],[13.18085106  7.81914894] ; [45.81914894 27.18085106],0
a1,1,0.269769,1.217921,[ 8 99] ; [ 14 286],[  5.78378378 101.21621622] ; [ 16.21621622 283.78378378],0
p6,1,0.272917,1.202028,[40 61] ; [134 158],[44.71755725 56.28244275] ; [129.28244275 162.71755725],0
v3,1,0.321704,0.982005,[57 46] ; [143 145],[52.68542199 50.31457801] ; [147.31457801 140.68542199],0
d4,1,0.347434,0.882807,[94 13] ; [273  27],[96.48402948 10.51597052] ; [270.51597052  29.48402948],0
n6,1,0.350379,0.872084,[87 18] ; [258  40],[89.88833747 15.11166253] ; [255.11166253  42.88833747],0
a3,1,0.373849,0.790832,[86 21] ; [227  71],[82.69382716 24.30617284] ; [230.30617284  67.69382716],0
