Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,164.999302,[264 100] ; [ 16 135],[197.90291262 166.09708738] ; [82.09708738 68.90291262],1
d5,1,0.0,111.540629,[358   7] ; [99 52],[323.26550388  41.73449612] ; [133.73449612  17.26550388],1
d3,1,0.0,100.893107,[328  37] ; [75 76],[285.06782946  79.93217054] ; [117.93217054  33.06782946],1
a2,1,0.0,54.937157,[137 228] ; [  8 143],[102.56782946 262.43217054] ; [ 42.43217054 108.56782946],1
a4,1,0.0,49.86902,[216 148] ; [ 38 113],[179.52621359 184.47378641] ; [74.47378641 76.52621359],1
a5,1,0.0,47.784952,[314  51] ; [88 63],[284.36046512  80.63953488] ; [117.63953488  33.36046512],1
u1,1,0.0,46.288249,[113 252] ; [  5 146],[ 83.46899225 281.53100775] ; [ 34.53100775 116.46899225],1
a3,1,0.0,25.462728,[298  66] ; [92 59],[275.65048544  88.34951456] ; [114.34951456  36.65048544],1
p4,1,8.1e-05,15.533031,[260 104] ; [80 70],[240.77821012 123.22178988] ; [99.22178988 50.77821012],1
s8,1,0.000592,11.799831,[221 142] ; [67 84],[203.39299611 159.60700389] ; [84.60700389 66.39299611],1
a6,1,0.0015,10.078354,[262 102] ; [87 64],[246.67184466 117.32815534] ; [102.32815534  48.67184466],0
r2,1,0.002153,9.414482,[351  11] ; [133  14],[344.22003929  17.77996071] ; [139.77996071   7.22003929],0
r1,1,0.002305,9.289491,[313  51] ; [113  38],[301.09514563  62.90485437] ; [124.90485437  26.09514563],0
r4,1,0.004199,8.195816,[344  21] ; [131  20],[335.99806202  29.00193798] ; [139.00193798  11.99806202],0
p3,1,0.010282,6.585423,[209 155] ; [68 83],[195.78252427 168.21747573] ; [81.21747573 69.78252427],0
s2,1,0.011058,6.455902,[258 106] ; [89 61],[245.73540856 118.26459144] ; [101.26459144  48.73540856],0
p1,1,0.027364,4.867674,[ 36 327] ; [  6 143],[ 29.77734375 333.22265625] ; [ 12.22265625 136.77734375],0
s7,1,0.027576,4.854355,[226 125] ; [78 67],[215.12903226 135.87096774] ; [88.87096774 56.12903226],0
b5,1,0.030409,4.685997,[240 125] ; [84 67],[229.18604651 135.81395349] ; [94.81395349 56.18604651],0
v2,1,0.03103,4.651319,[220 130] ; [76 69],[209.29292929 140.70707071] ; [86.70707071 58.29292929],0
u4,1,0.031188,4.642605,[ 16 349] ; [  1 150],[ 12.0251938 352.9748062] ; [  4.9748062 146.0251938],0
v3,1,0.037526,4.3264,[154 194] ; [51 98],[143.54124748 204.45875252] ; [61.45875252 87.54124748],0
n4,1,0.038064,4.302159,[293  71] ; [109  42],[284.13203883  79.86796117] ; [117.86796117  33.13203883],0
a7,1,0.096418,2.763815,[281  84] ; [105  45],[273.57281553  91.42718447] ; [112.42718447  37.57281553],0
v4,1,0.107424,2.591712,[354  11] ; [140   9],[350.79766537  14.20233463] ; [143.20233463   5.79766537],0
p10,1,0.107547,2.589902,[310  53] ; [117  30],[303.92352941  59.07647059] ; [123.07647059  23.92352941],0
p6,1,0.109483,2.56167,[159 202] ; [53 93],[150.95069034 210.04930966] ; [61.04930966 84.95069034],0
p9,1,0.112503,2.518704,[321  40] ; [124  24],[315.60903733  45.39096267] ; [129.39096267  18.60903733],0
n5,1,0.17977,1.799526,[284  80] ; [108  41],[278.14424951  85.85575049] ; [113.85575049  35.14424951],0
n2,1,0.18345,1.769453,[58 22] ; [31  6],[60.85470085 19.14529915] ; [28.14529915  8.85470085],0
s4,1,0.186815,1.742559,[ 81 278] ; [ 26 124],[ 75.4675835 283.5324165] ; [ 31.5324165 118.4675835],0
s3,1,0.186857,1.742224,[261  99] ; [100  50],[254.82352941 105.17647059] ; [106.17647059  43.82352941],0
p12,1,0.234295,1.414598,[ 42 322] ; [ 12 138],[ 38.24124514 325.75875486] ; [ 15.75875486 134.24124514],0
