Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,36.654002,[ 8 54] ; [31 13],[22.81132075 39.18867925] ; [16.18867925 27.81132075],1
s2,1,0.000134,14.587823,[19 43] ; [30 14],[28.66037736 33.33962264] ; [20.33962264 23.66037736],1
s3,1,0.000517,12.051534,[23 37] ; [32 12],[31.73076923 28.26923077] ; [23.26923077 20.73076923],1
p3,1,0.000718,11.441731,[27 34] ; [34 10],[35.43809524 25.56190476] ; [25.56190476 18.43809524],1
s6,1,0.003413,8.572534,[30 31] ; [32  9],[37.07843137 23.92156863] ; [24.92156863 16.07843137],0
p10,1,0.007815,7.075414,[38 23] ; [37  6],[43.99038462 17.00961538] ; [31.00961538 11.99038462],0
s5,1,0.010047,6.626533,[11 51] ; [16 23],[16.57425743 45.42574257] ; [10.42574257 28.57425743],0
r3,1,0.016837,5.713272,[49 13] ; [42  2],[53.22641509  8.77358491] ; [37.77358491  6.22641509],0
p11,1,0.017027,5.693539,[39 23] ; [37  7],[44.45283019 17.54716981] ; [31.54716981 12.45283019],0
p1,1,0.02098,5.328432,[ 2 60] ; [ 7 37],[ 5.26415094 56.73584906] ; [ 3.73584906 40.26415094],0
p4,1,0.024141,5.084444,[32 28] ; [33 11],[37.5 22.5] ; [27.5 16.5],0
v3,1,0.031327,4.634963,[15 47] ; [19 24],[20.07619048 41.92380952] ; [13.92380952 29.07619048],0
p6,1,0.036615,4.368222,[20 39] ; [23 19],[25.11881188 33.88118812] ; [17.88118812 24.11881188],0
d5,1,0.039662,4.232298,[37 24] ; [35  9],[41.82857143 19.17142857] ; [30.17142857 13.82857143],0
r2,1,0.039922,4.221211,[45 16] ; [37  4],[49.03921569 11.96078431] ; [32.96078431  8.03921569],0
p9,1,0.0421,4.131164,[43 19] ; [38  6],[47.37735849 14.62264151] ; [33.62264151 10.37735849],0
s4,1,0.057199,3.616795,[10 52] ; [14 30],[14.03773585 47.96226415] ; [ 9.96226415 34.03773585],0
a3,1,0.063285,3.449143,[32 29] ; [31 13],[36.6 24.4] ; [26.4 17.6],0
p2,1,0.081288,3.038961,[45 15] ; [39  5],[48.46153846 11.53846154] ; [35.53846154  8.46153846],0
n2,1,0.082424,3.016446,[13  8] ; [14  2],[15.32432432  5.67567568] ; [11.67567568  4.32432432],0
v2,1,0.083612,2.993248,[24 38] ; [24 19],[28.34285714 33.65714286] ; [19.65714286 23.34285714],0
b5,1,0.1071,2.596505,[42 20] ; [23 21],[38.01886792 23.98113208] ; [26.98113208 17.01886792],0
a5,1,0.186709,1.7434,[30 32] ; [27 17],[33.33962264 28.66037736] ; [23.66037736 20.33962264],0
n4,1,0.192438,1.698852,[36 26] ; [31 13],[39.18867925 22.81132075] ; [27.81132075 16.18867925],0
b3,1,0.205344,1.603949,[ 8 30] ; [12 23],[10.4109589 27.5890411] ; [ 9.5890411 25.4109589],0
b2,1,0.205344,1.603949,[ 8 30] ; [12 23],[10.4109589 27.5890411] ; [ 9.5890411 25.4109589],0
