Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4.6e-05,16.593812,[219  84] ; [73 66],[200.1719457 102.8280543] ; [91.8280543 47.1719457],1
p2,1,0.353748,0.859965,[277  26] ; [125  16],[274.33783784  28.66216216] ; [127.66216216  13.33783784],0
r2,1,0.357361,0.847147,[295   8] ; [134   6],[293.42437923   9.57562077] ; [135.57562077   4.42437923],0
d5,1,0.372597,0.794984,[266  38] ; [119  22],[263.01123596  40.98876404] ; [121.98876404  19.01123596],0
s3,1,0.406372,0.689391,[184 117] ; [78 59],[180.05022831 120.94977169] ; [81.94977169 55.05022831],0
s4,1,0.420859,0.647916,[ 57 243] ; [ 22 117],[ 53.98633257 246.01366743] ; [ 25.01366743 113.98633257],0
s2,1,0.450058,0.570507,[173 128] ; [74 64],[169.35535308 131.64464692] ; [77.64464692 60.35535308],0
v4,1,0.451209,0.567613,[297   7] ; [136   5],[295.80224719   8.19775281] ; [137.19775281   3.80224719],0
u2,1,0.457749,0.551394,[44 26] ; [24 19],[42.12389381 27.87610619] ; [25.87610619 17.12389381],0
a4,1,0.547277,0.362218,[157 147] ; [68 72],[154.05405405 149.94594595] ; [70.94594595 69.05405405],0
n1,1,0.554121,0.349986,[17 28] ; [10 22],[15.77922078 29.22077922] ; [11.22077922 20.77922078],0
b4,1,0.56453,0.33192,[184 121] ; [81 60],[181.22197309 123.77802691] ; [83.77802691 57.22197309],0
d4,1,0.617205,0.249816,[262  42] ; [119  22],[260.27865169  43.72134831] ; [120.72134831  20.27865169],0
u3,1,0.636588,0.223233,[47 23] ; [27 16],[45.84070796 24.15929204] ; [28.15929204 14.84070796],0
a8,1,0.641373,0.216951,[ 37 233] ; [ 15 110],[ 35.5443038 234.4556962] ; [ 16.4556962 108.5443038],0
v1,1,0.692673,0.156207,[182 113] ; [83 56],[180.12672811 114.87327189] ; [84.87327189 54.12672811],0
r3,1,0.746322,0.104648,[295   8] ; [138   3],[295.49324324   7.50675676] ; [137.50675676   3.49324324],0
n2,1,0.820701,0.051367,[33 12] ; [22  9],[32.56578947 12.43421053] ; [22.43421053  8.56578947],0
a5,1,0.834046,0.043897,[247  58] ; [113  28],[246.18834081  58.81165919] ; [113.81165919  27.18834081],0
a7,1,0.938343,0.005983,[234  70] ; [109  32],[234.31910112  69.68089888] ; [108.68089888  32.31910112],0
