Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.000918,10.986499,[ 8 34] ; [5 1],[11.375 30.625] ; [1.625 4.375],1
s8,1,0.002599,9.069903,[ 3 40] ; [3 3],[ 5.26530612 37.73469388] ; [0.73469388 5.26530612],0
s6,1,0.005588,7.678684,[ 7 36] ; [4 2],[ 9.65306122 33.34693878] ; [1.34693878 4.65306122],0
p3,1,0.006415,7.429975,[ 7 35] ; [4 2],[ 9.625 32.375] ; [1.375 4.625],0
p9,1,0.007414,7.169931,[11 29] ; [5 1],[13.91304348 26.08695652] ; [2.08695652 3.91304348],0
r4,1,0.007614,7.122093,[ 4 39] ; [3 3],[ 6.14285714 36.85714286] ; [0.85714286 5.14285714],0
p10,1,0.008701,6.883166,[12 30] ; [5 1],[14.875 27.125] ; [2.125 3.875],0
d1,1,0.011488,6.388271,[13 30] ; [5 1],[15.79591837 27.20408163] ; [2.20408163 3.79591837],0
p6,1,0.017854,5.61039,[ 2 40] ; [2 4],[ 3.5 38.5] ; [0.5 5.5],0
d2,1,0.019145,5.488203,[14 28] ; [5 1],[16.625 25.375] ; [2.375 3.625],0
v2,1,0.019172,5.485714,[ 5 37] ; [3 3],[ 7. 35.] ; [1. 5.],0
s7,1,0.026586,4.91749,[ 5 34] ; [3 3],[ 6.93333333 32.06666667] ; [1.06666667 4.93333333],0
p4,1,0.036032,4.395604,[ 6 36] ; [3 3],[ 7.875 34.125] ; [1.125 4.875],0
a7,1,0.043325,4.082694,[17 26] ; [5 1],[19.30612245 23.69387755] ; [2.69387755 3.30612245],0
d3,1,0.043325,4.082694,[17 26] ; [5 1],[19.30612245 23.69387755] ; [2.69387755 3.30612245],0
a4,1,0.096004,2.7707,[13 28] ; [4 2],[14.82978723 26.17021277] ; [2.17021277 3.82978723],0
p12,1,0.096287,2.765999,[ 1 42] ; [1 5],[ 1.75510204 41.24489796] ; [0.24489796 5.75510204],0
u1,1,0.096287,2.765999,[ 1 42] ; [1 5],[ 1.75510204 41.24489796] ; [0.24489796 5.75510204],0
p5,1,0.10683,2.600497,[ 1 40] ; [1 5],[ 1.74468085 39.25531915] ; [0.25531915 5.74468085],0
v4,1,0.112719,2.515679,[21 22] ; [5 1],[22.81632653 20.18367347] ; [3.18367347 2.81632653],0
s3,1,0.141114,2.165767,[ 9 32] ; [3 3],[10.46808511 30.53191489] ; [1.53191489 4.46808511],0
p1,1,0.154643,2.02584,[ 5 38] ; [2 4],[ 6.14285714 36.85714286] ; [0.85714286 5.14285714],0
s2,1,0.154643,2.02584,[ 5 38] ; [2 4],[ 6.14285714 36.85714286] ; [0.85714286 5.14285714],0
v1,1,0.164529,1.932096,[10 33] ; [3 3],[11.40816327 31.59183673] ; [1.59183673 4.40816327],0
v3,1,0.164529,1.932096,[10 33] ; [3 3],[11.40816327 31.59183673] ; [1.59183673 4.40816327],0
r1,1,0.208374,1.582687,[17 26] ; [4 2],[18.42857143 24.57142857] ; [2.57142857 3.42857143],0
n1,1,0.249323,1.327095,[11 14] ; [3 1],[12.06896552 12.93103448] ; [1.93103448 2.06896552],0
r2,1,0.287087,1.13323,[25 16] ; [5 1],[26.17021277 14.82978723] ; [3.82978723 2.17021277],0
a3,1,0.287087,1.13323,[25 16] ; [5 1],[26.17021277 14.82978723] ; [3.82978723 2.17021277],0
a5,1,0.301309,1.068393,[19 24] ; [4 2],[20.18367347 22.81632653] ; [2.81632653 3.18367347],0
n2,1,0.315691,1.006714,[12 13] ; [3 1],[12.93103448 12.06896552] ; [2.06896552 1.93103448],0
n4,1,0.32203,0.980684,[27 16] ; [5 1],[28.08163265 14.91836735] ; [3.91836735 2.08163265],0
p8,1,0.327877,0.957265,[ 7 35] ; [2 4],[ 7.875 34.125] ; [1.125 4.875],0
n3,1,0.353309,0.861538,[12 12] ; [1 3],[11.14285714 12.85714286] ; [1.85714286 2.14285714],0
a2,1,0.576672,0.311646,[ 4 39] ; [1 5],[ 4.3877551 38.6122449] ; [0.6122449 5.3877551],0
b5,1,0.625137,0.238713,[17 26] ; [3 3],[17.55102041 25.44897959] ; [2.44897959 3.55102041],0
n6,1,0.705865,0.142442,[18 25] ; [3 3],[18.42857143 24.57142857] ; [2.57142857 3.42857143],0
a6,1,0.705865,0.142442,[18 25] ; [3 3],[18.42857143 24.57142857] ; [2.57142857 3.42857143],0
p7,1,0.767681,0.087267,[ 9 32] ; [1 5],[ 8.72340426 32.27659574] ; [1.27659574 4.72340426],0
n5,1,0.782836,0.075969,[31 12] ; [4 2],[30.71428571 12.28571429] ; [4.28571429 1.71428571],0
b4,1,0.788532,0.07194,[24 19] ; [3 3],[23.69387755 19.30612245] ; [3.30612245 2.69387755],0
a1,1,0.908569,0.013189,[ 8 35] ; [1 5],[ 7.89795918 35.10204082] ; [1.10204082 4.89795918],0
s4,1,0.980802,0.000579,[ 7 36] ; [1 5],[ 7.02040816 35.97959184] ; [0.97959184 5.02040816],0
