Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,111.289255,[220  48] ; [153 225],[154.74303406 113.25696594] ; [218.25696594 159.74303406],1
v1,1,0.0,41.875215,[189  79] ; [171 210],[148.65947612 119.34052388] ; [211.34052388 169.65947612],1
s7,1,1.4e-05,18.898613,[154 103] ; [161 219],[127.08791209 129.91208791] ; [187.91208791 192.08791209],1
s8,1,2.7e-05,17.621872,[146 121] ; [149 242],[119.70364742 147.29635258] ; [175.29635258 215.70364742],1
p3,1,0.000114,14.893957,[164 104] ; [179 211],[139.70212766 128.29787234] ; [203.29787234 186.70212766],1
p5,1,0.000138,14.53316,[ 48 222] ; [ 31 358],[ 32.36722307 237.63277693] ; [ 46.63277693 342.36722307],1
p12,1,0.000193,13.89687,[ 37 230] ; [ 21 366],[ 23.67889908 243.32110092] ; [ 34.32110092 352.67889908],1
n5,1,0.000193,13.89393,[229  41] ; [282 107],[209.36267071  60.63732929] ; [301.63732929  87.36267071],1
n4,1,0.000382,12.617565,[235  36] ; [296  96],[217.04524887  53.95475113] ; [313.95475113  78.04524887],1
a3,1,0.001145,10.577331,[213  57] ; [264 128],[194.54682779  75.45317221] ; [282.45317221 109.54682779],0
d1,1,0.002041,9.512348,[179  93] ; [211 181],[159.75903614 112.24096386] ; [230.24096386 161.75903614],0
p7,1,0.003613,8.468591,[192  70] ; [236 143],[174.93915757  87.06084243] ; [253.06084243 125.93915757],0
a1,1,0.003641,8.454903,[ 21 251] ; [ 11 381],[ 13.10843373 258.89156627] ; [ 18.89156627 373.10843373],0
n6,1,0.004312,8.147337,[248  22] ; [329  61],[236.04545455  33.95454545] ; [340.95454545  49.04545455],0
v4,1,0.009262,6.771628,[268   2] ; [375  16],[262.64750378   7.35249622] ; [380.35249622  10.64750378],0
p1,1,0.009809,6.669238,[ 33 237] ; [ 25 364],[ 23.76327769 246.23672231] ; [ 34.23672231 354.76327769],0
u4,1,0.01554,5.854147,[  9 263] ; [  3 389],[  4.91566265 267.08433735] ; [  7.08433735 384.91566265],0
r3,1,0.017182,5.67767,[267   3] ; [375  17],[261.8429003   8.1570997] ; [380.1570997  11.8429003],0
s2,1,0.020679,5.353606,[150 118] ; [182 207],[135.42770167 132.57229833] ; [196.57229833 192.42770167],0
s3,1,0.022933,5.173603,[163  98] ; [209 182],[148.91411043 112.08588957] ; [223.08588957 167.91411043],0
s4,1,0.03528,4.431577,[ 33 235] ; [ 71 314],[ 42.68300153 225.31699847] ; [ 61.31699847 323.68300153],0
p8,1,0.037433,4.330622,[163 101] ; [206 179],[150.10169492 113.89830508] ; [218.89830508 166.10169492],0
d2,1,0.044636,4.032349,[139 130] ; [171 220],[126.34848485 142.65151515] ; [183.65151515 207.34848485],0
p10,1,0.045073,4.015897,[238  29] ; [326  64],[229.20547945  37.79452055] ; [334.79452055  55.20547945],0
s5,1,0.053125,3.739986,[101 160] ; [119 261],[ 89.57878315 171.42121685] ; [130.42121685 249.57878315],0
a5,1,0.063275,3.449403,[211  60] ; [280 112],[200.69532428  70.30467572] ; [290.30467572 101.69532428],0
r1,1,0.067367,3.346029,[233  38] ; [314  76],[224.26172466  46.73827534] ; [322.73827534  67.26172466],0
r4,1,0.074066,3.190535,[261  11] ; [363  29],[255.61445783  16.38554217] ; [368.38554217  23.61445783],0
p4,1,0.08433,2.979417,[173  94] ; [226 163],[162.39786585 104.60213415] ; [236.60213415 152.39786585],0
p9,1,0.095648,2.776649,[240  26] ; [334  55],[233.10534351  32.89465649] ; [340.89465649  48.10534351],0
a2,1,0.100861,2.691879,[ 71 201] ; [ 81 311],[ 62.26506024 209.73493976] ; [ 89.73493976 302.26506024],0
