Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,52.914457,[58 21] ; [16 74],[34.59171598 44.40828402] ; [39.40828402 50.59171598],1
s7,1,1e-06,23.405964,[41 29] ; [17 66],[26.53594771 43.46405229] ; [31.46405229 51.53594771],1
s6,1,8e-06,19.824431,[56 21] ; [34 55],[41.74698795 35.25301205] ; [48.25301205 40.74698795],1
p9,1,0.000168,14.158404,[55 21] ; [37 49],[43.16049383 32.83950617] ; [48.83950617 37.16049383],1
s8,1,0.000421,12.438221,[35 44] ; [17 72],[24.45238095 54.54761905] ; [27.54761905 61.45238095],1
r4,1,0.003086,8.756037,[61 18] ; [50 40],[51.88757396 27.11242604] ; [59.11242604 30.88757396],0
r3,1,0.007208,7.220446,[68 11] ; [61 28],[60.66071429 18.33928571] ; [68.33928571 20.66071429],0
n2,1,0.007538,7.13998,[26  9] ; [17 22],[20.33783784 14.66216216] ; [22.66216216 16.33783784],0
u3,1,0.007728,7.095503,[18  7] ; [13 22],[12.91666667 12.08333333] ; [18.08333333 16.91666667],0
s5,1,0.008686,6.886352,[28 43] ; [18 70],[20.5408805 50.4591195] ; [25.4591195 62.5408805],0
p1,1,0.012697,6.210797,[11 68] ; [ 3 87],[ 6.5443787 72.4556213] ; [ 7.4556213 82.5443787],0
n3,1,0.015848,5.819657,[26  8] ; [18 19],[21.07042254 12.92957746] ; [22.92957746 14.07042254],0
p7,1,0.017945,5.601525,[36 42] ; [25 63],[28.6626506 49.3373494] ; [32.3373494 55.6626506],0
p4,1,0.018789,5.521042,[35 44] ; [24 65],[27.74404762 51.25595238] ; [31.25595238 57.74404762],0
r2,1,0.032962,4.547748,[71  6] ; [71 17],[66.26666667 10.73333333] ; [75.73333333 12.26666667],0
p2,1,0.036382,4.379087,[50 29] ; [42 47],[43.26190476 35.73809524] ; [48.73809524 40.26190476],0
r1,1,0.047272,3.935675,[57 21] ; [52 37],[50.91017964 27.08982036] ; [58.08982036 30.91017964],0
s4,1,0.051493,3.792153,[22 57] ; [14 76],[16.82840237 62.17159763] ; [19.17159763 70.82840237],0
p10,1,0.055127,3.678226,[42 34] ; [35 52],[35.90184049 40.09815951] ; [41.09815951 45.90184049],0
