Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.008286,6.970684,[29 33] ; [12  2],[33.44736842 28.55263158] ; [7.55263158 6.44736842],0
s7,1,0.019841,5.425815,[29 30] ; [11  2],[32.77777778 26.22222222] ; [7.22222222 5.77777778],0
n4,1,0.021691,5.270442,[56  7] ; [9 5],[53.18181818  9.81818182] ; [11.81818182  2.18181818],0
s5,1,0.068862,3.309939,[16 47] ; [7 7],[18.81818182 44.18181818] ; [4.18181818 9.81818182],0
d3,1,0.071652,3.244774,[38 25] ; [12  2],[40.90909091 22.09090909] ; [9.09090909 4.90909091],0
p3,1,0.075831,3.152074,[28 34] ; [10  4],[31. 31.] ; [7. 7.],0
n5,1,0.081068,3.043356,[50 13] ; [8 6],[47.45454545 15.54545455] ; [10.54545455  3.45454545],0
d4,1,0.087565,2.918587,[44 18] ; [13  1],[46.5 15.5] ; [10.5  3.5],0
s2,1,0.106773,2.601351,[30 33] ; [10  4],[32.72727273 30.27272727] ; [7.27272727 6.72727273],0
a3,1,0.14965,2.075812,[41 21] ; [12  2],[43.23684211 18.76315789] ; [9.76315789 4.23684211],0
d1,1,0.178929,1.806494,[28 35] ; [9 5],[30.27272727 32.72727273] ; [6.72727273 7.27272727],0
s6,1,0.190841,1.711111,[43 20] ; [12  2],[45. 18.] ; [10.  4.],0
n6,1,0.196813,1.665865,[54  9] ; [10  4],[52.36363636 10.63636364] ; [11.63636364  2.36363636],0
p7,1,0.19721,1.662916,[32 29] ; [10  4],[34.16 26.84] ; [7.84 6.16],0
p11,1,0.237158,1.397407,[39 24] ; [11  3],[40.90909091 22.09090909] ; [9.09090909 4.90909091],0
a4,1,0.275678,1.188272,[28 35] ; [ 4 10],[26.18181818 36.81818182] ; [5.81818182 8.18181818],0
s8,1,0.279321,1.170391,[26 37] ; [8 6],[27.81818182 35.18181818] ; [6.18181818 7.81818182],0
p8,1,0.279321,1.170391,[26 37] ; [8 6],[27.81818182 35.18181818] ; [6.18181818 7.81818182],0
n3,1,0.329642,0.950303,[6 4] ; [5 1],[6.875 3.125] ; [4.125 1.875],0
r4,1,0.335682,0.926852,[52 11] ; [13  1],[53.18181818  9.81818182] ; [11.81818182  2.18181818],0
p2,1,0.36567,0.818327,[41 21] ; [11  3],[42.42105263 19.57894737] ; [9.57894737 4.42105263],0
p1,1,0.398462,0.712963,[10 53] ; [ 1 13],[ 9. 54.] ; [ 2. 12.],0
r3,1,0.398462,0.712963,[53 10] ; [13  1],[54.  9.] ; [12.  2.],0
a7,1,0.411326,0.674965,[39 24] ; [7 7],[37.63636364 25.36363636] ; [8.36363636 5.63636364],0
d2,1,0.418415,0.654762,[30 33] ; [5 9],[28.63636364 34.36363636] ; [6.36363636 7.63636364],0
b2,1,0.563146,0.334286,[18 27] ; [2 5],[17.30769231 27.69230769] ; [2.69230769 4.30769231],0
b3,1,0.563146,0.334286,[18 27] ; [2 5],[17.30769231 27.69230769] ; [2.69230769 4.30769231],0
p5,1,0.570465,0.321906,[13 49] ; [ 2 12],[12.23684211 49.76315789] ; [ 2.76315789 11.23684211],0
v1,1,0.582414,0.302348,[36 26] ; [7 7],[35.07894737 26.92105263] ; [7.92105263 6.07894737],0
u3,1,0.601508,0.272727,[15  7] ; [1 1],[14.66666667  7.33333333] ; [1.33333333 0.66666667],0
n2,1,0.622252,0.242716,[8 3] ; [5 1],[8.41176471 2.58823529] ; [4.58823529 1.41176471],0
d5,1,0.645681,0.211389,[45 17] ; [11  3],[45.68421053 16.31578947] ; [10.31578947  3.68421053],0
a2,1,0.676053,0.174603,[12 51] ; [ 2 12],[11.45454545 51.54545455] ; [ 2.54545455 11.45454545],0
u1,1,0.676053,0.174603,[12 51] ; [ 2 12],[11.45454545 51.54545455] ; [ 2.54545455 11.45454545],0
a5,1,0.684785,0.164789,[44 19] ; [9 5],[43.36363636 19.63636364] ; [9.63636364 4.36363636],0
p9,1,0.686688,0.162694,[45 18] ; [10  3],[45.59210526 17.40789474] ; [9.40789474 3.59210526],0
v4,1,0.779243,0.078571,[57  6] ; [13  1],[57.27272727  5.72727273] ; [12.72727273  1.27272727],0
p4,1,0.790561,0.070534,[33 29] ; [8 6],[33.44736842 28.55263158] ; [7.55263158 6.44736842],0
r1,1,0.806434,0.060039,[47 16] ; [10  4],[46.63636364 16.36363636] ; [10.36363636  3.63636364],0
b5,1,0.826585,0.047998,[38 25] ; [8 6],[37.63636364 25.36363636] ; [8.36363636 5.63636364],0
n1,1,0.832662,0.044643,[4 5] ; [3 3],[4.2 4.8] ; [2.8 3.2],0
p10,1,0.878752,0.023272,[43 19] ; [10  4],[43.23684211 18.76315789] ; [9.76315789 4.23684211],0
p6,1,0.895531,0.017242,[21 41] ; [5 9],[21.21052632 40.78947368] ; [4.78947368 9.21052632],0
s1,1,0.908042,0.013342,[ 5 57] ; [ 1 13],[ 4.89473684 57.10526316] ; [ 1.10526316 12.89473684],0
b1,1,0.913849,0.011704,[35 28] ; [8 6],[35.18181818 27.81818182] ; [7.81818182 6.18181818],0
a1,1,0.920179,0.010042,[ 5 58] ; [ 1 13],[ 4.90909091 58.09090909] ; [ 1.09090909 12.90909091],0
a6,1,0.955471,0.003118,[40 23] ; [9 5],[40.09090909 22.90909091] ; [8.90909091 5.09090909],0
b4,1,0.957153,0.002886,[32 31] ; [7 7],[31.90909091 31.09090909] ; [7.09090909 6.90909091],0
