Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.00108,10.684587,[15 25] ; [25  8],[21.91780822 18.08219178] ; [18.08219178 14.91780822],0
n4,1,0.002427,9.194735,[15 26] ; [25 10],[21.57894737 19.42105263] ; [18.42105263 16.57894737],0
p10,1,0.03256,4.568765,[20 19] ; [25  8],[24.375 14.625] ; [20.625 12.375],0
a3,1,0.046259,3.972125,[27 14] ; [30  5],[30.75 10.25] ; [26.25  8.75],0
s8,1,0.050664,3.819351,[ 9 32] ; [15 20],[12.94736842 28.05263158] ; [11.05263158 23.94736842],0
d4,1,0.065547,3.391164,[37  4] ; [26  9],[33.98684211  7.01315789] ; [29.01315789  5.98684211],0
p11,1,0.098665,2.726986,[23 18] ; [26  9],[26.43421053 14.56578947] ; [22.56578947 12.43421053],0
v1,1,0.111743,2.529389,[19 22] ; [22 12],[22.41333333 18.58666667] ; [18.58666667 15.41333333],0
n2,1,0.12182,2.393769,[9 5] ; [10  1],[10.64  3.36] ; [8.36 2.64],0
p6,1,0.128157,2.314686,[ 7 31] ; [11 21],[ 9.77142857 28.22857143] ; [ 8.22857143 23.77142857],0
s2,1,0.128258,2.313462,[14 27] ; [18 17],[17.26315789 23.73684211] ; [14.73684211 20.26315789],0
p1,1,0.132391,2.264238,[ 5 36] ; [ 1 34],[ 3.23684211 37.76315789] ; [ 2.76315789 32.23684211],0
d3,1,0.144504,2.129331,[31 10] ; [21 14],[28.05263158 12.94736842] ; [23.94736842 11.05263158],0
p9,1,0.170701,1.876774,[24 15] ; [26  8],[26.71232877 12.28767123] ; [23.28767123 10.71232877],0
b2,1,0.173045,1.856361,[ 9 13] ; [ 4 15],[ 6.97560976 15.02439024] ; [ 6.02439024 12.97560976],0
b3,1,0.173045,1.856361,[ 9 13] ; [ 4 15],[ 6.97560976 15.02439024] ; [ 6.02439024 12.97560976],0
d5,1,0.205814,1.600628,[37  4] ; [28  7],[35.06578947  5.93421053] ; [29.93421053  5.06578947],0
s7,1,0.229667,1.442922,[12 26] ; [15 18],[14.45070423 23.54929577] ; [12.54929577 20.45070423],0
p2,1,0.281987,1.157487,[26 14] ; [26  8],[28.10810811 11.89189189] ; [23.89189189 10.10810811],0
s3,1,0.32126,0.983808,[17 24] ; [18 16],[19.13333333 21.86666667] ; [15.86666667 18.13333333],0
p3,1,0.324675,0.970021,[17 22] ; [11 23],[14.95890411 24.04109589] ; [13.04109589 20.95890411],0
a5,1,0.343071,0.898922,[31 10] ; [23 12],[29.13157895 11.86842105] ; [24.86842105 10.13157895],0
u3,1,0.36308,0.827211,[8 6] ; [4 1],[8.84210526 5.15789474] ; [3.15789474 1.84210526],0
b4,1,0.384988,0.754713,[24 17] ; [17 18],[22.11842105 18.88157895] ; [18.88157895 16.11842105],0
d1,1,0.402609,0.70052,[25 16] ; [18 17],[23.19736842 17.80263158] ; [19.80263158 15.19736842],0
a2,1,0.414875,0.664788,[ 6 35] ; [ 3 32],[ 4.85526316 36.14473684] ; [ 4.14473684 30.85526316],0
p4,1,0.495792,0.463932,[18 22] ; [18 16],[19.45945946 20.54054054] ; [16.54054054 17.45945946],0
s6,1,0.513891,0.426136,[21 19] ; [21 14],[22.4 17.6] ; [19.6 15.4],0
n3,1,0.545991,0.364548,[10  4] ; [9 2],[10.64  3.36] ; [8.36 2.64],0
b5,1,0.556011,0.346658,[25 16] ; [19 16],[23.73684211 17.26315789] ; [20.26315789 14.73684211],0
s5,1,0.567799,0.326379,[10 28] ; [ 7 27],[ 8.97222222 29.02777778] ; [ 8.02777778 25.97222222],0
b1,1,0.632222,0.22906,[20 21] ; [19 16],[21.03947368 19.96052632] ; [17.96052632 17.03947368],0
n1,1,0.647854,0.208617,[6 8] ; [3 6],[5.47826087 8.52173913] ; [3.52173913 5.47826087],0
d2,1,0.700912,0.147525,[17 24] ; [13 22],[16.18421053 24.81578947] ; [13.81578947 21.18421053],0
r2,1,0.711551,0.136733,[36  5] ; [28  5],[35.45945946  5.54054054] ; [28.54054054  4.45945946],0
v3,1,0.718982,0.129471,[17 22] ; [13 20],[16.25 22.75] ; [13.75 19.25],0
r1,1,0.745055,0.105733,[31  9] ; [26  9],[30.4  9.6] ; [26.6  8.4],0
p5,1,0.757097,0.095663,[ 3 37] ; [ 2 33],[ 2.66666667 37.33333333] ; [ 2.33333333 32.66666667],0
a4,1,0.766761,0.08798,[13 28] ; [10 25],[12.40789474 28.59210526] ; [10.59210526 24.40789474],0
a7,1,0.801538,0.06318,[27 14] ; [24 11],[27.51315789 13.48684211] ; [23.48684211 11.51315789],0
u1,1,0.839816,0.040856,[ 3 38] ; [ 3 32],[ 3.23684211 37.76315789] ; [ 2.76315789 32.23684211],0
r3,1,0.847199,0.037131,[39  2] ; [32  2],[38.81333333  2.18666667] ; [32.18666667  1.81333333],0
s1,1,0.858603,0.031738,[ 1 40] ; [ 1 31],[ 1.12328767 39.87671233] ; [ 0.87671233 31.12328767],0
p8,1,0.873932,0.025175,[17 22] ; [15 18],[17.33333333 21.66666667] ; [14.66666667 18.33333333],0
p12,1,0.887686,0.019947,[ 2 37] ; [ 2 32],[ 2.1369863 36.8630137] ; [ 1.8630137 32.1369863],0
r4,1,0.894298,0.017654,[31 10] ; [26  9],[30.75 10.25] ; [26.25  8.75],0
a6,1,0.959948,0.002522,[26 15] ; [22 13],[25.89473684 15.10526316] ; [22.10526316 12.89473684],0
s4,1,0.965676,0.001852,[ 6 35] ; [ 5 30],[ 5.93421053 35.06578947] ; [ 5.06578947 29.93421053],0
