Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,88.601787,[177  80] ; [ 2 61],[143.759375 113.240625] ; [35.240625 27.759375],1
d4,1,1e-06,24.091448,[226  31] ; [39 24],[212.828125  44.171875] ; [52.171875 10.828125],1
d2,1,3e-06,21.837463,[133 124] ; [12 51],[116.453125 140.546875] ; [28.546875 34.453125],1
d3,1,1.3e-05,19.0564,[206  50] ; [34 29],[192.60188088  63.39811912] ; [47.39811912 15.60188088],1
a4,1,0.000187,13.960813,[115 142] ; [12 51],[101.996875 155.003125] ; [25.003125 37.996875],1
a2,1,0.0002,13.827262,[ 74 183] ; [ 4 59],[ 62.64375 194.35625] ; [15.35625 47.64375],1
a5,1,0.000542,11.966607,[185  72] ; [31 32],[173.475  83.525] ; [42.525 20.475],1
a3,1,0.000543,11.96143,[187  70] ; [31 31],[175.63009404  81.36990596] ; [42.36990596 19.63009404],1
u1,1,0.001196,10.496591,[ 52 205] ; [ 2 61],[ 43.36875 213.63125] ; [10.63125 52.36875],0
a6,1,0.003643,8.453668,[204  53] ; [39 24],[195.159375  61.840625] ; [47.840625 15.159375],0
p6,1,0.011669,6.360443,[ 61 194] ; [25 38],[ 68.96226415 186.03773585] ; [17.03773585 45.96226415],0
n4,1,0.024974,5.025662,[183  74] ; [35 27],[175.63009404  81.36990596] ; [42.36990596 19.63009404],0
r2,1,0.037122,4.344828,[236  16] ; [54  9],[232.  20.] ; [58.  5.],0
p7,1,0.062674,3.465178,[134 117] ; [40 20],[140.43086817 110.56913183] ; [33.56913183 26.43086817],0
v2,1,0.064245,3.424259,[115 130] ; [21 41],[108.53420195 136.46579805] ; [27.46579805 34.53420195],0
s8,1,0.088849,2.895098,[ 91 165] ; [15 47],[ 85.33333333 170.66666667] ; [20.66666667 41.33333333],0
r1,1,0.107775,2.586547,[203  53] ; [44 19],[198.21943574  57.78056426] ; [48.78056426 14.21943574],0
p5,1,0.172088,1.864655,[ 16 239] ; [ 7 55],[ 18.50157729 236.49842271] ; [ 4.49842271 57.50157729],0
s4,1,0.185255,1.754955,[ 43 211] ; [15 47],[ 46.62025316 207.37974684] ; [11.37974684 50.62025316],0
n5,1,0.212687,1.553042,[165  89] ; [35 27],[160.75949367  93.24050633] ; [39.24050633 22.75949367],0
p12,1,0.223343,1.48276,[ 11 245] ; [ 5 57],[ 12.88050314 243.11949686] ; [ 3.11949686 58.88050314],0
n1,1,0.271259,1.21037,[24 49] ; [8 9],[25.95555556 47.04444444] ; [ 6.04444444 10.95555556],0
r4,1,0.275304,1.190128,[222  35] ; [51 12],[219.253125  37.746875] ; [53.746875  9.253125],0
n6,1,0.287533,1.131137,[202  53] ; [46 17],[198.86792453  56.13207547] ; [49.13207547 13.86792453],0
n2,1,0.29458,1.09857,[48 26] ; [14  4],[49.86956522 24.13043478] ; [12.13043478  5.86956522],0
n3,1,0.310172,1.029942,[53 21] ; [15  3],[54.69565217 19.30434783] ; [13.30434783  4.69565217],0
u3,1,0.332463,0.939279,[40 28] ; [15 16],[37.77777778 30.22222222] ; [17.22222222 13.77777778],0
p11,1,0.333645,0.9347,[180  77] ; [48 15],[183.1125  73.8875] ; [44.8875 18.1125],0
s5,1,0.353511,0.860815,[ 63 186] ; [19 42],[ 65.86451613 183.13548387] ; [16.13548387 44.86451613],0
b4,1,0.389624,0.740114,[154 103] ; [34 29],[150.9875 106.0125] ; [37.0125 25.9875],0
s6,1,0.400102,0.708021,[153 102] ; [33 28],[150.09493671 104.90506329] ; [35.90506329 25.09493671],0
p8,1,0.421261,0.646796,[110 143] ; [30 31],[112.80254777 140.19745223] ; [27.19745223 33.80254777],0
v3,1,0.544161,0.367882,[ 67 183] ; [19 43],[ 68.91025641 181.08974359] ; [17.08974359 44.91025641],0
p9,1,0.549627,0.357986,[195  57] ; [45 16],[193.22683706  58.77316294] ; [46.77316294 14.22683706],0
p3,1,0.621552,0.243692,[ 97 159] ; [26 37],[ 98.70846395 157.29153605] ; [24.29153605 38.70846395],0
p4,1,0.629862,0.232248,[126 131] ; [32 29],[127.6918239 129.3081761] ; [30.3081761 30.6918239],0
s1,1,0.632332,0.228911,[  9 245] ; [ 3 59],[  9.64556962 244.35443038] ; [ 2.35443038 59.64556962],0
r3,1,0.728084,0.120878,[237  17] ; [58  5],[236.37223975  17.62776025] ; [58.62776025  4.37223975],0
b2,1,0.729061,0.119976,[ 45 101] ; [ 8 21],[ 44.21714286 101.78285714] ; [ 8.78285714 20.21714286],0
b3,1,0.729061,0.119976,[ 45 101] ; [ 8 21],[ 44.21714286 101.78285714] ; [ 8.78285714 20.21714286],0
s2,1,0.742011,0.108367,[116 140] ; [30 33],[117.1661442 138.8338558] ; [28.8338558 34.1661442],0
b1,1,0.77804,0.079453,[ 93 164] ; [24 39],[ 93.965625 163.034375] ; [23.034375 39.965625],0
p10,1,0.779744,0.078205,[191  62] ; [45 16],[190.15286624  62.84713376] ; [45.84713376 15.15286624],0
s7,1,0.814622,0.054975,[100 146] ; [23 36],[ 99.20655738 146.79344262] ; [23.79344262 35.20655738],0
b5,1,0.816545,0.05382,[155 102] ; [39 24],[155.80625 101.19375] ; [38.19375 24.80625],0
a8,1,0.840862,0.040317,[ 28 206] ; [ 8 54],[ 28.45945946 205.54054054] ; [ 7.54054054 54.45945946],0
p2,1,0.845233,0.038105,[198  58] ; [48 15],[197.4169279  58.5830721] ; [48.5830721 14.4169279],0
v4,1,0.902483,0.015012,[235  19] ; [58  5],[234.76971609  19.23028391] ; [58.23028391  4.76971609],0
a1,1,0.922919,0.009362,[ 13 244] ; [ 3 60],[ 12.85 244.15] ; [ 3.15 59.85],0
u2,1,0.934504,0.006754,[35 34] ; [16 15],[35.19 33.81] ; [15.81 15.19],0
s3,1,0.967874,0.001622,[135 120] ; [33 29],[135.14195584 119.85804416] ; [32.85804416 29.14195584],0
p1,1,0.988344,0.000213,[ 16 238] ; [ 4 59],[ 16.02523659 237.97476341] ; [ 3.97476341 59.02523659],0
