Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,42.31674,[37 60] ; [120  32],[61.16064257 35.83935743] ; [95.83935743 56.16064257],1
n6,1,0.002627,9.04991,[59 38] ; [120  33],[69.452 27.548] ; [109.548  43.452],0
n1,1,0.007063,7.256962,[ 7 30] ; [15 15],[12.14925373 24.85074627] ; [ 9.85074627 20.14925373],0
p3,1,0.009025,6.817776,[24 74] ; [62 91],[33.57768924 64.42231076] ; [ 52.42231076 100.57768924],0
a8,1,0.01293,6.178622,[ 5 88] ; [ 23 120],[11.03389831 81.96610169] ; [ 16.96610169 126.03389831],0
a6,1,0.014107,6.024645,[47 51] ; [98 56],[56.38888889 41.61111111] ; [88.61111111 65.38888889],0
a7,1,0.019515,5.454809,[51 46] ; [103  50],[59.752 37.248] ; [94.248 58.752],0
r1,1,0.019918,5.419104,[53 45] ; [105  48],[61.68924303 36.31075697] ; [96.31075697 56.68924303],0
r4,1,0.028124,4.820468,[67 31] ; [124  30],[74.27777778 23.72222222] ; [116.72222222  37.27777778],0
a5,1,0.035478,4.421999,[37 61] ; [79 75],[45.11111111 52.88888889] ; [70.88888889 83.11111111],0
s1,1,0.042916,4.098713,[ 7 91] ; [  3 148],[ 3.93574297 94.06425703] ; [  6.06425703 144.93574297],0
v1,1,0.069334,3.298709,[31 65] ; [65 83],[37.7704918 58.2295082] ; [58.2295082 89.7704918],0
s6,1,0.070454,3.27242,[37 59] ; [75 74],[43.88571429 52.11428571] ; [68.11428571 80.88571429],0
p2,1,0.085133,2.964083,[61 36] ; [112  41],[67.124 29.876] ; [105.876  47.124],0
d5,1,0.085556,2.95606,[44 53] ; [87 67],[50.62549801 46.37450199] ; [80.37450199 73.62549801],0
p4,1,0.087608,2.917782,[31 66] ; [65 87],[37.39759036 59.60240964] ; [58.60240964 93.39759036],0
p1,1,0.098633,2.72751,[ 4 93] ; [ 15 138],[ 7.372 89.628] ; [ 11.628 141.372],0
v3,1,0.108389,2.577553,[18 77] ; [ 42 108],[23.26530612 71.73469388] ; [ 36.73469388 113.26530612],0
p11,1,0.113212,2.508802,[62 36] ; [112  42],[67.66666667 30.33333333] ; [106.33333333  47.66666667],0
a4,1,0.117696,2.447716,[18 80] ; [ 41 111],[23.128 74.872] ; [ 35.872 116.128],0
b3,1,0.120112,2.415861,[ 8 35] ; [28 61],[11.72727273 31.27272727] ; [24.27272727 64.72727273],0
b2,1,0.120112,2.415861,[ 8 35] ; [28 61],[11.72727273 31.27272727] ; [24.27272727 64.72727273],0
p10,1,0.142258,2.153363,[56 40] ; [100  48],[61.37704918 34.62295082] ; [94.62295082 53.37704918],0
a2,1,0.149707,2.075237,[ 2 96] ; [  9 145],[ 4.27777778 93.72222222] ; [  6.72222222 147.27777778],0
r2,1,0.239167,1.385499,[79 18] ; [133  20],[82.256 14.744] ; [129.744  23.256],0
