Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,47.684729,[31 65] ; [125  40],[57.37931034 38.62068966] ; [98.62068966 66.37931034],1
b2,1,0.187907,1.733948,[27 29] ; [37 62],[23.12258065 32.87741935] ; [40.87741935 58.12258065],0
b3,1,0.187907,1.733948,[27 29] ; [37 62],[23.12258065 32.87741935] ; [40.87741935 58.12258065],0
n6,1,0.19987,1.643321,[64 32] ; [123  43],[68.51908397 27.48091603] ; [118.48091603  47.51908397],0
r2,1,0.213758,1.545791,[78 17] ; [143  20],[81.37596899 13.62403101] ; [139.62403101  23.37596899],0
s3,1,0.222439,1.488569,[26 69] ; [ 34 130],[22.00772201 72.99227799] ; [ 37.99227799 126.00772201],0
a8,1,0.25843,1.277147,[ 7 83] ; [ 19 134],[ 9.62962963 80.37037037] ; [ 16.37037037 136.62962963],0
n5,1,0.276593,1.183757,[64 31] ; [100  65],[59.92307692 35.07692308] ; [104.07692308  60.92307692],0
a4,1,0.297325,1.086153,[34 60] ; [71 95],[37.96153846 56.03846154] ; [67.03846154 98.96153846],0
p9,1,0.315349,1.008139,[56 37] ; [109  55],[59.70817121 33.29182879] ; [105.29182879  58.70817121],0
n2,1,0.355315,0.854386,[27 13] ; [32 23],[24.84210526 15.15789474] ; [34.15789474 20.84210526],0
p5,1,0.394565,0.724827,[ 7 88] ; [  8 158],[ 5.45977011 89.54022989] ; [  9.54022989 156.45977011],0
p11,1,0.39475,0.72426,[58 38] ; [109  57],[61.19083969 34.80916031] ; [105.80916031  60.19083969],0
p4,1,0.411739,0.673773,[27 68] ; [ 55 110],[29.96153846 65.03846154] ; [ 52.03846154 112.96153846],0
p1,1,0.550766,0.355947,[ 7 89] ; [  9 156],[ 5.88505747 90.11494253] ; [ 10.11494253 154.88505747],0
p6,1,0.573803,0.316361,[13 81] ; [ 27 137],[14.57364341 79.42635659] ; [ 25.42635659 138.57364341],0
n4,1,0.611423,0.258109,[63 33] ; [114  52],[64.85496183 31.14503817] ; [112.14503817  53.85496183],0
s4,1,0.664133,0.188542,[11 85] ; [ 16 148],[ 9.96923077 86.03076923] ; [ 17.03076923 146.96923077],0
u4,1,0.693875,0.154923,[ 1 95] ; [  1 165],[ 0.73282443 95.26717557] ; [  1.26717557 164.73282443],0
p12,1,0.735432,0.114182,[ 3 93] ; [  4 161],[ 2.57471264 93.42528736] ; [  4.42528736 160.57471264],0
a1,1,0.784201,0.074993,[ 5 91] ; [ 10 156],[ 5.49618321 90.50381679] ; [  9.50381679 156.49618321],0
n3,1,0.833473,0.044205,[25 12] ; [36 19],[24.5326087 12.4673913] ; [36.4673913 18.5326087],0
b4,1,0.869254,0.027095,[58 38] ; [102  64],[58.6259542 37.3740458] ; [101.3740458  64.6259542],0
p7,1,0.927366,0.00831,[33 61] ; [ 57 108],[32.66409266 61.33590734] ; [ 57.33590734 107.66409266],0
n1,1,0.932286,0.00722,[13 27] ; [18 36],[13.19148936 26.80851064] ; [17.80851064 36.19148936],0
s7,1,0.959672,0.002557,[20 70] ; [ 36 124],[20.16 69.84] ; [ 35.84 124.16],0
d2,1,0.990354,0.000146,[39 55] ; [69 97],[39.04615385 54.95384615] ; [68.95384615 97.04615385],0
