Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,98.004364,[251   4] ; [29 23],[232.5732899  22.4267101] ; [47.4267101  4.5732899],1
r2,1,0.0,55.063414,[251   4] ; [34 14],[239.85148515  15.14851485] ; [45.14851485  2.85148515],1
r1,1,0.0,49.051181,[210  44] ; [20 34],[189.67532468  64.32467532] ; [40.32467532 13.67532468],1
v4,1,0.0,44.968696,[243  12] ; [33 18],[230.  25.] ; [46.  5.],1
p2,1,1e-06,24.520995,[196  60] ; [22 30],[181.19480519  74.80519481] ; [36.80519481 15.19480519],1
n6,1,1e-05,19.49702,[207  48] ; [28 25],[194.56168831  60.43831169] ; [40.43831169 12.56168831],1
p9,1,1.2e-05,19.098496,[199  48] ; [27 25],[186.69565217  60.30434783] ; [39.30434783 12.69565217],1
p11,1,4.2e-05,16.783543,[187  69] ; [24 30],[174.24516129  81.75483871] ; [36.75483871 17.24516129],1
a1,1,0.00017,14.133432,[  7 249] ; [ 8 46],[ 12.38709677 243.61290323] ; [ 2.61290323 51.38709677],1
p10,1,0.000193,13.896924,[190  61] ; [26 26],[178.93069307  72.06930693] ; [37.06930693 14.93069307],1
s8,1,0.000258,13.350677,[105 150] ; [ 8 46],[ 93.25242718 161.74757282] ; [19.74757282 34.25242718],1
p7,1,0.001062,10.715696,[124 121] ; [13 38],[113.39527027 131.60472973] ; [23.60472973 27.39527027],0
p8,1,0.001378,10.234702,[ 89 160] ; [ 7 46],[ 79.15231788 169.84768212] ; [16.84768212 36.15231788],0
s6,1,0.002055,9.499691,[150 100] ; [20 34],[139.80263158 110.19736842] ; [30.19736842 23.80263158],0
n2,1,0.004919,7.908986,[55 19] ; [12 15],[49.08910891 24.91089109] ; [17.91089109  9.08910891],0
s2,1,0.019176,5.485357,[115 140] ; [15 39],[107.2815534 147.7184466] ; [22.7184466 31.2815534],0
n3,1,0.022181,5.231518,[55 19] ; [13 13],[50.32 23.68] ; [17.68  8.32],0
b1,1,0.049392,3.861968,[ 87 169] ; [26 28],[ 93.31612903 162.68387097] ; [19.68387097 34.31612903],0
s1,1,0.059393,3.554247,[  6 246] ; [ 4 50],[  8.23529412 243.76470588] ; [ 1.76470588 52.23529412],0
b4,1,0.107452,2.591308,[150 106] ; [38 16],[155.2516129 100.7483871] ; [32.7483871 21.2516129],0
v1,1,0.117572,2.449374,[114 138] ; [17 34],[108.95049505 143.04950495] ; [22.04950495 28.95049505],0
a5,1,0.136631,2.215497,[187  69] ; [34 20],[182.50322581  73.49677419] ; [38.49677419 15.50322581],0
b5,1,0.152202,2.050041,[173  83] ; [31 23],[168.46451613  87.53548387] ; [35.53548387 18.46451613],0
p1,1,0.1727,1.859347,[ 12 242] ; [ 5 48],[ 14.06514658 239.93485342] ; [ 2.93485342 50.06514658],0
s5,1,0.180503,1.793476,[ 69 175] ; [10 42],[ 65.12162162 178.87837838] ; [13.87837838 38.12162162],0
n1,1,0.186147,1.747851,[29 43] ; [ 7 20],[26.18181818 45.81818182] ; [ 9.81818182 17.18181818],0
u3,1,0.202391,1.625033,[37 30] ; [ 6 10],[34.71084337 32.28915663] ; [8.28915663 7.71084337],0
u1,1,0.252896,1.307235,[ 39 217] ; [ 5 49],[ 36.33548387 219.66451613] ; [ 7.66451613 46.33548387],0
n5,1,0.274229,1.195469,[164  90] ; [30 23],[160.50814332  93.49185668] ; [33.49185668 19.50814332],0
p3,1,0.28068,1.163795,[ 62 194] ; [ 9 43],[ 59.01298701 196.98701299] ; [11.98701299 40.01298701],0
u2,1,0.287609,1.13078,[34 32] ; [10  5],[35.85185185 30.14814815] ; [8.14814815 6.85185185],0
n4,1,0.3251,0.96832,[178  77] ; [34 20],[174.95145631  80.04854369] ; [37.04854369 16.95145631],0
s7,1,0.339992,0.91046,[ 99 149] ; [16 33],[ 96.02693603 151.97306397] ; [18.97306397 30.02693603],0
d2,1,0.347869,0.881217,[124 131] ; [29 23],[127.08469055 127.91530945] ; [25.91530945 26.08469055],0
p5,1,0.355222,0.854716,[  8 246] ; [ 3 49],[  9.13071895 244.86928105] ; [ 1.86928105 50.13071895],0
a8,1,0.371011,0.800274,[ 35 201] ; [ 5 45],[ 33.00699301 202.99300699] ; [ 6.99300699 43.00699301],0
p6,1,0.378917,0.774212,[ 41 209] ; [ 6 46],[ 38.90728477 211.09271523] ; [ 8.09271523 43.90728477],0
a2,1,0.398789,0.711974,[ 61 195] ; [10 44],[ 58.63225806 197.36774194] ; [12.36774194 41.63225806],0
a7,1,0.523877,0.406255,[185  71] ; [36 17],[183.09385113  72.90614887] ; [37.90614887 15.09385113],0
v2,1,0.53557,0.383812,[129 111] ; [26 27],[126.96245734 113.03754266] ; [28.03754266 24.96245734],0
a3,1,0.571017,0.320985,[189  66] ; [38 16],[187.33009709  67.66990291] ; [39.66990291 14.33009709],0
v3,1,0.605166,0.267274,[ 83 162] ; [16 37],[ 81.39261745 163.60738255] ; [17.60738255 35.39261745],0
d4,1,0.608578,0.26225,[224  32] ; [45  8],[222.86084142  33.13915858] ; [46.13915858  6.86084142],0
b2,1,0.739453,0.110608,[51 93] ; [ 9 19],[50.23255814 93.76744186] ; [ 9.76744186 18.23255814],0
b3,1,0.739453,0.110608,[51 93] ; [ 9 19],[50.23255814 93.76744186] ; [ 9.76744186 18.23255814],0
d1,1,0.764178,0.089999,[162  94] ; [33 21],[161.03225806  94.96774194] ; [33.96774194 20.03225806],0
a6,1,0.82244,0.050359,[174  81] ; [36 18],[173.30097087  81.69902913] ; [36.69902913 17.30097087],0
a4,1,0.832519,0.04472,[120 136] ; [24 29],[119.30097087 136.69902913] ; [24.69902913 28.30097087],0
s4,1,0.969443,0.001467,[ 38 215] ; [ 8 46],[ 37.90879479 215.09120521] ; [ 8.09120521 45.90879479],0
s3,1,0.979438,0.000664,[128 127] ; [26 26],[127.91530945 127.08469055] ; [26.08469055 25.91530945],0
d3,1,0.994989,3.9e-05,[174  82] ; [36 17],[173.98058252  82.01941748] ; [36.01941748 16.98058252],0
