Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000112,14.929221,[ 5 36] ; [7 3],[ 9.64705882 31.35294118] ; [2.35294118 7.64705882],1
p8,1,0.005225,7.799822,[ 7 34] ; [6 4],[10.45098039 30.54901961] ; [2.54901961 7.45098039],0
s6,1,0.009026,6.817627,[13 29] ; [7 2],[16.47058824 25.52941176] ; [3.52941176 5.47058824],0
p11,1,0.015303,5.881231,[20 22] ; [9 1],[23.42307692 18.57692308] ; [5.57692308 4.42307692],0
s7,1,0.026348,4.933004,[ 9 30] ; [5 3],[11.61702128 27.38297872] ; [2.38297872 5.61702128],0
p6,1,0.038639,4.276655,[ 5 36] ; [4 6],[ 7.23529412 33.76470588] ; [1.76470588 8.23529412],0
p10,1,0.041895,4.13944,[17 25] ; [7 2],[19.76470588 22.23529412] ; [4.23529412 4.76470588],0
n5,1,0.064892,3.40771,[20 22] ; [8 2],[22.61538462 19.38461538] ; [5.38461538 4.61538462],0
n4,1,0.06867,3.314535,[25 17] ; [9 1],[27.46153846 14.53846154] ; [6.53846154 3.46153846],0
p2,1,0.077557,3.115358,[16 25] ; [7 3],[18.49019608 22.50980392] ; [4.50980392 5.49019608],0
r4,1,0.086462,2.939045,[13 29] ; [6 4],[15.34615385 26.65384615] ; [3.65384615 6.34615385],0
p9,1,0.087381,2.921965,[19 22] ; [7 2],[21.32 19.68] ; [4.68 4.32],0
a8,1,0.126558,2.334223,[ 5 35] ; [3 6],[ 6.53061224 33.46938776] ; [1.46938776 7.53061224],0
s3,1,0.13033,2.288565,[16 25] ; [6 3],[18.04 22.96] ; [3.96 5.04],0
r1,1,0.15929,1.980952,[19 23] ; [7 3],[21. 21.] ; [5. 5.],0
d3,1,0.207646,1.587763,[26 16] ; [4 6],[24.23076923 17.76923077] ; [5.76923077 4.23076923],0
b3,1,0.242166,1.367938,[10 20] ; [4 3],[11.35135135 18.64864865] ; [2.64864865 4.35135135],0
b2,1,0.242166,1.367938,[10 20] ; [4 3],[11.35135135 18.64864865] ; [2.64864865 4.35135135],0
p7,1,0.255176,1.29474,[13 29] ; [5 5],[14.53846154 27.46153846] ; [3.46153846 6.53846154],0
d5,1,0.274786,1.192698,[31 11] ; [9 1],[32.30769231  9.69230769] ; [7.69230769 2.30769231],0
d1,1,0.328424,0.955102,[24 18] ; [4 6],[22.61538462 19.38461538] ; [5.38461538 4.61538462],0
p5,1,0.351382,0.868461,[ 4 38] ; [2 8],[ 4.84615385 37.15384615] ; [1.15384615 8.84615385],0
a2,1,0.351382,0.868461,[ 4 38] ; [2 8],[ 4.84615385 37.15384615] ; [1.15384615 8.84615385],0
b1,1,0.401085,0.705072,[23 19] ; [4 6],[21.80769231 20.19230769] ; [5.19230769 4.80769231],0
a7,1,0.401085,0.705072,[19 23] ; [6 4],[20.19230769 21.80769231] ; [4.80769231 5.19230769],0
a3,1,0.411635,0.674074,[28 14] ; [8 2],[29.07692308 12.92307692] ; [6.92307692 3.07692308],0
a6,1,0.4816,0.495238,[20 22] ; [6 4],[21. 21.] ; [5. 5.],0
b4,1,0.492051,0.472038,[29 13] ; [8 2],[29.88461538 12.11538462] ; [7.11538462 2.88461538],0
r2,1,0.50777,0.43866,[24 15] ; [5 5],[23.08163265 15.91836735] ; [5.91836735 4.08163265],0
s2,1,0.551879,0.353962,[10 32] ; [3 6],[10.70588235 31.29411765] ; [2.29411765 6.70588235],0
s5,1,0.590575,0.289447,[ 9 32] ; [3 7],[ 9.64705882 31.35294118] ; [2.35294118 7.64705882],0
a4,1,0.596647,0.280083,[16 25] ; [3 7],[15.2745098 25.7254902] ; [3.7254902 6.2745098],0
n2,1,0.671373,0.18,[8 7] ; [2 1],[8.33333333 6.66666667] ; [1.66666667 1.33333333],0
v2,1,0.682739,0.167059,[18 24] ; [5 5],[18.57692308 23.42307692] ; [4.42307692 5.57692308],0
u2,1,0.69627,0.152381,[5 9] ; [1 1],[5.25 8.75] ; [0.75 1.25],0
p4,1,0.732833,0.116527,[15 27] ; [3 7],[14.53846154 27.46153846] ; [3.46153846 6.53846154],0
a5,1,0.800315,0.063978,[27 15] ; [6 4],[26.65384615 15.34615385] ; [6.34615385 3.65384615],0
n1,1,0.828812,0.046753,[6 9] ; [1 2],[5.83333333 9.16666667] ; [1.16666667 1.83333333],0
b5,1,0.892269,0.018342,[22 20] ; [5 5],[21.80769231 20.19230769] ; [5.19230769 4.80769231],0
p3,1,0.953235,0.003439,[13 29] ; [3 7],[12.92307692 29.07692308] ; [3.07692308 6.92307692],0
d2,1,0.954818,0.00321,[25 16] ; [6 4],[24.92156863 16.07843137] ; [6.07843137 3.92156863],0
p1,1,0.963385,0.002107,[ 4 38] ; [1 9],[ 4.03846154 37.96153846] ; [0.96153846 9.03846154],0
v1,1,0.963683,0.002073,[12 29] ; [3 7],[12.05882353 28.94117647] ; [2.94117647 7.05882353],0
