Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,56.446241,[427  96] ; [33 44],[400.96666667 122.03333333] ; [59.03333333 17.96666667],1
n4,1,0.0,30.906892,[438  87] ; [44 34],[419.65174129 105.34825871] ; [62.34825871 15.65174129],1
p10,1,7.1e-05,15.776932,[464  57] ; [56 21],[453.04347826  67.95652174] ; [66.95652174 10.04347826],1
p9,1,0.002135,9.429574,[472  47] ; [62 16],[464.23115578  54.76884422] ; [69.76884422  8.23115578],0
p8,1,0.002385,9.226416,[307 211] ; [31 45],[294.75420875 223.24579125] ; [43.24579125 32.75420875],0
v3,1,0.004393,8.113976,[221 286] ; [19 54],[209.79310345 297.20689655] ; [30.20689655 42.79310345],0
s5,1,0.005139,7.829973,[187 317] ; [16 61],[176.09638554 327.90361446] ; [26.90361446 50.09638554],0
r4,1,0.006557,7.390377,[487  39] ; [65 13],[480.71523179  45.28476821] ; [71.28476821  6.71523179],0
p3,1,0.008906,6.841678,[282 244] ; [29 48],[271.28689884 254.71310116] ; [39.71310116 37.28689884],0
p6,1,0.010208,6.598151,[209 310] ; [18 55],[199.00844595 319.99155405] ; [27.99155405 45.00844595],0
b1,1,0.010519,6.544857,[178 348] ; [38 40],[188.10596026 337.89403974] ; [27.89403974 50.10596026],0
d2,1,0.012405,6.25202,[281 243] ; [30 48],[270.70431894 253.29568106] ; [40.29568106 37.70431894],0
a4,1,0.015142,5.899844,[259 266] ; [27 51],[249.00497512 275.99502488] ; [36.99502488 41.00497512],0
u1,1,0.019096,5.49267,[114 412] ; [ 8 70],[106.24503311 419.75496689] ; [15.75496689 62.24503311],0
p4,1,0.019998,5.412043,[341 183] ; [39 37],[331.86666667 192.13333333] ; [48.13333333 27.86666667],0
s7,1,0.0274,4.8654,[266 244] ; [28 45],[257.18696398 252.81303602] ; [36.81303602 36.18696398],0
a2,1,0.03043,4.684823,[141 385] ; [12 66],[133.24172185 392.75827815] ; [19.75827815 58.24172185],0
s6,1,0.041705,4.147131,[356 158] ; [45 33],[348.16554054 165.83445946] ; [52.83445946 25.16554054],0
a5,1,0.045689,3.993007,[417 109] ; [54 24],[410.17549669 115.82450331] ; [60.82450331 17.17549669],0
r2,1,0.046577,3.960599,[493  25] ; [69  8],[489.27058824  28.72941176] ; [72.72941176  4.27058824],0
d1,1,0.047434,3.929937,[375 151] ; [47 31],[367.50331126 158.49668874] ; [54.49668874 23.50331126],0
v1,1,0.059,3.56527,[297 213] ; [35 40],[289.43589744 220.56410256] ; [42.56410256 32.43589744],0
n1,1,0.068747,3.312677,[30 67] ; [10  9],[33.44827586 63.55172414] ; [ 6.55172414 12.44827586],0
b3,1,0.072338,3.229149,[143 191] ; [14 34],[137.27225131 196.72774869] ; [19.72774869 28.27225131],0
b2,1,0.072338,3.229149,[143 191] ; [14 34],[137.27225131 196.72774869] ; [19.72774869 28.27225131],0
n2,1,0.074944,3.171266,[68 28] ; [18  2],[71.17241379 24.82758621] ; [14.82758621  5.17241379],0
u3,1,0.080047,3.063955,[73 48] ; [19  5],[76.77241379 44.22758621] ; [15.22758621  8.77241379],0
p5,1,0.080224,3.060348,[ 71 451] ; [ 5 72],[ 66.23038397 455.76961603] ; [ 9.76961603 67.23038397],0
b5,1,0.083093,3.003348,[303 223] ; [53 25],[310.02649007 215.97350993] ; [45.97350993 32.02649007],0
v2,1,0.103968,2.643592,[310 196] ; [38 36],[303.6 202.4] ; [44.4 29.6],0
a8,1,0.104057,2.642235,[ 76 405] ; [ 6 65],[ 71.45289855 409.54710145] ; [10.54710145 60.45289855],0
r3,1,0.109336,2.56379,[513  11] ; [74  4],[510.94352159  13.05647841] ; [76.05647841  1.94352159],0
a3,1,0.136504,2.216939,[404 121] ; [54 24],[398.75621891 126.24378109] ; [59.24378109 18.75621891],0
r1,1,0.142688,2.148724,[432  93] ; [58 19],[427.3255814  97.6744186] ; [62.6744186 14.3255814],0
p2,1,0.147161,2.101431,[459  65] ; [62 14],[455.00666667  68.99333333] ; [65.99333333 10.00666667],0
