Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,40.097769,[36  8] ; [20 65],[19.10077519 24.89922481] ; [36.89922481 48.10077519],1
s6,1,0.002593,9.073737,[34 11] ; [43 46],[25.85820896 19.14179104] ; [51.14179104 37.85820896],0
p2,1,0.005399,7.740693,[39  6] ; [58 33],[32.09558824 12.90441176] ; [64.90441176 26.09558824],0
p9,1,0.005479,7.714286,[40  5] ; [60 30],[33.33333333 11.66666667] ; [66.66666667 23.33333333],0
s2,1,0.008097,7.011995,[27 18] ; [32 57],[19.81343284 25.18656716] ; [39.18656716 49.81343284],0
p10,1,0.010795,6.498691,[39  6] ; [58 30],[32.81954887 12.18045113] ; [64.18045113 23.81954887],0
s5,1,0.01115,6.441332,[18 25] ; [18 69],[11.90769231 31.09230769] ; [24.09230769 62.90769231],0
p4,1,0.013614,6.087483,[27 18] ; [33 55],[20.30075188 24.69924812] ; [39.69924812 48.30075188],0
b2,1,0.014494,5.976903,[19 13] ; [16 34],[13.65853659 18.34146341] ; [21.34146341 28.65853659],0
b3,1,0.014494,5.976903,[19 13] ; [16 34],[13.65853659 18.34146341] ; [21.34146341 28.65853659],0
v1,1,0.017146,5.681394,[28 16] ; [38 53],[21.51111111 22.48888889] ; [44.48888889 46.51111111],0
p8,1,0.028421,4.802372,[28 17] ; [38 52],[22. 23.] ; [44. 46.],0
s3,1,0.032227,4.586404,[32 13] ; [45 42],[26.25 18.75] ; [50.75 36.25],0
d2,1,0.041853,4.141141,[16 29] ; [18 74],[11.16788321 33.83211679] ; [22.83211679 69.16788321],0
p7,1,0.050295,3.831587,[31 14] ; [45 43],[25.71428571 19.28571429] ; [50.28571429 37.71428571],0
p12,1,0.054273,3.704268,[ 7 38] ; [ 5 85],[ 4. 41.] ; [ 8. 82.],0
a3,1,0.057127,3.618888,[31 14] ; [46 43],[25.85820896 19.14179104] ; [51.14179104 37.85820896],0
p5,1,0.069103,3.304196,[ 8 36] ; [ 7 84],[ 4.88888889 39.11111111] ; [10.11111111 80.88888889],0
n6,1,0.109647,2.559299,[39  6] ; [68 23],[35.40441176  9.59558824] ; [71.59558824 19.40441176],0
a5,1,0.118989,2.430578,[31 14] ; [50 41],[26.80147059 18.19852941] ; [54.19852941 36.80147059],0
p3,1,0.123773,2.368918,[22 23] ; [32 59],[17.86764706 27.13235294] ; [36.13235294 54.86764706],0
s1,1,0.135658,2.226538,[ 1 44] ; [ 8 80],[ 3.04511278 41.95488722] ; [ 5.95488722 82.04511278],0
a2,1,0.149233,2.080074,[ 7 38] ; [ 7 85],[ 4.59854015 40.40145985] ; [ 9.40145985 82.59854015],0
u1,1,0.160003,1.974198,[ 4 41] ; [ 3 89],[ 2.29927007 42.70072993] ; [ 4.70072993 87.29927007],0
d3,1,0.16271,1.948854,[25 20] ; [39 52],[21.17647059 23.82352941] ; [42.82352941 48.17647059],0
n5,1,0.19147,1.706269,[34 11] ; [58 32],[30.66666667 14.33333333] ; [61.33333333 28.66666667],0
a8,1,0.226633,1.461868,[ 8 35] ; [ 9 74],[ 5.8015873 37.1984127] ; [11.1984127 71.8015873],0
b1,1,0.227423,1.456905,[23 22] ; [37 55],[19.7080292 25.2919708] ; [40.2919708 51.7080292],0
d1,1,0.230306,1.438972,[ 5 40] ; [ 5 87],[ 3.28467153 41.71532847] ; [ 6.71532847 85.28467153],0
p11,1,0.260729,1.264884,[38  7] ; [70 22],[35.47445255  9.52554745] ; [72.52554745 19.47445255],0
p6,1,0.263326,1.251185,[18 27] ; [27 62],[15.1119403 29.8880597] ; [29.8880597 59.1119403],0
r4,1,0.280201,1.166115,[43  2] ; [83  9],[41.38686131  3.61313869] ; [84.61313869  7.38686131],0
u3,1,0.291021,1.11489,[10  4] ; [25 20],[8.30508475 5.69491525] ; [26.69491525 18.30508475],0
p1,1,0.367805,0.811068,[ 8 37] ; [11 80],[ 6.28676471 38.71323529] ; [12.71323529 78.28676471],0
a1,1,0.388149,0.744734,[ 1 44] ; [ 5 87],[ 1.97080292 43.02919708] ; [ 4.02919708 87.97080292],0
n2,1,0.415504,0.662996,[7 3] ; [19  4],[7.87878788 2.12121212] ; [18.12121212  4.87878788],0
v2,1,0.489931,0.476677,[23 19] ; [42 45],[21.1627907 20.8372093] ; [43.8372093 43.1627907],0
s4,1,0.526615,0.400918,[ 6 39] ; [16 75],[ 7.27941176 37.72058824] ; [14.72058824 76.27941176],0
b4,1,0.552366,0.353096,[25 20] ; [56 36],[26.60583942 18.39416058] ; [54.39416058 37.60583942],0
v3,1,0.564479,0.332008,[18 25] ; [33 57],[16.4887218 26.5112782] ; [34.5112782 55.4887218],0
b5,1,0.617881,0.248857,[26 19] ; [49 43],[24.6350365 20.3649635] ; [50.3649635 41.6350365],0
a4,1,0.645939,0.211059,[10 35] ; [23 66],[11.08208955 33.91791045] ; [21.91791045 67.08208955],0
u2,1,0.665078,0.187413,[9 5] ; [26 19],[8.30508475 5.69491525] ; [26.69491525 18.30508475],0
n4,1,0.723455,0.125207,[32 13] ; [62 29],[31.10294118 13.89705882] ; [62.89705882 28.10294118],0
n3,1,0.872832,0.02562,[6 3] ; [14  8],[5.80645161 3.19354839] ; [14.19354839  7.80645161],0
d4,1,0.902994,0.014855,[24 21] ; [47 43],[23.66666667 21.33333333] ; [47.33333333 42.66666667],0
a6,1,0.935487,0.006552,[29 16] ; [58 33],[28.78676471 16.21323529] ; [58.21323529 32.78676471],0
n1,1,0.961291,0.002356,[4 6] ; [ 9 13],[4.0625 5.9375] ; [ 8.9375 13.0625],0
a7,1,0.964216,0.002013,[29 16] ; [59 32],[29.11764706 15.88235294] ; [58.88235294 32.11764706],0
r3,1,0.970026,0.001412,[41  4] ; [84  8],[41.05839416  3.94160584] ; [83.94160584  8.05839416],0
r2,1,0.974346,0.001034,[42  3] ; [86  6],[42.04379562  2.95620438] ; [85.95620438  6.04379562],0
