Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.138889,[4 5] ; [306  14],[8.48024316 0.51975684] ; [301.51975684  18.48024316],1
r1,1,1e-06,24.580539,[2 7] ; [270  48],[7.48623853 1.51376147] ; [264.51376147  53.48623853],1
r3,1,5e-06,20.89453,[6 3] ; [308  10],[8.64220183 0.35779817] ; [305.35779817  12.64220183],1
s6,1,0.015369,5.873631,[3 6] ; [222  91],[6.28881988 2.71118012] ; [218.71118012  94.28881988],0
s3,1,0.033004,4.545546,[2 7] ; [183 133],[5.12307692 3.87692308] ; [179.87692308 136.12307692],0
a3,1,0.034927,4.448731,[4 5] ; [240  78],[6.71559633 2.28440367] ; [237.28440367  80.71559633],0
n4,1,0.046457,3.964961,[5 4] ; [262  58],[7.30395137 1.69604863] ; [259.69604863  60.30395137],0
s2,1,0.05609,3.649375,[2 7] ; [172 144],[4.81846154 4.18153846] ; [169.18153846 146.81846154],0
p10,1,0.068334,3.322584,[6 3] ; [279  40],[7.82012195 1.17987805] ; [277.17987805  41.82012195],0
d2,1,0.070055,3.281724,[2 7] ; [169 151],[4.67781155 4.32218845] ; [166.32218845 153.67781155],0
v1,1,0.070182,3.278768,[3 6] ; [196 115],[5.596875 3.403125] ; [193.403125 117.596875],0
v4,1,0.087234,2.924695,[8 1] ; [312   7],[8.7804878 0.2195122] ; [311.2195122   7.7804878],0
b4,1,0.099472,2.713991,[3 6] ; [194 126],[5.38905775 3.61094225] ; [191.61094225 128.38905775],0
v2,1,0.124802,2.355993,[3 5] ; [199 112],[5.06583072 2.93416928] ; [196.93416928 114.06583072],0
d4,1,0.154096,2.031229,[6 3] ; [270  50],[7.55015198 1.44984802] ; [268.44984802  51.55015198],0
a2,1,0.154717,2.025114,[1 8] ; [108 212],[2.98176292 6.01823708] ; [106.01823708 213.98176292],0
d1,1,0.160437,1.970103,[4 5] ; [214 106],[5.96352584 3.03647416] ; [212.03647416 107.96352584],0
s7,1,0.167226,1.907634,[2 5] ; [163 134],[3.79934211 3.20065789] ; [161.20065789 135.79934211],0
v3,1,0.17025,1.880736,[2 7] ; [139 168],[4.01582278 4.98417722] ; [136.98417722 170.01582278],0
u3,1,0.184519,1.760847,[2 3] ; [55 25],[3.35294118 1.64705882] ; [53.64705882 26.35294118],0
p5,1,0.2043,1.611367,[3 6] ; [ 54 263],[1.57361963 7.42638037] ; [ 55.42638037 261.57361963],0
n3,1,0.229276,1.445348,[1 1] ; [40  8],[1.64 0.36] ; [39.36  8.64],0
u1,1,0.26044,1.266418,[1 8] ; [ 90 230],[2.4893617 6.5106383] ; [ 88.5106383 231.4893617],0
p2,1,0.292733,1.107009,[7 2] ; [284  35],[7.9847561 1.0152439] ; [283.0152439  35.9847561],0
p12,1,0.34887,0.877563,[2 7] ; [ 38 282],[1.09422492 7.90577508] ; [ 38.90577508 281.09422492],0
n6,1,0.353665,0.860262,[7 2] ; [280  38],[7.89908257 1.10091743] ; [279.10091743  38.89908257],0
s5,1,0.356764,0.849251,[2 7] ; [114 192],[3.31428571 5.68571429] ; [112.68571429 193.31428571],0
b1,1,0.35867,0.842545,[5 4] ; [129 191],[3.6656535 5.3343465] ; [130.3343465 189.6656535],0
a8,1,0.410174,0.678296,[2 7] ; [ 36 245],[1.17931034 7.82068966] ; [ 36.82068966 244.17931034],0
d3,1,0.41456,0.665685,[6 3] ; [250  70],[7.00303951 1.99696049] ; [248.99696049  71.00303951],0
a5,1,0.41456,0.665685,[6 3] ; [250  70],[7.00303951 1.99696049] ; [248.99696049  71.00303951],0
a1,1,0.450609,0.569119,[1 8] ; [ 17 303],[0.49240122 8.50759878] ; [ 17.50759878 302.49240122],0
p7,1,0.470916,0.519825,[6 3] ; [244  73],[6.90184049 2.09815951] ; [243.09815951  73.90184049],0
p8,1,0.554523,0.349277,[5 4] ; [207 111],[5.83486239 3.16513761] ; [206.16513761 111.83486239],0
s4,1,0.588169,0.293213,[2 7] ; [ 49 266],[1.41666667 7.58333333] ; [ 49.58333333 265.41666667],0
p4,1,0.632387,0.228838,[8 1] ; [265  55],[7.46808511 1.53191489] ; [265.53191489  54.46808511],0
b5,1,0.642896,0.214974,[5 4] ; [202 118],[5.66261398 3.33738602] ; [201.33738602 118.66261398],0
p11,1,0.773243,0.083022,[7 2] ; [261  59],[7.33130699 1.66869301] ; [260.66869301  59.33130699],0
d5,1,0.782574,0.076157,[8 1] ; [274  46],[7.71428571 1.28571429] ; [274.28571429  45.71428571],0
p6,1,0.785175,0.0743,[4 5] ; [155 161],[4.40307692 4.59692308] ; [154.59692308 161.40307692],0
a4,1,0.791868,0.069636,[4 5] ; [156 163],[4.3902439 4.6097561] ; [155.6097561 163.3902439],0
n5,1,0.910943,0.01251,[7 2] ; [253  66],[7.13414634 1.86585366] ; [252.86585366  66.13414634],0
b3,1,0.930113,0.007692,[2 3] ; [ 75 122],[1.90594059 3.09405941] ; [ 75.09405941 121.90594059],0
b2,1,0.930113,0.007692,[2 3] ; [ 75 122],[1.90594059 3.09405941] ; [ 75.09405941 121.90594059],0
u2,1,0.96394,0.002044,[3 2] ; [46 32],[2.95180723 2.04819277] ; [46.04819277 31.95180723],0
a6,1,0.96607,0.001809,[7 2] ; [250  69],[7.05182927 1.94817073] ; [249.94817073  69.05182927],0
p9,1,0.967995,0.00161,[8 1] ; [284  34],[8.03669725 0.96330275] ; [283.96330275  34.03669725],0
