Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,134.008398,[ 22 126] ; [194  67],[78.16136919 69.83863081] ; [137.83863081 123.16136919],1
d5,1,0.0,110.300817,[83 65] ; [253   7],[121.88235294  26.11764706] ; [214.11764706  45.88235294],1
d3,1,0.0,108.557228,[58 90] ; [230  31],[104.21515892  43.78484108] ; [183.78484108  77.21515892],1
d4,1,0.0,92.172423,[95 53] ; [256   4],[127.32352941  20.67647059] ; [223.67647059  36.32352941],1
a4,1,0.0,46.583619,[ 36 112] ; [156 107],[69.13868613 78.86131387] ; [122.86131387 140.13868613],1
a2,1,0.0,46.3601,[ 10 138] ; [ 99 164],[ 39.25060827 108.74939173] ; [ 69.74939173 193.25060827],1
u1,1,0.0,43.034381,[  5 143] ; [ 81 182],[ 30.96836983 117.03163017] ; [ 55.03163017 207.96836983],1
a5,1,0.0,36.807852,[84 64] ; [221  42],[109.8296837  38.1703163] ; [195.1703163  67.8296837],1
a3,1,0.0,26.427685,[90 58] ; [219  43],[111.54146341  36.45853659] ; [197.45853659  64.54146341],1
r1,1,0.000106,15.020561,[109  38] ; [233  29],[122.9193154  24.0806846] ; [219.0806846  42.9193154],1
p4,1,0.000158,14.269912,[78 69] ; [187  74],[95.47794118 51.52205882] ; [169.52205882  91.47794118],1
a7,1,0.000507,12.088648,[91 56] ; [205  58],[106.12682927  40.87317073] ; [189.87317073  73.12682927],1
a6,1,0.001096,10.658474,[81 67] ; [184  76],[96.12745098 51.87254902] ; [168.87254902  91.12745098],0
r2,1,0.001759,9.785326,[136  10] ; [257   3],[141.32512315   4.67487685] ; [251.67487685   8.32512315],0
s8,1,0.002601,9.067894,[80 68] ; [180  81],[94.08312958 53.91687042] ; [165.91687042  95.08312958],0
p3,1,0.002641,9.040393,[64 83] ; [154 107],[78.54411765 68.45588235] ; [139.45588235 121.54411765],0
n2,1,0.002719,8.987131,[32  1] ; [39 16],[26.625  6.375] ; [44.375 10.625],0
u2,1,0.004169,8.208714,[27 28] ; [34 10],[33.88888889 21.11111111] ; [27.11111111 16.88888889],0
r4,1,0.006468,7.415077,[128  20] ; [248  15],[135.39659367  12.60340633] ; [240.60340633  22.39659367],0
p12,1,0.006701,7.35145,[  9 137] ; [ 40 222],[ 17.53431373 128.46568627] ; [ 31.46568627 230.53431373],0
n4,1,0.006887,7.302318,[105  42] ; [217  45],[115.73105134  31.26894866] ; [206.26894866  55.73105134],0
p6,1,0.0106,6.531099,[48 97] ; [120 140],[60.14814815 84.85185185] ; [107.85185185 152.14814815],0
u4,1,0.011421,6.398658,[  1 147] ; [ 15 248],[  5.76155718 142.23844282] ; [ 10.23844282 252.76155718],0
s7,1,0.013566,6.093696,[93 50] ; [193  59],[103.53924051  39.46075949] ; [182.46075949  69.53924051],0
s6,1,0.013967,6.042263,[120  24] ; [236  22],[127.52238806  16.47761194] ; [228.47761194  29.52238806],0
u3,1,0.018032,5.59305,[32 24] ; [35  9],[37.52 18.48] ; [29.48 14.52],0
v2,1,0.027303,4.871545,[71 70] ; [154  95],[81.34615385 59.65384615] ; [143.65384615 105.34615385],0
p9,1,0.029722,4.725276,[121  23] ; [238  23],[127.64444444  16.35555556] ; [231.35555556  29.64444444],0
p10,1,0.038801,4.26956,[116  28] ; [230  31],[123.02222222  20.97777778] ; [222.97777778  38.02222222],0
v4,1,0.043724,4.067206,[136   9] ; [257   6],[139.66911765   5.33088235] ; [253.33088235   9.66911765],0
v3,1,0.044836,4.024806,[51 94] ; [112 134],[60.44757033 84.55242967] ; [102.55242967 143.44757033],0
r3,1,0.04621,3.973915,[137   9] ; [256   6],[140.63235294   5.36764706] ; [252.36764706   9.63235294],0
n6,1,0.050218,3.834167,[116  29] ; [227  33],[122.80246914  22.19753086] ; [220.19753086  39.80246914],0
p2,1,0.051172,3.802645,[115  30] ; [228  35],[121.8995098  23.1004902] ; [221.1004902  41.8995098],0
v1,1,0.05447,3.698247,[74 71] ; [153  98],[83.11868687 61.88131313] ; [143.88131313 107.11868687],0
a1,1,0.055562,3.665136,[  4 144] ; [ 19 244],[  8.28223844 139.71776156] ; [ 14.71776156 248.28223844],0
p5,1,0.064292,3.423063,[ 13 132] ; [ 40 219],[ 19.02227723 125.97772277] ; [ 33.97772277 225.02227723],0
n5,1,0.073689,3.198865,[107  39] ; [212  50],[114.15196078  31.84803922] ; [204.84803922  57.15196078],0
b2,1,0.080048,3.063917,[26 59] ; [ 72 100],[32.41245136 52.58754864] ; [ 65.58754864 106.41245136],0
b3,1,0.080048,3.063917,[26 59] ; [ 72 100],[32.41245136 52.58754864] ; [ 65.58754864 106.41245136],0
p11,1,0.183345,1.770299,[111  37] ; [212  51],[116.31143552  31.68856448] ; [206.68856448  56.31143552],0
a8,1,0.229816,1.441997,[ 27 114] ; [ 35 207],[ 22.82506527 118.17493473] ; [ 39.17493473 202.82506527],0
p8,1,0.250108,1.322703,[70 75] ; [141 119],[75.54320988 69.45679012] ; [135.45679012 124.54320988],0
s5,1,0.335284,0.928381,[66 77] ; [126 120],[70.58097686 72.41902314] ; [121.41902314 124.58097686],0
p1,1,0.43391,0.612336,[ 12 133] ; [ 28 234],[ 14.25061425 130.74938575] ; [ 25.74938575 236.25061425],0
b5,1,0.487649,0.481709,[86 62] ; [162 101],[89.30413625 58.69586375] ; [158.69586375 104.30413625],0
b1,1,0.511513,0.43097,[64 84] ; [105 158],[60.85644769 87.14355231] ; [108.14355231 154.85644769],0
s4,1,0.607064,0.264473,[ 39 108] ; [ 63 197],[ 36.84029484 110.15970516] ; [ 65.15970516 194.84029484],0
s1,1,0.815111,0.05468,[  8 137] ; [ 13 248],[  7.5 137.5] ; [ 13.5 247.5],0
p7,1,0.844243,0.0386,[95 46] ; [168  85],[94.11928934 46.88071066] ; [168.88071066  84.11928934],0
b4,1,0.883644,0.021419,[85 63] ; [153 110],[85.70316302 62.29683698] ; [152.29683698 110.70316302],0
n3,1,0.936218,0.006404,[25  8] ; [42 14],[24.84269663  8.15730337] ; [42.15730337 13.84269663],0
n1,1,0.971412,0.001284,[15 17] ; [26 29],[15.08045977 16.91954023] ; [25.91954023 29.08045977],0
