Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,88.054805,[ 22 122] ; [155  85],[66.375 77.625] ; [110.625 129.375],1
s3,1,0.0,80.883906,[ 31 113] ; [163  73],[73.51578947 70.48421053] ; [120.48421053 115.51578947],1
s8,1,0.0,50.205423,[ 22 124] ; [123 118],[54.70284238 91.29715762] ; [ 90.29715762 150.70284238],1
s7,1,0.0,48.122445,[ 25 114] ; [129 108],[56.93085106 82.06914894] ; [ 97.06914894 139.93085106],1
s5,1,0.0,40.486647,[ 14 128] ; [ 96 141],[ 41.21372032 100.78627968] ; [ 68.78627968 168.21372032],1
r4,1,9e-06,19.710468,[112  34] ; [224  18],[126.43298969  19.56701031] ; [209.56701031  32.43298969],1
r1,1,0.000244,13.457954,[96 49] ; [199  42],[110.81606218  34.18393782] ; [184.18393782  56.81606218],1
s4,1,0.000472,12.22217,[ 12 134] ; [ 52 185],[ 24.39686684 121.60313316] ; [ 39.60313316 197.39686684],1
v1,1,0.000577,11.848483,[48 95] ; [123 115],[64.18110236 78.81889764] ; [106.81889764 131.18110236],1
p4,1,0.000869,11.088069,[ 38 106] ; [104 136],[53.25 90.75] ; [ 88.75 151.25],1
p10,1,0.001663,9.88865,[95 48] ; [193  46],[107.81151832  35.18848168] ; [180.18848168  58.81151832],0
a7,1,0.008132,7.004077,[90 54] ; [182  60],[101.47150259  42.52849741] ; [170.52849741  71.47150259],0
p9,1,0.01072,6.511126,[101  39] ; [198  40],[110.74074074  29.25925926] ; [188.25925926  49.74074074],0
p6,1,0.013072,6.159329,[ 26 117] ; [ 71 169],[ 36.21671018 106.78328982] ; [ 60.78328982 179.21671018],0
u3,1,0.016618,5.736304,[18 32] ; [45 33],[24.609375 25.390625] ; [38.390625 39.609375],0
a5,1,0.01782,5.613743,[88 58] ; [174  68],[98.58762887 47.41237113] ; [163.41237113  78.58762887],0
d3,1,0.031279,4.637603,[87 58] ; [171  71],[96.66666667 48.33333333] ; [161.33333333  80.66666667],0
r2,1,0.034011,4.494137,[125  16] ; [228  13],[130.29581152  10.70418848] ; [222.70418848  18.29581152],0
u1,1,0.034116,4.48888,[ 13 133] ; [ 40 202],[ 19.94329897 126.05670103] ; [ 33.05670103 208.94329897],0
p5,1,0.034152,4.487089,[  3 141] ; [ 17 225],[  7.4611399 136.5388601] ; [ 12.5388601 229.4611399],0
n5,1,0.036296,4.383135,[98 47] ; [187  55],[106.78294574  38.21705426] ; [178.21705426  63.78294574],0
p12,1,0.045291,4.00777,[  3 142] ; [ 16 226],[  7.11886305 137.88113695] ; [ 11.88113695 230.11886305],0
r3,1,0.045656,3.994251,[130  14] ; [231  11],[134.67357513   9.32642487] ; [226.32642487  15.67357513],0
v4,1,0.049053,3.87353,[131  14] ; [230  11],[135.60880829   9.39119171] ; [225.39119171  15.60880829],0
n4,1,0.059331,3.555989,[100  46] ; [186  55],[107.89664083  38.10335917] ; [178.10335917  62.89664083],0
p7,1,0.08247,3.015549,[62 81] ; [122 110],[70.16533333 72.83466667] ; [113.83466667 118.16533333],0
d5,1,0.096821,2.757146,[103  42] ; [190  52],[109.78036176  35.21963824] ; [183.21963824  58.78036176],0
s1,1,0.120948,2.405,[  2 143] ; [ 10 226],[  4.56692913 140.43307087] ; [  7.43307087 228.56692913],0
a1,1,0.127849,2.31843,[  2 144] ; [ 10 232],[  4.51546392 141.48453608] ; [  7.48453608 234.51546392],0
a2,1,0.136137,2.221089,[ 24 122] ; [ 55 187],[ 29.72680412 116.27319588] ; [ 49.27319588 192.72680412],0
b5,1,0.139369,2.184913,[85 61] ; [159  83],[91.81443299 54.18556701] ; [152.18556701  89.81443299],0
v3,1,0.146106,2.112444,[ 40 100] ; [ 85 152],[46.41909814 93.58090186] ; [ 78.58090186 158.41909814],0
u2,1,0.15272,2.044875,[20 29] ; [42 36],[23.92125984 25.07874016] ; [38.07874016 39.92125984],0
p1,1,0.180732,1.791595,[  5 140] ; [ 16 225],[  7.88860104 137.11139896] ; [ 13.11139896 227.88860104],0
a6,1,0.232225,1.427181,[89 57] ; [162  80],[94.44845361 51.55154639] ; [156.55154639  85.44845361],0
a8,1,0.245498,1.348745,[ 16 121] ; [ 35 182],[ 19.73728814 117.26271186] ; [ 31.26271186 185.73728814],0
d2,1,0.251914,1.312659,[72 72] ; [106 135],[66.57662338 77.42337662] ; [111.42337662 129.57662338],0
b3,1,0.282307,1.155953,[33 49] ; [47 95],[29.28571429 52.71428571] ; [50.71428571 91.28571429],0
b2,1,0.282307,1.155953,[33 49] ; [47 95],[29.28571429 52.71428571] ; [50.71428571 91.28571429],0
p8,1,0.292794,1.106731,[49 94] ; [ 94 143],[53.81315789 89.18684211] ; [ 89.18684211 147.81315789],0
p2,1,0.312817,1.018746,[108  37] ; [191  51],[112.02842377  32.97157623] ; [186.97157623  55.02842377],0
n2,1,0.37162,0.79824,[31 14] ; [52 16],[33.05309735 11.94690265] ; [49.94690265 18.05309735],0
d4,1,0.375621,0.784985,[112  33] ; [196  46],[115.4005168  29.5994832] ; [192.5994832  49.4005168],0
v2,1,0.383534,0.759343,[66 73] ; [121 111],[70.06199461 68.93800539] ; [116.93800539 115.06199461],0
b4,1,0.419304,0.652265,[82 64] ; [146  96],[85.79381443 60.20618557] ; [142.20618557  99.79381443],0
n1,1,0.555577,0.347421,[15 30] ; [26 41],[16.47321429 28.52678571] ; [24.52678571 42.47321429],0
b1,1,0.699073,0.149438,[48 98] ; [ 75 167],[46.28350515 99.71649485] ; [ 76.71649485 165.28350515],0
d1,1,0.735904,0.11376,[81 65] ; [130 112],[79.39690722 66.60309278] ; [131.60309278 110.39690722],0
a4,1,0.747356,0.103766,[58 87] ; [100 140],[59.50649351 85.49350649] ; [ 98.49350649 141.50649351],0
a3,1,0.772453,0.083618,[96 49] ; [163  78],[97.29274611 47.70725389] ; [161.70725389  79.29274611],0
n3,1,0.825027,0.048878,[30 15] ; [46 21],[30.53571429 14.46428571] ; [45.46428571 21.53571429],0
p11,1,0.87776,0.023657,[110  36] ; [184  58],[110.62886598  35.37113402] ; [183.37113402  58.62886598],0
