Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,50.430859,[ 19 350] ; [24 52],[ 35.65617978 333.34382022] ; [ 7.34382022 68.65617978],1
p1,1,0.0,34.756226,[ 30 338] ; [25 52],[ 45.48314607 322.51685393] ; [ 9.51685393 67.48314607],1
s5,1,0.0,29.660576,[120 241] ; [47 22],[140.20232558 220.79767442] ; [26.79767442 42.20232558],1
p6,1,2e-06,22.812633,[160 207] ; [56 20],[178.94356659 188.05643341] ; [37.05643341 38.94356659],1
s7,1,1.5e-05,18.764165,[172 183] ; [55 17],[188.7236534 166.2763466] ; [38.2763466 33.7236534],1
a1,1,2.9e-05,17.50093,[ 11 360] ; [11 66],[ 18.21875 352.78125] ; [ 3.78125 73.21875],1
p4,1,3.5e-05,17.145336,[255 115] ; [70  6],[269.61883408 100.38116592] ; [55.38116592 20.61883408],1
v3,1,8.9e-05,15.364631,[142 219] ; [48 27],[157.31651376 203.68348624] ; [32.68348624 42.31651376],1
p3,1,0.000197,13.85495,[218 152] ; [62 14],[232.28699552 137.71300448] ; [47.71300448 28.28699552],1
s8,1,0.000355,12.753879,[167 201] ; [51 24],[181.09255079 186.90744921] ; [36.90744921 38.09255079],1
s6,1,0.000538,11.980416,[241 120] ; [62  9],[253.20138889 107.79861111] ; [49.79861111 21.20138889],1
n5,1,0.00065,11.625995,[281  88] ; [72  5],[292.05605381  76.94394619] ; [60.94394619 16.05605381],1
n4,1,0.000777,11.295443,[283  87] ; [72  5],[293.84787472  76.15212528] ; [61.15212528 15.84787472],1
s1,1,0.005255,7.789454,[  7 361] ; [ 6 71],[ 10.7505618 357.2494382] ; [ 2.2494382 74.7505618],0
b5,1,0.016593,5.73894,[219 152] ; [34 43],[209.515625 161.484375] ; [43.484375 33.515625],0
s2,1,0.021432,5.291322,[184 184] ; [49 27],[193.11711712 174.88288288] ; [39.88288288 36.11711712],0
u4,1,0.022703,5.191076,[  7 364] ; [ 5 72],[  9.9375 361.0625] ; [ 2.0625 74.9375],0
v1,1,0.033976,4.495918,[208 157] ; [52 22],[216.17312073 148.82687927] ; [43.82687927 30.17312073],0
n6,1,0.046452,3.965142,[318  50] ; [71  4],[323.14221219  44.85778781] ; [65.85778781  9.14221219],0
s3,1,0.048006,3.909771,[203 162] ; [51 24],[210.70454545 154.29545455] ; [43.29545455 31.70454545],0
p9,1,0.057688,3.602626,[321  47] ; [73  4],[325.8247191  42.1752809] ; [68.1752809  8.8247191],0
b3,1,0.071931,3.238403,[ 75 140] ; [26 28],[ 80.72490706 134.27509294] ; [20.27509294 33.72490706],0
b2,1,0.071931,3.238403,[ 75 140] ; [26 28],[ 80.72490706 134.27509294] ; [20.27509294 33.72490706],0
a3,1,0.119159,2.428347,[254 114] ; [60 17],[259.66741573 108.33258427] ; [54.33258427 22.66741573],0
p10,1,0.123395,2.37369,[317  53] ; [71  6],[321.16331096  48.83668904] ; [66.83668904 10.16331096],0
u2,1,0.135757,2.225401,[60 57] ; [12  5],[62.86567164 54.13432836] ; [9.13432836 7.86567164],0
n1,1,0.139557,2.182835,[22 35] ; [10  7],[24.64864865 32.35135135] ; [7.35135135 9.64864865],0
n3,1,0.187314,1.738621,[40 17] ; [9 8],[37.74324324 19.25675676] ; [11.25675676  5.74324324],0
d3,1,0.200216,1.6408,[271 100] ; [50 26],[266.42281879 104.57718121] ; [54.57718121 21.42281879],0
p7,1,0.216511,1.527345,[295  71] ; [65 10],[298.7755102  67.2244898] ; [61.2244898 13.7755102],0
u1,1,0.296961,1.087791,[ 59 312] ; [16 61],[ 62.109375 308.890625] ; [12.890625 64.109375],0
b1,1,0.321641,0.982261,[132 239] ; [32 45],[135.8125 235.1875] ; [28.1875 48.8125],0
r3,1,0.332685,0.938419,[355  15] ; [71  5],[353.40807175  16.59192825] ; [72.59192825  3.40807175],0
a6,1,0.335116,0.929028,[250 120] ; [47 29],[246.39013453 123.60986547] ; [50.60986547 25.39013453],0
b4,1,0.400588,0.706562,[212 159] ; [48 29],[215.3125 155.6875] ; [44.6875 32.3125],0
a4,1,0.41789,0.656241,[154 215] ; [36 41],[157.19730942 211.80269058] ; [32.80269058 44.19730942],0
u3,1,0.459141,0.547988,[64 52] ; [11  6],[65.41353383 50.58646617] ; [9.58646617 7.41353383],0
d1,1,0.483886,0.490093,[230 141] ; [51 26],[232.703125 138.296875] ; [48.296875 28.703125],0
p11,1,0.518881,0.416117,[312  59] ; [67 10],[313.859375  57.140625] ; [65.140625 11.859375],0
v4,1,0.549247,0.358668,[361   9] ; [75  1],[361.70403587   8.29596413] ; [74.29596413  1.70403587],0
r4,1,0.55248,0.352892,[353  18] ; [72  5],[351.953125  19.046875] ; [73.046875  3.953125],0
s4,1,0.591832,0.287493,[ 62 303] ; [11 65],[ 60.41950113 304.58049887] ; [12.58049887 63.41950113],0
d4,1,0.624148,0.240081,[308  62] ; [65 11],[309.43946188  60.56053812] ; [63.56053812 12.43946188],0
p2,1,0.684165,0.165475,[337  33] ; [69  8],[336.06263982  33.93736018] ; [69.93736018  7.06263982],0
a5,1,0.719509,0.128963,[282  89] ; [60 17],[283.21875  87.78125] ; [58.78125 18.21875],0
a8,1,0.843072,0.03919,[ 48 286] ; [11 61],[ 48.53694581 285.46305419] ; [10.46305419 61.53694581],0
d2,1,0.876772,0.024044,[177 194] ; [37 39],[177.61521253 193.38478747] ; [36.38478747 39.61521253],0
n2,1,0.923032,0.009335,[45 13] ; [13  4],[44.85333333 13.14666667] ; [13.14666667  3.85333333],0
r1,1,0.927771,0.008217,[313  56] ; [65 12],[312.73991031  56.26008969] ; [65.26008969 11.73991031],0
v2,1,0.95751,0.002839,[210 150] ; [44 31],[210.20689655 149.79310345] ; [43.79310345 31.20689655],0
a2,1,0.962248,0.00224,[ 81 290] ; [17 60],[ 81.15625 289.84375] ; [16.84375 60.15625],0
d5,1,0.962963,0.002156,[301  69] ; [62 14],[301.14349776  68.85650224] ; [61.85650224 14.14349776],0
a7,1,0.988062,0.000224,[279  91] ; [58 19],[278.94854586  91.05145414] ; [58.05145414 18.94854586],0
