Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.000219,13.661603,[2 8] ; [33  8],[6.8627451 3.1372549] ; [28.1372549 12.8627451],1
r2,1,0.001977,9.57052,[6 3] ; [40  1],[8.28 0.72] ; [37.72  3.28],0
n2,1,0.028108,4.821429,[3 3] ; [13  1],[4.8 1.2] ; [11.2  2.8],0
r3,1,0.034333,4.478049,[8 2] ; [40  1],[9.41176471 0.58823529] ; [38.58823529  2.41176471],0
u3,1,0.103522,2.650421,[1 4] ; [11  7],[2.60869565 2.39130435] ; [9.39130435 8.60869565],0
v4,1,0.110757,2.543383,[8 2] ; [39  2],[9.21568627 0.78431373] ; [37.78431373  3.21568627],0
d3,1,0.133246,2.254272,[4 6] ; [27 14],[6.07843137 3.92156863] ; [24.92156863 16.07843137],0
s4,1,0.176966,1.822917,[3 7] ; [ 5 35],[1.6 8.4] ; [ 6.4 33.6],0
p7,1,0.212417,1.554878,[5 5] ; [29 12],[6.66666667 3.33333333] ; [27.33333333 13.66666667],0
b3,1,0.228191,1.452101,[1 3] ; [16 12],[2.125 1.875] ; [14.875 13.125],0
b2,1,0.228191,1.452101,[1 3] ; [16 12],[2.125 1.875] ; [14.875 13.125],0
n1,1,0.2524,1.309972,[2 4] ; [8 5],[3.15789474 2.84210526] ; [6.84210526 6.15789474],0
a7,1,0.277776,1.177938,[5 5] ; [28 13],[6.47058824 3.52941176] ; [26.52941176 14.47058824],0
b1,1,0.284556,1.145201,[7 3] ; [21 20],[5.49019608 4.50980392] ; [22.50980392 18.49019608],0
p8,1,0.290857,1.115649,[4 6] ; [24 17],[5.49019608 4.50980392] ; [22.50980392 18.49019608],0
s2,1,0.290857,1.115649,[6 4] ; [17 24],[4.50980392 5.49019608] ; [18.49019608 22.50980392],0
s6,1,0.320645,0.986312,[4 6] ; [23 17],[5.4 4.6] ; [21.6 18.4],0
n6,1,0.321313,0.983595,[6 4] ; [31 10],[7.25490196 2.74509804] ; [29.74509804 11.25490196],0
n3,1,0.329114,0.952381,[4 2] ; [12  2],[4.8 1.2] ; [11.2  2.8],0
b4,1,0.360492,0.836179,[4 6] ; [23 18],[5.29411765 4.70588235] ; [21.70588235 19.29411765],0
n4,1,0.412457,0.671707,[6 4] ; [30 11],[7.05882353 2.94117647] ; [28.94117647 12.05882353],0
p4,1,0.435956,0.606904,[5 5] ; [26 15],[6.07843137 3.92156863] ; [24.92156863 16.07843137],0
s7,1,0.477664,0.504192,[5 3] ; [20 21],[4.08163265 3.91836735] ; [20.91836735 20.08163265],0
a5,1,0.52455,0.404938,[4 6] ; [21 20],[4.90196078 5.09803922] ; [20.09803922 20.90196078],0
a1,1,0.537098,0.380945,[1 9] ; [ 2 39],[0.58823529 9.41176471] ; [ 2.41176471 38.58823529],0
b5,1,0.555955,0.346756,[8 2] ; [29 12],[7.25490196 2.74509804] ; [29.74509804 11.25490196],0
s1,1,0.566444,0.32867,[1 9] ; [ 2 37],[0.6122449 9.3877551] ; [ 2.3877551 36.6122449],0
u1,1,0.58132,0.304105,[1 9] ; [ 7 34],[1.56862745 8.43137255] ; [ 6.43137255 34.56862745],0
v2,1,0.616354,0.251025,[5 4] ; [19 22],[4.32 4.68] ; [19.68 21.32],0
p9,1,0.617935,0.24878,[4 6] ; [20 21],[4.70588235 5.29411765] ; [19.29411765 21.70588235],0
v3,1,0.649692,0.206289,[3 7] ; [ 9 30],[2.44897959 7.55102041] ; [ 9.55102041 29.44897959],0
d4,1,0.656817,0.197413,[8 2] ; [30 11],[7.45098039 2.54901961] ; [30.54901961 10.45098039],0
p2,1,0.656817,0.197413,[8 2] ; [30 11],[7.45098039 2.54901961] ; [30.54901961 10.45098039],0
a2,1,0.675693,0.175014,[2 8] ; [ 6 35],[1.56862745 8.43137255] ; [ 6.43137255 34.56862745],0
s3,1,0.717841,0.130571,[6 4] ; [22 19],[5.49019608 4.50980392] ; [22.50980392 18.49019608],0
a4,1,0.717841,0.130571,[4 6] ; [19 22],[4.50980392 5.49019608] ; [18.49019608 22.50980392],0
p3,1,0.717841,0.130571,[4 6] ; [19 22],[4.50980392 5.49019608] ; [18.49019608 22.50980392],0
a3,1,0.728255,0.12072,[5 5] ; [23 18],[5.49019608 4.50980392] ; [22.50980392 18.49019608],0
v1,1,0.750092,0.101453,[3 6] ; [16 25],[3.42 5.58] ; [15.58 25.42],0
s5,1,0.792571,0.069155,[1 7] ; [ 6 31],[1.24444444 6.75555556] ; [ 5.75555556 31.24444444],0
n5,1,0.841286,0.040099,[6 4] ; [26 15],[6.2745098 3.7254902] ; [25.7254902 15.2745098],0
u2,1,0.859234,0.031453,[3 2] ; [10  8],[2.82608696 2.17391304] ; [10.17391304  7.82608696],0
d5,1,0.91691,0.010884,[7 3] ; [28 13],[6.8627451 3.1372549] ; [28.1372549 12.8627451],0
a6,1,0.932811,0.007108,[6 4] ; [24 17],[5.88235294 4.11764706] ; [24.11764706 16.88235294],0
d2,1,0.944856,0.004784,[5 5] ; [20 21],[4.90196078 5.09803922] ; [20.09803922 20.90196078],0
d1,1,0.944856,0.004784,[5 5] ; [20 21],[4.90196078 5.09803922] ; [20.09803922 20.90196078],0
p11,1,0.954818,0.00321,[6 4] ; [25 16],[6.07843137 3.92156863] ; [24.92156863 16.07843137],0
s8,1,1.0,0.0,[4 6] ; [16 24],[4. 6.] ; [16. 24.],0
