Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7e-06,20.162674,[23 32] ; [70 19],[35.52083333 19.47916667] ; [57.47916667 31.52083333],1
p10,1,0.000101,15.108985,[23 34] ; [64 24],[34.2 22.8] ; [52.8 35.2],1
p2,1,0.000185,13.98015,[29 29] ; [70 18],[39.32876712 18.67123288] ; [59.67123288 28.32876712],1
b1,1,0.003204,8.687535,[31 27] ; [26 63],[22.48979592 35.51020408] ; [34.51020408 54.48979592],0
n6,1,0.010912,6.479601,[29 29] ; [63 26],[36.29931973 21.70068027] ; [55.70068027 33.29931973],0
p8,1,0.012792,6.197673,[16 41] ; [43 45],[23.19310345 33.80689655] ; [35.80689655 52.19310345],0
r3,1,0.023508,5.130572,[47 11] ; [83  6],[51.29251701  6.70748299] ; [78.70748299 10.29251701],0
p7,1,0.028644,4.788873,[23 35] ; [49 35],[29.4084507 28.5915493] ; [42.5915493 41.4084507],0
b5,1,0.05142,3.794556,[40 18] ; [47 42],[34.32653061 23.67346939] ; [52.67346939 36.32653061],0
s5,1,0.086951,2.92993,[10 47] ; [26 60],[14.34965035 42.65034965] ; [21.65034965 64.34965035],0
d5,1,0.08696,2.929766,[43 14] ; [55 34],[38.26027397 18.73972603] ; [59.73972603 29.26027397],0
d2,1,0.094808,2.790779,[24 34] ; [25 64],[19.33333333 38.66666667] ; [29.66666667 59.33333333],0
s8,1,0.098988,2.721766,[10 48] ; [26 63],[14.20408163 43.79591837] ; [21.79591837 67.20408163],0
r4,1,0.122491,2.385173,[39 19] ; [70 19],[43.00680272 14.99319728] ; [65.99319728 23.00680272],0
a8,1,0.132215,2.266297,[ 1 56] ; [ 6 74],[ 2.91240876 54.08759124] ; [ 4.08759124 75.91240876],0
p6,1,0.138154,2.198396,[ 9 49] ; [23 66],[12.62585034 45.37414966] ; [19.37414966 69.62585034],0
n5,1,0.155625,2.016235,[14 44] ; [31 57],[17.87671233 40.12328767] ; [27.12328767 60.87671233],0
a2,1,0.162665,1.949274,[ 7 51] ; [ 5 84],[ 4.73469388 53.26530612] ; [ 7.26530612 81.73469388],0
s6,1,0.175292,1.837094,[24 34] ; [47 42],[28.01360544 29.98639456] ; [42.98639456 46.01360544],0
d1,1,0.178084,1.813538,[28 30] ; [33 56],[24.06802721 33.93197279] ; [36.93197279 52.06802721],0
n3,1,0.232666,1.424486,[17 12] ; [22  8],[19.16949153  9.83050847] ; [19.83050847 10.16949153],0
n2,1,0.242777,1.364395,[15 14] ; [20 10],[17.20338983 11.79661017] ; [17.79661017 12.20338983],0
p3,1,0.291427,1.113018,[13 45] ; [27 62],[15.78231293 42.21768707] ; [24.21768707 64.78231293],0
d4,1,0.368971,0.807126,[43 14] ; [61 28],[40.60273973 16.39726027] ; [63.39726027 25.60273973],0
d3,1,0.370009,0.803634,[33 23] ; [59 30],[35.53103448 20.46896552] ; [56.46896552 32.53103448],0
a3,1,0.376187,0.783127,[33 25] ; [44 45],[30.38095238 27.61904762] ; [46.61904762 42.38095238],0
s7,1,0.424928,0.636645,[11 42] ; [23 63],[12.96402878 40.03597122] ; [21.03597122 64.96402878],0
s4,1,0.43922,0.59832,[17 41] ; [21 68],[14.99319728 43.00680272] ; [23.00680272 65.99319728],0
v3,1,0.451661,0.56648,[11 44] ; [13 73],[ 9.36170213 45.63829787] ; [14.63829787 71.36170213],0
a4,1,0.525854,0.402396,[15 43] ; [19 70],[13.41496599 44.58503401] ; [20.58503401 68.41496599],0
p1,1,0.599445,0.275834,[ 3 55] ; [ 3 85],[ 2.38356164 55.61643836] ; [ 3.61643836 84.38356164],0
v2,1,0.614185,0.254126,[18 37] ; [31 53],[19.38848921 35.61151079] ; [29.61151079 54.38848921],0
p4,1,0.620077,0.245759,[22 36] ; [37 51],[23.43835616 34.56164384] ; [35.56164384 52.43835616],0
v4,1,0.633711,0.227062,[49  8] ; [78 10],[49.92413793  7.07586207] ; [77.07586207 10.92413793],0
a6,1,0.648779,0.207443,[33 25] ; [54 35],[34.32653061 23.67346939] ; [52.67346939 36.32653061],0
u3,1,0.672362,0.178851,[13 10] ; [23 22],[12.17647059 10.82352941] ; [23.82352941 21.17647059],0
u2,1,0.676202,0.174433,[13 11] ; [22 23],[12.17391304 11.82608696] ; [22.82608696 22.17391304],0
s3,1,0.770067,0.085432,[24 34] ; [39 50],[24.85714286 33.14285714] ; [38.14285714 50.85714286],0
n1,1,0.837836,0.041886,[ 8 21] ; [ 9 21],[ 8.3559322 20.6440678] ; [ 8.6440678 21.3559322],0
a7,1,0.874037,0.025132,[39 18] ; [62 27],[39.43150685 17.56849315] ; [61.56849315 27.43150685],0
s2,1,0.874165,0.025081,[21 37] ; [33 55],[21.45205479 36.54794521] ; [32.54794521 55.45205479],0
r2,1,0.879782,0.022875,[49  9] ; [76 13],[49.31972789  8.68027211] ; [75.68027211 13.31972789],0
r1,1,0.901728,0.015247,[35 23] ; [54 34],[35.35616438 22.64383562] ; [53.64383562 34.35616438],0
b2,1,0.902275,0.015077,[ 7 24] ; [10 32],[ 7.21917808 23.78082192] ; [ 9.78082192 32.21917808],0
b3,1,0.902275,0.015077,[ 7 24] ; [10 32],[ 7.21917808 23.78082192] ; [ 9.78082192 32.21917808],0
a5,1,0.939492,0.005762,[27 31] ; [42 47],[27.2244898 30.7755102] ; [41.7755102 47.2244898],0
u1,1,0.970905,0.00133,[ 4 54] ; [ 6 83],[ 3.94557823 54.05442177] ; [ 6.05442177 82.94557823],0
a1,1,0.97979,0.000642,[ 2 56] ; [ 3 86],[ 1.97278912 56.02721088] ; [ 3.02721088 85.97278912],0
b4,1,0.988951,0.000192,[32 26] ; [49 40],[31.95918367 26.04081633] ; [49.04081633 39.95918367],0
