Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,81.633265,[ 24 109] ; [73 20],[57.0840708 75.9159292] ; [39.9159292 53.0840708],1
s6,1,0.0,36.204706,[67 69] ; [84 12],[88.51724138 47.48275862] ; [62.48275862 33.51724138],1
s3,1,5e-06,20.921476,[62 75] ; [71 23],[78.87878788 58.12121212] ; [54.12121212 39.87878788],1
s2,1,4.4e-05,16.681447,[55 84] ; [64 32],[70.38723404 68.61276596] ; [48.61276596 47.38723404],1
s5,1,0.000263,13.3137,[ 30 107] ; [43 54],[42.73931624 94.26068376] ; [30.26068376 66.73931624],1
p10,1,0.001401,10.203959,[98 40] ; [85 11],[107.92307692  30.07692308] ; [75.07692308 20.92307692],0
v1,1,0.001932,9.613019,[53 82] ; [57 38],[64.56521739 70.43478261] ; [45.43478261 49.56521739],0
n4,1,0.003266,8.652747,[90 49] ; [79 17],[99.96170213 39.03829787] ; [69.03829787 26.96170213],0
n5,1,0.010123,6.613043,[91 47] ; [78 18],[99.66666667 38.33333333] ; [69.33333333 26.66666667],0
a8,1,0.011807,6.339607,[ 16 112] ; [23 66],[ 23.00460829 104.99539171] ; [15.99539171 73.00460829],0
r1,1,0.012576,6.22784,[102  36] ; [83 12],[109.57081545  28.42918455] ; [75.42918455 19.57081545],0
v3,1,0.015849,5.819571,[ 32 101] ; [37 58],[40.25 92.75] ; [28.75 66.25],0
p4,1,0.018594,5.539327,[61 77] ; [58 39],[69.88085106 68.11914894] ; [49.11914894 47.88085106],0
r4,1,0.024527,5.056948,[115  24] ; [90  7],[120.74152542  18.25847458] ; [84.25847458 12.74152542],0
r3,1,0.026364,4.931999,[128  10] ; [96  1],[131.54042553   6.45957447] ; [92.45957447  4.54042553],0
p9,1,0.031775,4.610577,[103  34] ; [84 13],[109.48290598  27.51709402] ; [77.51709402 19.48290598],0
a5,1,0.032325,4.581194,[83 56] ; [71 26],[90.70338983 48.29661017] ; [63.29661017 33.70338983],0
s4,1,0.043434,4.078431,[ 15 121] ; [20 77],[ 20.42918455 115.57081545] ; [14.57081545 82.42918455],0
p11,1,0.08634,2.941324,[103  36] ; [81 16],[108.37288136  30.62711864] ; [75.62711864 21.37288136],0
u3,1,0.110855,2.541993,[18 29] ; [15 11],[21.24657534 25.75342466] ; [11.75342466 14.24657534],0
n2,1,0.134499,2.239789,[32 14] ; [19  3],[34.5 11.5] ; [16.5  5.5],0
p6,1,0.140858,2.168563,[45 92] ; [41 56],[50.35042735 86.64957265] ; [35.64957265 61.35042735],0
b3,1,0.141329,2.16343,[19 57] ; [23 40],[22.96402878 53.03597122] ; [19.03597122 43.96402878],0
b2,1,0.141329,2.16343,[19 57] ; [23 40],[22.96402878 53.03597122] ; [19.03597122 43.96402878],0
u2,1,0.150931,2.06282,[22 24] ; [17  9],[24.91666667 21.08333333] ; [14.08333333 11.91666667],0
p8,1,0.158296,1.99043,[68 68] ; [57 39],[73.27586207 62.72413793] ; [51.72413793 44.27586207],0
r2,1,0.165946,1.919186,[121  14] ; [90  5],[123.84782609  11.15217391] ; [87.15217391  7.84782609],0
u1,1,0.169899,1.88383,[ 11 128] ; [13 84],[ 14.13559322 124.86440678] ; [ 9.86440678 87.13559322],0
a3,1,0.194825,1.680745,[90 48] ; [71 26],[94.54468085 43.45531915] ; [66.45531915 30.54468085],0
p5,1,0.206079,1.598758,[  6 132] ; [ 8 88],[  8.25641026 129.74358974] ; [ 5.74358974 90.25641026],0
n3,1,0.265126,1.241791,[37  9] ; [15  7],[35.17647059 10.82352941] ; [16.82352941  5.17647059],0
a4,1,0.274485,1.194196,[50 88] ; [42 55],[54.02553191 83.97446809] ; [37.97446809 59.02553191],0
d5,1,0.286427,1.136338,[102  35] ; [78 19],[105.38461538  31.61538462] ; [74.61538462 22.38461538],0
n6,1,0.323471,0.974858,[107  30] ; [80 16],[109.9527897  27.0472103] ; [77.0472103 18.9527897],0
v4,1,0.338681,0.915418,[128   8] ; [92  3],[129.52380952   6.47619048] ; [90.47619048  4.52380952],0
u4,1,0.365074,0.820362,[  1 138] ; [ 2 95],[  1.76694915 137.23305085] ; [ 1.23305085 95.76694915],0
v2,1,0.438439,0.600364,[65 65] ; [53 43],[67.87610619 62.12389381] ; [50.12389381 45.87610619],0
b1,1,0.438693,0.5997,[49 90] ; [39 58],[51.83050847 87.16949153] ; [36.16949153 60.83050847],0
d1,1,0.449578,0.571716,[69 70] ; [53 44],[71.8559322 67.1440678] ; [50.1440678 46.8559322],0
d2,1,0.465494,0.532652,[56 82] ; [44 53],[58.72340426 79.27659574] ; [41.27659574 55.72340426],0
s1,1,0.481625,0.495182,[  7 130] ; [ 3 91],[  5.93073593 131.06926407] ; [ 4.06926407 89.93073593],0
p2,1,0.520854,0.412201,[122  16] ; [83 14],[120.38297872  17.61702128] ; [84.61702128 12.38297872],0
b5,1,0.522834,0.408298,[86 53] ; [56 41],[83.63559322 55.36440678] ; [58.36440678 38.63559322],0
d3,1,0.527124,0.399932,[90 46] ; [68 29],[92.22317597 43.77682403] ; [65.77682403 31.22317597],0
p1,1,0.528638,0.39701,[  6 132] ; [ 6 91],[  7.04680851 130.95319149] ; [ 4.95319149 92.04680851],0
b4,1,0.598966,0.276558,[74 65] ; [55 42],[75.97881356 63.02118644] ; [53.02118644 43.97881356],0
a6,1,0.613884,0.254557,[87 51] ; [58 39],[85.14893617 52.85106383] ; [59.85106383 37.14893617],0
a1,1,0.629123,0.233252,[  6 133] ; [ 3 94],[  5.30084746 133.69915254] ; [ 3.69915254 93.30084746],0
a2,1,0.688435,0.160785,[ 23 116] ; [18 79],[ 24.14830508 114.85169492] ; [16.85169492 80.14830508],0
p12,1,0.833161,0.044373,[  5 134] ; [ 3 94],[  4.71186441 134.28813559] ; [ 3.28813559 93.71186441],0
n1,1,0.856733,0.032593,[14 31] ; [ 7 14],[14.31818182 30.68181818] ; [ 6.68181818 14.31818182],0
a7,1,0.876523,0.024142,[94 44] ; [67 30],[94.54468085 43.45531915] ; [66.45531915 30.54468085],0
d4,1,0.963846,0.002055,[107  30] ; [76 21],[107.14102564  29.85897436] ; [75.85897436 21.14102564],0
