Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,9.3e-05,15.273045,[14 32] ; [55 28],[24.60465116 21.39534884] ; [44.39534884 38.60465116],1
n1,1,0.002913,8.860888,[ 5 21] ; [19 14],[10.57627119 15.42372881] ; [13.42372881 19.57627119],0
s7,1,0.01256,6.23012,[ 7 36] ; [29 47],[13.00840336 29.99159664] ; [22.99159664 53.00840336],0
a4,1,0.024317,5.071881,[16 30] ; [45 36],[22.09448819 23.90551181] ; [38.90551181 42.09448819],0
p6,1,0.02671,4.909444,[ 2 43] ; [15 66],[ 6.07142857 38.92857143] ; [10.92857143 70.07142857],0
a3,1,0.034299,4.479727,[25 21] ; [59 22],[30.42519685 15.57480315] ; [53.57480315 27.42519685],0
a5,1,0.040851,4.182202,[22 24] ; [55 28],[27.45736434 18.54263566] ; [49.54263566 33.45736434],0
v3,1,0.079972,3.065465,[ 8 36] ; [26 53],[12.16260163 31.83739837] ; [21.83739837 57.16260163],0
a8,1,0.090099,2.872604,[ 2 41] ; [11 63],[ 4.77777778 38.22222222] ; [ 8.22222222 65.77777778],0
d2,1,0.093338,2.815837,[19 27] ; [46 35],[23.54330709 22.45669291] ; [41.45669291 39.54330709],0
u1,1,0.096122,2.768733,[ 3 43] ; [14 69],[ 6.0620155 39.9379845] ; [10.9379845 72.0620155],0
v1,1,0.097028,2.75372,[12 34] ; [33 48],[16.2992126 29.7007874] ; [28.7007874 52.2992126],0
d3,1,0.112807,2.514453,[31 15] ; [44 39],[26.74418605 19.25581395] ; [48.25581395 34.74418605],0
b1,1,0.130651,2.284752,[18 28] ; [44 39],[22.10852713 23.89147287] ; [39.89147287 43.10852713],0
a1,1,0.149232,2.080086,[ 2 44] ; [10 73],[ 4.27906977 41.72093023] ; [ 7.72093023 75.27906977],0
s8,1,0.172358,1.862312,[ 7 39] ; [21 61],[10.0625 35.9375] ; [17.9375 64.0625],0
d4,1,0.228531,1.449983,[37  9] ; [58 24],[34.140625 11.859375] ; [60.859375 21.140625],0
r2,1,0.246651,1.342174,[36 10] ; [69 11],[38.33333333  7.66666667] ; [66.66666667 13.33333333],0
n6,1,0.290094,1.119186,[25 21] ; [53 30],[27.81395349 18.18604651] ; [50.18604651 32.81395349],0
s3,1,0.292298,1.109006,[13 33] ; [30 50],[15.6984127 30.3015873] ; [27.3015873 52.6984127],0
n2,1,0.292641,1.107433,[12 13] ; [21 13],[13.98305085 11.01694915] ; [19.01694915 14.98305085],0
u3,1,0.300146,1.073546,[12  9] ; [10 14],[10.26666667 10.73333333] ; [11.73333333 12.26666667],0
b2,1,0.37976,0.771479,[ 9 20] ; [24 35],[10.875 18.125] ; [22.125 36.875],0
b3,1,0.37976,0.771479,[ 9 20] ; [24 35],[10.875 18.125] ; [22.125 36.875],0
v2,1,0.389096,0.741765,[19 25] ; [29 53],[16.76190476 27.23809524] ; [31.23809524 50.76190476],0
b4,1,0.411161,0.675441,[30 16] ; [48 35],[27.81395349 18.18604651] ; [50.18604651 32.81395349],0
d1,1,0.423234,0.641318,[25 21] ; [39 44],[22.82170543 23.17829457] ; [41.17829457 41.82170543],0
r3,1,0.438573,0.600013,[37  9] ; [61 21],[35.21875 10.78125] ; [62.78125 19.21875],0
s2,1,0.444672,0.584198,[11 34] ; [25 56],[12.85714286 32.14285714] ; [23.14285714 57.85714286],0
a2,1,0.462003,0.541039,[ 8 38] ; [19 64],[ 9.62790698 36.37209302] ; [17.37209302 65.62790698],0
p8,1,0.52525,0.403573,[ 8 38] ; [11 72],[ 6.7751938 39.2248062] ; [12.2248062 70.7751938],0
a7,1,0.526771,0.400617,[29 17] ; [47 35],[27.3125 18.6875] ; [48.6875 33.3125],0
v4,1,0.548197,0.360558,[36 10] ; [61 22],[34.58914729 11.41085271] ; [62.41085271 20.58914729],0
p3,1,0.597077,0.279427,[ 9 36] ; [20 63],[10.1953125 34.8046875] ; [18.8046875 64.1953125],0
d5,1,0.639092,0.219931,[35 11] ; [60 23],[33.87596899 12.12403101] ; [61.12403101 21.87596899],0
p11,1,0.639847,0.218942,[18 28] ; [36 47],[19.25581395 26.74418605] ; [34.74418605 48.25581395],0
s5,1,0.644702,0.212645,[ 8 38] ; [11 66],[ 7.10569106 38.89430894] ; [11.89430894 65.10569106],0
p4,1,0.661775,0.191375,[15 31] ; [24 59],[13.90697674 32.09302326] ; [25.09302326 57.90697674],0
p9,1,0.678723,0.171566,[15 29] ; [25 57],[13.96825397 30.03174603] ; [26.03174603 55.96825397],0
