Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,8e-06,19.944203,[21 41] ; [31  8],[31.92079208 30.07920792] ; [20.07920792 18.92079208],1
b2,1,0.304199,1.055695,[ 7 29] ; [ 8 18],[ 8.70967742 27.29032258] ; [ 6.29032258 19.70967742],0
b3,1,0.304199,1.055695,[ 7 29] ; [ 8 18],[ 8.70967742 27.29032258] ; [ 6.29032258 19.70967742],0
s4,1,0.316467,1.003492,[10 52] ; [ 9 28],[11.8989899 50.1010101] ; [ 7.1010101 29.8989899],0
s1,1,0.326226,0.963822,[ 1 59] ; [ 2 37],[ 1.81818182 58.18181818] ; [ 1.18181818 37.81818182],0
d5,1,0.340379,0.909002,[44 18] ; [31  8],[46.03960396 15.96039604] ; [28.96039604 10.03960396],0
v2,1,0.366901,0.814134,[24 37] ; [18 19],[26.14285714 34.85714286] ; [15.85714286 21.14285714],0
n2,1,0.407016,0.6875,[15  7] ; [9 2],[16.  6.] ; [8. 3.],0
a2,1,0.432913,0.614997,[ 9 53] ; [ 8 31],[10.43564356 51.56435644] ; [ 6.56435644 32.43564356],0
b1,1,0.469522,0.5231,[32 30] ; [23 16],[33.76237624 28.23762376] ; [21.23762376 17.76237624],0
a8,1,0.499439,0.456129,[ 4 51] ; [ 4 31],[ 4.88888889 50.11111111] ; [ 3.11111111 31.88888889],0
p1,1,0.506026,0.442276,[ 4 57] ; [ 4 35],[ 4.88 56.12] ; [ 3.12 35.88],0
r2,1,0.533691,0.387359,[53  9] ; [35  4],[54.01980198  7.98019802] ; [33.98019802  5.01980198],0
r1,1,0.542827,0.370325,[46 16] ; [31  8],[47.26732673 14.73267327] ; [29.73267327  9.26732673],0
d2,1,0.550132,0.357081,[26 35] ; [19 20],[27.45 33.55] ; [17.55 21.45],0
b4,1,0.639089,0.219935,[41 21] ; [24 15],[39.9009901 22.0990099] ; [25.0990099 13.9009901],0
r3,1,0.714836,0.133494,[55  6] ; [36  3],[55.51  5.49] ; [35.49  3.51],0
r4,1,0.806364,0.060084,[48 14] ; [31  8],[48.4950495 13.5049505] ; [30.5049505  8.4950495],0
v1,1,0.816771,0.053685,[24 38] ; [16 23],[24.55445545 37.44554455] ; [15.44554455 23.55445545],0
b5,1,0.816771,0.053685,[38 24] ; [23 16],[37.44554455 24.55445545] ; [23.55445545 15.44554455],0
a7,1,0.819221,0.052234,[42 19] ; [26 13],[41.48 19.52] ; [26.52 12.48],0
a4,1,0.819221,0.052234,[19 42] ; [13 26],[19.52 41.48] ; [12.48 26.52],0
u2,1,0.832988,0.044466,[15 15] ; [8 7],[15.33333333 14.66666667] ; [7.66666667 7.33333333],0
u3,1,0.912804,0.011991,[16 15] ; [8 7],[16.17391304 14.82608696] ; [7.82608696 7.17391304],0
a6,1,0.9663,0.001785,[40 22] ; [25 14],[39.9009901 22.0990099] ; [25.0990099 13.9009901],0
a5,1,0.996744,1.7e-05,[35 27] ; [22 17],[34.99009901 27.00990099] ; [22.00990099 16.99009901],0
