Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,2.8e-05,17.5487,[23 82] ; [39 36],[36.16666667 68.83333333] ; [25.83333333 49.16666667],1
p8,1,0.000153,14.338325,[22 82] ; [36 39],[33.69832402 70.30167598] ; [24.30167598 50.69832402],1
s8,1,0.001043,10.749562,[19 85] ; [30 44],[28.62921348 75.37078652] ; [20.37078652 53.62921348],0
s6,1,0.001066,10.709089,[43 61] ; [49 25],[53.75280899 50.24719101] ; [38.24719101 35.75280899],0
p6,1,0.001253,10.410201,[18 85] ; [29 45],[27.35028249 75.64971751] ; [19.64971751 54.35028249],0
s7,1,0.003597,8.477059,[25 74] ; [34 39],[33.95930233 65.04069767] ; [25.04069767 47.95930233],0
s2,1,0.005443,7.726057,[29 76] ; [35 38],[37.75280899 67.24719101] ; [26.24719101 46.75280899],0
d3,1,0.005479,7.714286,[54 51] ; [54 21],[63. 42.] ; [45. 30.],0
p2,1,0.006542,7.394598,[63 43] ; [59 16],[71.44751381 34.55248619] ; [50.55248619 24.44751381],0
d5,1,0.014998,5.916748,[68 37] ; [61 14],[75.25 29.75] ; [53.75 21.25],0
s3,1,0.022329,5.219933,[41 63] ; [42 32],[48.49438202 55.50561798] ; [34.50561798 39.49438202],0
p5,1,0.023187,5.154469,[  2 104] ; [ 7 68],[  5.27071823 100.72928177] ; [ 3.72928177 71.27071823],0
r3,1,0.023342,5.142857,[90 15] ; [72  3],[94.5 10.5] ; [67.5  7.5],0
u1,1,0.024304,5.072839,[11 95] ; [17 58],[16.39779006 89.60220994] ; [11.60220994 63.39779006],0
d1,1,0.04041,4.200591,[43 63] ; [42 33],[49.77900552 56.22099448] ; [35.22099448 39.77900552],0
n1,1,0.058247,3.586605,[14 29] ; [14 11],[17.70588235 25.29411765] ; [10.29411765 14.70588235],0
n2,1,0.069498,3.294841,[28 17] ; [20  4],[31.30434783 13.69565217] ; [16.69565217  7.30434783],0
p7,1,0.086241,2.943172,[42 62] ; [40 35],[47.6424581 56.3575419] ; [34.3575419 40.6424581],0
s4,1,0.095266,2.783053,[12 93] ; [15 58],[15.92696629 89.07303371] ; [11.07303371 61.92696629],0
p1,1,0.131492,2.274804,[  4 100] ; [ 7 68],[ 6.39106145 97.60893855] ; [ 4.60893855 70.39106145],0
u3,1,0.150095,2.071284,[20 21] ; [21 11],[23.02739726 17.97260274] ; [17.97260274 14.02739726],0
n6,1,0.175597,1.834497,[70 35] ; [57 18],[74.08333333 30.91666667] ; [52.91666667 22.08333333],0
v2,1,0.191287,1.707679,[41 63] ; [36 37],[45.24293785 58.75706215] ; [31.75706215 41.24293785],0
u2,1,0.207608,1.588028,[21 18] ; [12 19],[18.38571429 20.61428571] ; [14.61428571 16.38571429],0
s5,1,0.219428,1.50811,[18 84] ; [18 53],[21.22543353 80.77456647] ; [14.77456647 56.22543353],0
n5,1,0.232777,1.423809,[55 50] ; [46 29],[58.91666667 46.08333333] ; [42.08333333 32.91666667],0
a7,1,0.272177,1.205742,[63 42] ; [51 24],[66.5 38.5] ; [47.5 27.5],0
d2,1,0.304412,1.054768,[46 58] ; [39 36],[49.38547486 54.61452514] ; [35.61452514 39.38547486],0
a4,1,0.307574,1.041064,[41 64] ; [35 40],[44.33333333 60.66666667] ; [31.66666667 43.33333333],0
u4,1,0.392815,0.730209,[  2 104] ; [ 3 72],[  2.9281768 103.0718232] ; [ 2.0718232 72.9281768],0
r4,1,0.419799,0.650877,[84 22] ; [63 12],[86.08839779 19.91160221] ; [60.91160221 14.08839779],0
b1,1,0.443931,0.586099,[49 57] ; [39 36],[51.5359116 54.4640884] ; [36.4640884 38.5359116],0
a3,1,0.485692,0.486056,[65 39] ; [43 32],[62.74860335 41.25139665] ; [45.25139665 29.74860335],0
a5,1,0.489167,0.478359,[61 45] ; [47 28],[63.24861878 42.75138122] ; [44.75138122 30.24861878],0
n4,1,0.511987,0.430005,[65 40] ; [50 25],[67.08333333 37.91666667] ; [47.91666667 27.08333333],0
v3,1,0.584579,0.298891,[27 72] ; [23 51],[28.61271676 70.38728324] ; [21.38728324 52.61271676],0
s1,1,0.593118,0.285501,[ 5 99] ; [ 5 70],[ 5.81005587 98.18994413] ; [ 4.18994413 70.81005587],0
p9,1,0.686185,0.163246,[37 63] ; [30 45],[38.28571429 61.71428571] ; [28.71428571 46.28571429],0
v1,1,0.698377,0.150166,[40 64] ; [31 44],[41.25139665 62.74860335] ; [29.74860335 45.25139665],0
a6,1,0.719986,0.128506,[63 42] ; [43 32],[61.83333333 43.16666667] ; [44.16666667 30.83333333],0
b2,1,0.755154,0.097251,[20 44] ; [18 35],[20.78632479 43.21367521] ; [17.21367521 35.78632479],0
b3,1,0.755154,0.097251,[20 44] ; [18 35],[20.78632479 43.21367521] ; [17.21367521 35.78632479],0
p12,1,0.76781,0.087167,[  2 103] ; [ 1 74],[  1.75 103.25] ; [ 1.25 73.75],0
d4,1,0.811503,0.056876,[76 28] ; [56 19],[76.69273743 27.30726257] ; [55.30726257 19.69273743],0
a8,1,0.832439,0.044764,[12 84] ; [ 9 57],[12.44444444 83.55555556] ; [ 8.55555556 57.44444444],0
b5,1,0.869803,0.026866,[68 38] ; [49 26],[68.51933702 37.48066298] ; [48.48066298 26.51933702],0
a2,1,0.901292,0.015383,[22 84] ; [15 60],[21.66850829 84.33149171] ; [15.33149171 59.66850829],0
p11,1,0.912269,0.012139,[56 50] ; [39 36],[55.63535912 50.36464088] ; [39.36464088 35.63535912],0
a1,1,0.924418,0.009,[  6 100] ; [ 4 71],[  5.85635359 100.14364641] ; [ 4.14364641 70.85635359],0
n3,1,0.928762,0.007993,[29 13] ; [17  8],[28.8358209 13.1641791] ; [17.1641791  7.8358209],0
b4,1,0.939045,0.005848,[63 43] ; [45 30],[63.24861878 42.75138122] ; [44.75138122 30.24861878],0
r1,1,0.955137,0.003165,[76 29] ; [54 21],[75.83333333 29.16666667] ; [54.16666667 20.83333333],0
r2,1,0.995408,3.3e-05,[96 10] ; [67  7],[95.98888889 10.01111111] ; [67.01111111  6.98888889],0
